"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,4.149e+17,-4.2046e+21,3.0688e+31,1.2247e+07,-5076.6,-1.59e+07,0,16128,4.149e+17,-4.2046e+21,3.0688e+31,1.2247e+07,-5076.6,-1.59e+07,"stress_x_0",0,16128,4.149e+17,-4.2046e+21,3.0688e+31,1.2247e+07,-5076.6,-1.59e+07,"stress_x_0",0,16128,4.149e+17,-4.2046e+21,3.0688e+31,1.2247e+07,-5076.6,-1.59e+07,"stress_x_0",0,16128,4.149e+17,-4.2046e+21,3.0688e+31,1.2247e+07,-5076.6,-1.59e+07,"stress_x_0",0,16128,4.149e+17,-4.2046e+21,3.0688e+31,1.2247e+07,-5076.6,-1.59e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,5.0148e+17,-4.1437e+21,4.4362e+31,1.3293e+07,-6414,-1.7341e+07,0,16128,5.0148e+17,-4.1437e+21,4.4362e+31,1.3293e+07,-6414,-1.7341e+07,"stress_x_0",0,16128,5.0148e+17,-4.1437e+21,4.4362e+31,1.3293e+07,-6414,-1.7341e+07,"stress_x_0",0,16128,5.0148e+17,-4.1437e+21,4.4362e+31,1.3293e+07,-6414,-1.7341e+07,"stress_x_0",0,16128,5.0148e+17,-4.1437e+21,4.4362e+31,1.3293e+07,-6414,-1.7341e+07,"stress_x_0",0,16128,5.0148e+17,-4.1437e+21,4.4362e+31,1.3293e+07,-6414,-1.7341e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,5.974e+17,-7.2084e+21,6.3518e+31,1.4788e+07,-8418.8,-1.906e+07,0,16128,5.974e+17,-7.2084e+21,6.3518e+31,1.4788e+07,-8418.8,-1.906e+07,"stress_x_0",0,16128,5.974e+17,-7.2084e+21,6.3518e+31,1.4788e+07,-8418.8,-1.906e+07,"stress_x_0",0,16128,5.974e+17,-7.2084e+21,6.3518e+31,1.4788e+07,-8418.8,-1.906e+07,"stress_x_0",0,16128,5.974e+17,-7.2084e+21,6.3518e+31,1.4788e+07,-8418.8,-1.906e+07,"stress_x_0",0,16128,5.974e+17,-7.2084e+21,6.3518e+31,1.4788e+07,-8418.8,-1.906e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,6.9947e+17,-1.0362e+22,8.6923e+31,1.5501e+07,-15166,-1.9841e+07,0,16128,6.9947e+17,-1.0362e+22,8.6923e+31,1.5501e+07,-15166,-1.9841e+07,"stress_x_0",0,16128,6.9947e+17,-1.0362e+22,8.6923e+31,1.5501e+07,-15166,-1.9841e+07,"stress_x_0",0,16128,6.9947e+17,-1.0362e+22,8.6923e+31,1.5501e+07,-15166,-1.9841e+07,"stress_x_0",0,16128,6.9947e+17,-1.0362e+22,8.6923e+31,1.5501e+07,-15166,-1.9841e+07,"stress_x_0",0,16128,6.9947e+17,-1.0362e+22,8.6923e+31,1.5501e+07,-15166,-1.9841e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,8.113e+17,-9.3068e+21,1.1656e+32,1.6786e+07,-8825.7,-2.1519e+07,0,16128,8.113e+17,-9.3068e+21,1.1656e+32,1.6786e+07,-8825.7,-2.1519e+07,"stress_x_0",0,16128,8.113e+17,-9.3068e+21,1.1656e+32,1.6786e+07,-8825.7,-2.1519e+07,"stress_x_0",0,16128,8.113e+17,-9.3068e+21,1.1656e+32,1.6786e+07,-8825.7,-2.1519e+07,"stress_x_0",0,16128,8.113e+17,-9.3068e+21,1.1656e+32,1.6786e+07,-8825.7,-2.1519e+07,"stress_x_0",0,16128,8.113e+17,-9.3068e+21,1.1656e+32,1.6786e+07,-8825.7,-2.1519e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,9.3087e+17,-1.3451e+22,1.5321e+32,1.7958e+07,-15979,-2.2921e+07,0,16128,9.3087e+17,-1.3451e+22,1.5321e+32,1.7958e+07,-15979,-2.2921e+07,"stress_x_0",0,16128,9.3087e+17,-1.3451e+22,1.5321e+32,1.7958e+07,-15979,-2.2921e+07,"stress_x_0",0,16128,9.3087e+17,-1.3451e+22,1.5321e+32,1.7958e+07,-15979,-2.2921e+07,"stress_x_0",0,16128,9.3087e+17,-1.3451e+22,1.5321e+32,1.7958e+07,-15979,-2.2921e+07,"stress_x_0",0,16128,9.3087e+17,-1.3451e+22,1.5321e+32,1.7958e+07,-15979,-2.2921e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,1.0593e+18,-5.5849e+21,1.9792e+32,1.9116e+07,-7116.6,-2.4677e+07,0,16128,1.0593e+18,-5.5849e+21,1.9792e+32,1.9116e+07,-7116.6,-2.4677e+07,"stress_x_0",0,16128,1.0593e+18,-5.5849e+21,1.9792e+32,1.9116e+07,-7116.6,-2.4677e+07,"stress_x_0",0,16128,1.0593e+18,-5.5849e+21,1.9792e+32,1.9116e+07,-7116.6,-2.4677e+07,"stress_x_0",0,16128,1.0593e+18,-5.5849e+21,1.9792e+32,1.9116e+07,-7116.6,-2.4677e+07,"stress_x_0",0,16128,1.0593e+18,-5.5849e+21,1.9792e+32,1.9116e+07,-7116.6,-2.4677e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,1.1953e+18,-1.0191e+22,2.5143e+32,2.0102e+07,-11597,-2.5813e+07,0,16128,1.1953e+18,-1.0191e+22,2.5143e+32,2.0102e+07,-11597,-2.5813e+07,"stress_x_0",0,16128,1.1953e+18,-1.0191e+22,2.5143e+32,2.0102e+07,-11597,-2.5813e+07,"stress_x_0",0,16128,1.1953e+18,-1.0191e+22,2.5143e+32,2.0102e+07,-11597,-2.5813e+07,"stress_x_0",0,16128,1.1953e+18,-1.0191e+22,2.5143e+32,2.0102e+07,-11597,-2.5813e+07,"stress_x_0",0,16128,1.1953e+18,-1.0191e+22,2.5143e+32,2.0102e+07,-11597,-2.5813e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.34e+18,-1.8967e+22,3.1502e+32,2.131e+07,-12101,-2.7215e+07,0,16128,1.34e+18,-1.8967e+22,3.1502e+32,2.131e+07,-12101,-2.7215e+07,"stress_x_0",0,16128,1.34e+18,-1.8967e+22,3.1502e+32,2.131e+07,-12101,-2.7215e+07,"stress_x_0",0,16128,1.34e+18,-1.8967e+22,3.1502e+32,2.131e+07,-12101,-2.7215e+07,"stress_x_0",0,16128,1.34e+18,-1.8967e+22,3.1502e+32,2.131e+07,-12101,-2.7215e+07,"stress_x_0",0,16128,1.34e+18,-1.8967e+22,3.1502e+32,2.131e+07,-12101,-2.7215e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.4935e+18,-2.3118e+22,3.9157e+32,2.261e+07,-14593,-2.896e+07,0,16128,1.4935e+18,-2.3118e+22,3.9157e+32,2.261e+07,-14593,-2.896e+07,"stress_x_0",0,16128,1.4935e+18,-2.3118e+22,3.9157e+32,2.261e+07,-14593,-2.896e+07,"stress_x_0",0,16128,1.4935e+18,-2.3118e+22,3.9157e+32,2.261e+07,-14593,-2.896e+07,"stress_x_0",0,16128,1.4935e+18,-2.3118e+22,3.9157e+32,2.261e+07,-14593,-2.896e+07,"stress_x_0",0,16128,1.4935e+18,-2.3118e+22,3.9157e+32,2.261e+07,-14593,-2.896e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.6545e+18,-2.4781e+22,4.7853e+32,2.3691e+07,-12812,-3.0271e+07,0,16128,1.6545e+18,-2.4781e+22,4.7853e+32,2.3691e+07,-12812,-3.0271e+07,"stress_x_0",0,16128,1.6545e+18,-2.4781e+22,4.7853e+32,2.3691e+07,-12812,-3.0271e+07,"stress_x_0",0,16128,1.6545e+18,-2.4781e+22,4.7853e+32,2.3691e+07,-12812,-3.0271e+07,"stress_x_0",0,16128,1.6545e+18,-2.4781e+22,4.7853e+32,2.3691e+07,-12812,-3.0271e+07,"stress_x_0",0,16128,1.6545e+18,-2.4781e+22,4.7853e+32,2.3691e+07,-12812,-3.0271e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.8229e+18,-2.9598e+22,5.813e+32,2.4661e+07,-16695,-3.1548e+07,0,16128,1.8229e+18,-2.9598e+22,5.813e+32,2.4661e+07,-16695,-3.1548e+07,"stress_x_0",0,16128,1.8229e+18,-2.9598e+22,5.813e+32,2.4661e+07,-16695,-3.1548e+07,"stress_x_0",0,16128,1.8229e+18,-2.9598e+22,5.813e+32,2.4661e+07,-16695,-3.1548e+07,"stress_x_0",0,16128,1.8229e+18,-2.9598e+22,5.813e+32,2.4661e+07,-16695,-3.1548e+07,"stress_x_0",0,16128,1.8229e+18,-2.9598e+22,5.813e+32,2.4661e+07,-16695,-3.1548e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,2.0004e+18,-3.8161e+22,7.0124e+32,2.592e+07,-15382,-3.3018e+07,0,16128,2.0004e+18,-3.8161e+22,7.0124e+32,2.592e+07,-15382,-3.3018e+07,"stress_x_0",0,16128,2.0004e+18,-3.8161e+22,7.0124e+32,2.592e+07,-15382,-3.3018e+07,"stress_x_0",0,16128,2.0004e+18,-3.8161e+22,7.0124e+32,2.592e+07,-15382,-3.3018e+07,"stress_x_0",0,16128,2.0004e+18,-3.8161e+22,7.0124e+32,2.592e+07,-15382,-3.3018e+07,"stress_x_0",0,16128,2.0004e+18,-3.8161e+22,7.0124e+32,2.592e+07,-15382,-3.3018e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,2.1867e+18,-3.7138e+22,8.3425e+32,2.7147e+07,-12327,-3.5192e+07,0,16128,2.1867e+18,-3.7138e+22,8.3425e+32,2.7147e+07,-12327,-3.5192e+07,"stress_x_0",0,16128,2.1867e+18,-3.7138e+22,8.3425e+32,2.7147e+07,-12327,-3.5192e+07,"stress_x_0",0,16128,2.1867e+18,-3.7138e+22,8.3425e+32,2.7147e+07,-12327,-3.5192e+07,"stress_x_0",0,16128,2.1867e+18,-3.7138e+22,8.3425e+32,2.7147e+07,-12327,-3.5192e+07,"stress_x_0",0,16128,2.1867e+18,-3.7138e+22,8.3425e+32,2.7147e+07,-12327,-3.5192e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,2.3799e+18,-6.0262e+22,9.9176e+32,2.7964e+07,-19617,-3.5729e+07,0,16128,2.3799e+18,-6.0262e+22,9.9176e+32,2.7964e+07,-19617,-3.5729e+07,"stress_x_0",0,16128,2.3799e+18,-6.0262e+22,9.9176e+32,2.7964e+07,-19617,-3.5729e+07,"stress_x_0",0,16128,2.3799e+18,-6.0262e+22,9.9176e+32,2.7964e+07,-19617,-3.5729e+07,"stress_x_0",0,16128,2.3799e+18,-6.0262e+22,9.9176e+32,2.7964e+07,-19617,-3.5729e+07,"stress_x_0",0,16128,2.3799e+18,-6.0262e+22,9.9176e+32,2.7964e+07,-19617,-3.5729e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,2.5821e+18,-4.8793e+22,1.1643e+33,2.9271e+07,-16806,-3.7271e+07,0,16128,2.5821e+18,-4.8793e+22,1.1643e+33,2.9271e+07,-16806,-3.7271e+07,"stress_x_0",0,16128,2.5821e+18,-4.8793e+22,1.1643e+33,2.9271e+07,-16806,-3.7271e+07,"stress_x_0",0,16128,2.5821e+18,-4.8793e+22,1.1643e+33,2.9271e+07,-16806,-3.7271e+07,"stress_x_0",0,16128,2.5821e+18,-4.8793e+22,1.1643e+33,2.9271e+07,-16806,-3.7271e+07,"stress_x_0",0,16128,2.5821e+18,-4.8793e+22,1.1643e+33,2.9271e+07,-16806,-3.7271e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.7929e+18,-5.891e+22,1.3626e+33,3.0463e+07,-17633,-3.8882e+07,0,16128,2.7929e+18,-5.891e+22,1.3626e+33,3.0463e+07,-17633,-3.8882e+07,"stress_x_0",0,16128,2.7929e+18,-5.891e+22,1.3626e+33,3.0463e+07,-17633,-3.8882e+07,"stress_x_0",0,16128,2.7929e+18,-5.891e+22,1.3626e+33,3.0463e+07,-17633,-3.8882e+07,"stress_x_0",0,16128,2.7929e+18,-5.891e+22,1.3626e+33,3.0463e+07,-17633,-3.8882e+07,"stress_x_0",0,16128,2.7929e+18,-5.891e+22,1.3626e+33,3.0463e+07,-17633,-3.8882e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,3.0114e+18,-9.0592e+22,1.5859e+33,3.1606e+07,-21441,-4.0266e+07,0,16128,3.0114e+18,-9.0592e+22,1.5859e+33,3.1606e+07,-21441,-4.0266e+07,"stress_x_0",0,16128,3.0114e+18,-9.0592e+22,1.5859e+33,3.1606e+07,-21441,-4.0266e+07,"stress_x_0",0,16128,3.0114e+18,-9.0592e+22,1.5859e+33,3.1606e+07,-21441,-4.0266e+07,"stress_x_0",0,16128,3.0114e+18,-9.0592e+22,1.5859e+33,3.1606e+07,-21441,-4.0266e+07,"stress_x_0",0,16128,3.0114e+18,-9.0592e+22,1.5859e+33,3.1606e+07,-21441,-4.0266e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,3.2381e+18,-7.2041e+22,1.829e+33,3.263e+07,-15878,-4.1606e+07,0,16128,3.2381e+18,-7.2041e+22,1.829e+33,3.263e+07,-15878,-4.1606e+07,"stress_x_0",0,16128,3.2381e+18,-7.2041e+22,1.829e+33,3.263e+07,-15878,-4.1606e+07,"stress_x_0",0,16128,3.2381e+18,-7.2041e+22,1.829e+33,3.263e+07,-15878,-4.1606e+07,"stress_x_0",0,16128,3.2381e+18,-7.2041e+22,1.829e+33,3.263e+07,-15878,-4.1606e+07,"stress_x_0",0,16128,3.2381e+18,-7.2041e+22,1.829e+33,3.263e+07,-15878,-4.1606e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,3.4737e+18,-9.6161e+22,2.1039e+33,3.3748e+07,-20011,-4.3214e+07,0,16128,3.4737e+18,-9.6161e+22,2.1039e+33,3.3748e+07,-20011,-4.3214e+07,"stress_x_0",0,16128,3.4737e+18,-9.6161e+22,2.1039e+33,3.3748e+07,-20011,-4.3214e+07,"stress_x_0",0,16128,3.4737e+18,-9.6161e+22,2.1039e+33,3.3748e+07,-20011,-4.3214e+07,"stress_x_0",0,16128,3.4737e+18,-9.6161e+22,2.1039e+33,3.3748e+07,-20011,-4.3214e+07,"stress_x_0",0,16128,3.4737e+18,-9.6161e+22,2.1039e+33,3.3748e+07,-20011,-4.3214e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,3.7159e+18,-9.0883e+22,2.413e+33,3.4648e+07,-20070,-4.3831e+07,0,16128,3.7159e+18,-9.0883e+22,2.413e+33,3.4648e+07,-20070,-4.3831e+07,"stress_x_0",0,16128,3.7159e+18,-9.0883e+22,2.413e+33,3.4648e+07,-20070,-4.3831e+07,"stress_x_0",0,16128,3.7159e+18,-9.0883e+22,2.413e+33,3.4648e+07,-20070,-4.3831e+07,"stress_x_0",0,16128,3.7159e+18,-9.0883e+22,2.413e+33,3.4648e+07,-20070,-4.3831e+07,"stress_x_0",0,16128,3.7159e+18,-9.0883e+22,2.413e+33,3.4648e+07,-20070,-4.3831e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.9675e+18,-1.1373e+23,2.748e+33,3.5893e+07,-22371,-4.5795e+07,0,16128,3.9675e+18,-1.1373e+23,2.748e+33,3.5893e+07,-22371,-4.5795e+07,"stress_x_0",0,16128,3.9675e+18,-1.1373e+23,2.748e+33,3.5893e+07,-22371,-4.5795e+07,"stress_x_0",0,16128,3.9675e+18,-1.1373e+23,2.748e+33,3.5893e+07,-22371,-4.5795e+07,"stress_x_0",0,16128,3.9675e+18,-1.1373e+23,2.748e+33,3.5893e+07,-22371,-4.5795e+07,"stress_x_0",0,16128,3.9675e+18,-1.1373e+23,2.748e+33,3.5893e+07,-22371,-4.5795e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,4.2272e+18,-1.3286e+23,3.1164e+33,3.6901e+07,-20613,-4.6882e+07,0,16128,4.2272e+18,-1.3286e+23,3.1164e+33,3.6901e+07,-20613,-4.6882e+07,"stress_x_0",0,16128,4.2272e+18,-1.3286e+23,3.1164e+33,3.6901e+07,-20613,-4.6882e+07,"stress_x_0",0,16128,4.2272e+18,-1.3286e+23,3.1164e+33,3.6901e+07,-20613,-4.6882e+07,"stress_x_0",0,16128,4.2272e+18,-1.3286e+23,3.1164e+33,3.6901e+07,-20613,-4.6882e+07,"stress_x_0",0,16128,4.2272e+18,-1.3286e+23,3.1164e+33,3.6901e+07,-20613,-4.6882e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,4.4954e+18,-1.7348e+23,3.5258e+33,3.827e+07,-26683,-4.8856e+07,0,16128,4.4954e+18,-1.7348e+23,3.5258e+33,3.827e+07,-26683,-4.8856e+07,"stress_x_0",0,16128,4.4954e+18,-1.7348e+23,3.5258e+33,3.827e+07,-26683,-4.8856e+07,"stress_x_0",0,16128,4.4954e+18,-1.7348e+23,3.5258e+33,3.827e+07,-26683,-4.8856e+07,"stress_x_0",0,16128,4.4954e+18,-1.7348e+23,3.5258e+33,3.827e+07,-26683,-4.8856e+07,"stress_x_0",0,16128,4.4954e+18,-1.7348e+23,3.5258e+33,3.827e+07,-26683,-4.8856e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,4.7713e+18,-1.7804e+23,3.9774e+33,3.9142e+07,-23196,-4.9553e+07,0,16128,4.7713e+18,-1.7804e+23,3.9774e+33,3.9142e+07,-23196,-4.9553e+07,"stress_x_0",0,16128,4.7713e+18,-1.7804e+23,3.9774e+33,3.9142e+07,-23196,-4.9553e+07,"stress_x_0",0,16128,4.7713e+18,-1.7804e+23,3.9774e+33,3.9142e+07,-23196,-4.9553e+07,"stress_x_0",0,16128,4.7713e+18,-1.7804e+23,3.9774e+33,3.9142e+07,-23196,-4.9553e+07,"stress_x_0",0,16128,4.7713e+18,-1.7804e+23,3.9774e+33,3.9142e+07,-23196,-4.9553e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
