"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,2.4803e+17,-4.3348e+23,1.1284e+31,7.4508e+06,-5044.8,-1.2074e+07,0,16128,2.4803e+17,-4.3348e+23,1.1284e+31,7.4508e+06,-5044.8,-1.2074e+07,"stress_x_0",0,16128,2.4803e+17,-4.3348e+23,1.1284e+31,7.4508e+06,-5044.8,-1.2074e+07,"stress_x_0",0,16128,2.4803e+17,-4.3348e+23,1.1284e+31,7.4508e+06,-5044.8,-1.2074e+07,"stress_x_0",0,16128,2.4803e+17,-4.3348e+23,1.1284e+31,7.4508e+06,-5044.8,-1.2074e+07,"stress_x_0",0,16128,2.4803e+17,-4.3348e+23,1.1284e+31,7.4508e+06,-5044.8,-1.2074e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,3.0012e+17,-5.7684e+23,1.6514e+31,8.1999e+06,-5668,-1.329e+07,0,16128,3.0012e+17,-5.7684e+23,1.6514e+31,8.1999e+06,-5668,-1.329e+07,"stress_x_0",0,16128,3.0012e+17,-5.7684e+23,1.6514e+31,8.1999e+06,-5668,-1.329e+07,"stress_x_0",0,16128,3.0012e+17,-5.7684e+23,1.6514e+31,8.1999e+06,-5668,-1.329e+07,"stress_x_0",0,16128,3.0012e+17,-5.7684e+23,1.6514e+31,8.1999e+06,-5668,-1.329e+07,"stress_x_0",0,16128,3.0012e+17,-5.7684e+23,1.6514e+31,8.1999e+06,-5668,-1.329e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,3.5717e+17,-7.4866e+23,2.3378e+31,8.9432e+06,-6266,-1.4494e+07,0,16128,3.5717e+17,-7.4866e+23,2.3378e+31,8.9432e+06,-6266,-1.4494e+07,"stress_x_0",0,16128,3.5717e+17,-7.4866e+23,2.3378e+31,8.9432e+06,-6266,-1.4494e+07,"stress_x_0",0,16128,3.5717e+17,-7.4866e+23,2.3378e+31,8.9432e+06,-6266,-1.4494e+07,"stress_x_0",0,16128,3.5717e+17,-7.4866e+23,2.3378e+31,8.9432e+06,-6266,-1.4494e+07,"stress_x_0",0,16128,3.5717e+17,-7.4866e+23,2.3378e+31,8.9432e+06,-6266,-1.4494e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,4.1918e+17,-9.5211e+23,3.2217e+31,9.6918e+06,-6764,-1.5707e+07,0,16128,4.1918e+17,-9.5211e+23,3.2217e+31,9.6918e+06,-6764,-1.5707e+07,"stress_x_0",0,16128,4.1918e+17,-9.5211e+23,3.2217e+31,9.6918e+06,-6764,-1.5707e+07,"stress_x_0",0,16128,4.1918e+17,-9.5211e+23,3.2217e+31,9.6918e+06,-6764,-1.5707e+07,"stress_x_0",0,16128,4.1918e+17,-9.5211e+23,3.2217e+31,9.6918e+06,-6764,-1.5707e+07,"stress_x_0",0,16128,4.1918e+17,-9.5211e+23,3.2217e+31,9.6918e+06,-6764,-1.5707e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,4.8621e+17,-1.189e+24,4.3345e+31,1.0442e+07,-7918,-1.6918e+07,0,16128,4.8621e+17,-1.189e+24,4.3345e+31,1.0442e+07,-7918,-1.6918e+07,"stress_x_0",0,16128,4.8621e+17,-1.189e+24,4.3345e+31,1.0442e+07,-7918,-1.6918e+07,"stress_x_0",0,16128,4.8621e+17,-1.189e+24,4.3345e+31,1.0442e+07,-7918,-1.6918e+07,"stress_x_0",0,16128,4.8621e+17,-1.189e+24,4.3345e+31,1.0442e+07,-7918,-1.6918e+07,"stress_x_0",0,16128,4.8621e+17,-1.189e+24,4.3345e+31,1.0442e+07,-7918,-1.6918e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,5.5815e+17,-1.4627e+24,5.7115e+31,1.1187e+07,-8205,-1.8127e+07,0,16128,5.5815e+17,-1.4627e+24,5.7115e+31,1.1187e+07,-8205,-1.8127e+07,"stress_x_0",0,16128,5.5815e+17,-1.4627e+24,5.7115e+31,1.1187e+07,-8205,-1.8127e+07,"stress_x_0",0,16128,5.5815e+17,-1.4627e+24,5.7115e+31,1.1187e+07,-8205,-1.8127e+07,"stress_x_0",0,16128,5.5815e+17,-1.4627e+24,5.7115e+31,1.1187e+07,-8205,-1.8127e+07,"stress_x_0",0,16128,5.5815e+17,-1.4627e+24,5.7115e+31,1.1187e+07,-8205,-1.8127e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,6.3506e+17,-1.7754e+24,7.3937e+31,1.1934e+07,-8961.7,-1.9338e+07,0,16128,6.3506e+17,-1.7754e+24,7.3937e+31,1.1934e+07,-8961.7,-1.9338e+07,"stress_x_0",0,16128,6.3506e+17,-1.7754e+24,7.3937e+31,1.1934e+07,-8961.7,-1.9338e+07,"stress_x_0",0,16128,6.3506e+17,-1.7754e+24,7.3937e+31,1.1934e+07,-8961.7,-1.9338e+07,"stress_x_0",0,16128,6.3506e+17,-1.7754e+24,7.3937e+31,1.1934e+07,-8961.7,-1.9338e+07,"stress_x_0",0,16128,6.3506e+17,-1.7754e+24,7.3937e+31,1.1934e+07,-8961.7,-1.9338e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,7.1691e+17,-2.1293e+24,9.4222e+31,1.2675e+07,-9415.9,-2.0544e+07,0,16128,7.1691e+17,-2.1293e+24,9.4222e+31,1.2675e+07,-9415.9,-2.0544e+07,"stress_x_0",0,16128,7.1691e+17,-2.1293e+24,9.4222e+31,1.2675e+07,-9415.9,-2.0544e+07,"stress_x_0",0,16128,7.1691e+17,-2.1293e+24,9.4222e+31,1.2675e+07,-9415.9,-2.0544e+07,"stress_x_0",0,16128,7.1691e+17,-2.1293e+24,9.4222e+31,1.2675e+07,-9415.9,-2.0544e+07,"stress_x_0",0,16128,7.1691e+17,-2.1293e+24,9.4222e+31,1.2675e+07,-9415.9,-2.0544e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,8.0374e+17,-2.5271e+24,1.1846e+32,1.3419e+07,-10376,-2.1749e+07,0,16128,8.0374e+17,-2.5271e+24,1.1846e+32,1.3419e+07,-10376,-2.1749e+07,"stress_x_0",0,16128,8.0374e+17,-2.5271e+24,1.1846e+32,1.3419e+07,-10376,-2.1749e+07,"stress_x_0",0,16128,8.0374e+17,-2.5271e+24,1.1846e+32,1.3419e+07,-10376,-2.1749e+07,"stress_x_0",0,16128,8.0374e+17,-2.5271e+24,1.1846e+32,1.3419e+07,-10376,-2.1749e+07,"stress_x_0",0,16128,8.0374e+17,-2.5271e+24,1.1846e+32,1.3419e+07,-10376,-2.1749e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,8.9553e+17,-2.9722e+24,1.4706e+32,1.4166e+07,-10808,-2.2955e+07,0,16128,8.9553e+17,-2.9722e+24,1.4706e+32,1.4166e+07,-10808,-2.2955e+07,"stress_x_0",0,16128,8.9553e+17,-2.9722e+24,1.4706e+32,1.4166e+07,-10808,-2.2955e+07,"stress_x_0",0,16128,8.9553e+17,-2.9722e+24,1.4706e+32,1.4166e+07,-10808,-2.2955e+07,"stress_x_0",0,16128,8.9553e+17,-2.9722e+24,1.4706e+32,1.4166e+07,-10808,-2.2955e+07,"stress_x_0",0,16128,8.9553e+17,-2.9722e+24,1.4706e+32,1.4166e+07,-10808,-2.2955e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,9.9226e+17,-3.4665e+24,1.8054e+32,1.4911e+07,-11343,-2.4163e+07,0,16128,9.9226e+17,-3.4665e+24,1.8054e+32,1.4911e+07,-11343,-2.4163e+07,"stress_x_0",0,16128,9.9226e+17,-3.4665e+24,1.8054e+32,1.4911e+07,-11343,-2.4163e+07,"stress_x_0",0,16128,9.9226e+17,-3.4665e+24,1.8054e+32,1.4911e+07,-11343,-2.4163e+07,"stress_x_0",0,16128,9.9226e+17,-3.4665e+24,1.8054e+32,1.4911e+07,-11343,-2.4163e+07,"stress_x_0",0,16128,9.9226e+17,-3.4665e+24,1.8054e+32,1.4911e+07,-11343,-2.4163e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.0939e+18,-4.0136e+24,2.1942e+32,1.5659e+07,-11391,-2.5377e+07,0,16128,1.0939e+18,-4.0136e+24,2.1942e+32,1.5659e+07,-11391,-2.5377e+07,"stress_x_0",0,16128,1.0939e+18,-4.0136e+24,2.1942e+32,1.5659e+07,-11391,-2.5377e+07,"stress_x_0",0,16128,1.0939e+18,-4.0136e+24,2.1942e+32,1.5659e+07,-11391,-2.5377e+07,"stress_x_0",0,16128,1.0939e+18,-4.0136e+24,2.1942e+32,1.5659e+07,-11391,-2.5377e+07,"stress_x_0",0,16128,1.0939e+18,-4.0136e+24,2.1942e+32,1.5659e+07,-11391,-2.5377e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.2006e+18,-4.6144e+24,2.6432e+32,1.64e+07,-12334,-2.6581e+07,0,16128,1.2006e+18,-4.6144e+24,2.6432e+32,1.64e+07,-12334,-2.6581e+07,"stress_x_0",0,16128,1.2006e+18,-4.6144e+24,2.6432e+32,1.64e+07,-12334,-2.6581e+07,"stress_x_0",0,16128,1.2006e+18,-4.6144e+24,2.6432e+32,1.64e+07,-12334,-2.6581e+07,"stress_x_0",0,16128,1.2006e+18,-4.6144e+24,2.6432e+32,1.64e+07,-12334,-2.6581e+07,"stress_x_0",0,16128,1.2006e+18,-4.6144e+24,2.6432e+32,1.64e+07,-12334,-2.6581e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.3122e+18,-5.2733e+24,3.1571e+32,1.7151e+07,-12420,-2.7796e+07,0,16128,1.3122e+18,-5.2733e+24,3.1571e+32,1.7151e+07,-12420,-2.7796e+07,"stress_x_0",0,16128,1.3122e+18,-5.2733e+24,3.1571e+32,1.7151e+07,-12420,-2.7796e+07,"stress_x_0",0,16128,1.3122e+18,-5.2733e+24,3.1571e+32,1.7151e+07,-12420,-2.7796e+07,"stress_x_0",0,16128,1.3122e+18,-5.2733e+24,3.1571e+32,1.7151e+07,-12420,-2.7796e+07,"stress_x_0",0,16128,1.3122e+18,-5.2733e+24,3.1571e+32,1.7151e+07,-12420,-2.7796e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,1.4288e+18,-5.9906e+24,3.7434e+32,1.7895e+07,-13327,-2.8996e+07,0,16128,1.4288e+18,-5.9906e+24,3.7434e+32,1.7895e+07,-13327,-2.8996e+07,"stress_x_0",0,16128,1.4288e+18,-5.9906e+24,3.7434e+32,1.7895e+07,-13327,-2.8996e+07,"stress_x_0",0,16128,1.4288e+18,-5.9906e+24,3.7434e+32,1.7895e+07,-13327,-2.8996e+07,"stress_x_0",0,16128,1.4288e+18,-5.9906e+24,3.7434e+32,1.7895e+07,-13327,-2.8996e+07,"stress_x_0",0,16128,1.4288e+18,-5.9906e+24,3.7434e+32,1.7895e+07,-13327,-2.8996e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,1.5503e+18,-6.772e+24,4.4066e+32,1.8633e+07,-13447,-3.0214e+07,0,16128,1.5503e+18,-6.772e+24,4.4066e+32,1.8633e+07,-13447,-3.0214e+07,"stress_x_0",0,16128,1.5503e+18,-6.772e+24,4.4066e+32,1.8633e+07,-13447,-3.0214e+07,"stress_x_0",0,16128,1.5503e+18,-6.772e+24,4.4066e+32,1.8633e+07,-13447,-3.0214e+07,"stress_x_0",0,16128,1.5503e+18,-6.772e+24,4.4066e+32,1.8633e+07,-13447,-3.0214e+07,"stress_x_0",0,16128,1.5503e+18,-6.772e+24,4.4066e+32,1.8633e+07,-13447,-3.0214e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,1.6769e+18,-7.6169e+24,5.1559e+32,1.9382e+07,-14249,-3.1415e+07,0,16128,1.6769e+18,-7.6169e+24,5.1559e+32,1.9382e+07,-14249,-3.1415e+07,"stress_x_0",0,16128,1.6769e+18,-7.6169e+24,5.1559e+32,1.9382e+07,-14249,-3.1415e+07,"stress_x_0",0,16128,1.6769e+18,-7.6169e+24,5.1559e+32,1.9382e+07,-14249,-3.1415e+07,"stress_x_0",0,16128,1.6769e+18,-7.6169e+24,5.1559e+32,1.9382e+07,-14249,-3.1415e+07,"stress_x_0",0,16128,1.6769e+18,-7.6169e+24,5.1559e+32,1.9382e+07,-14249,-3.1415e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,1.8083e+18,-8.5309e+24,5.9946e+32,2.013e+07,-14199,-3.263e+07,0,16128,1.8083e+18,-8.5309e+24,5.9946e+32,2.013e+07,-14199,-3.263e+07,"stress_x_0",0,16128,1.8083e+18,-8.5309e+24,5.9946e+32,2.013e+07,-14199,-3.263e+07,"stress_x_0",0,16128,1.8083e+18,-8.5309e+24,5.9946e+32,2.013e+07,-14199,-3.263e+07,"stress_x_0",0,16128,1.8083e+18,-8.5309e+24,5.9946e+32,2.013e+07,-14199,-3.263e+07,"stress_x_0",0,16128,1.8083e+18,-8.5309e+24,5.9946e+32,2.013e+07,-14199,-3.263e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,1.9447e+18,-9.5146e+24,6.9333e+32,2.0874e+07,-14552,-3.3836e+07,0,16128,1.9447e+18,-9.5146e+24,6.9333e+32,2.0874e+07,-14552,-3.3836e+07,"stress_x_0",0,16128,1.9447e+18,-9.5146e+24,6.9333e+32,2.0874e+07,-14552,-3.3836e+07,"stress_x_0",0,16128,1.9447e+18,-9.5146e+24,6.9333e+32,2.0874e+07,-14552,-3.3836e+07,"stress_x_0",0,16128,1.9447e+18,-9.5146e+24,6.9333e+32,2.0874e+07,-14552,-3.3836e+07,"stress_x_0",0,16128,1.9447e+18,-9.5146e+24,6.9333e+32,2.0874e+07,-14552,-3.3836e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,2.0861e+18,-1.0571e+25,7.9781e+32,2.1623e+07,-15279,-3.5045e+07,0,16128,2.0861e+18,-1.0571e+25,7.9781e+32,2.1623e+07,-15279,-3.5045e+07,"stress_x_0",0,16128,2.0861e+18,-1.0571e+25,7.9781e+32,2.1623e+07,-15279,-3.5045e+07,"stress_x_0",0,16128,2.0861e+18,-1.0571e+25,7.9781e+32,2.1623e+07,-15279,-3.5045e+07,"stress_x_0",0,16128,2.0861e+18,-1.0571e+25,7.9781e+32,2.1623e+07,-15279,-3.5045e+07,"stress_x_0",0,16128,2.0861e+18,-1.0571e+25,7.9781e+32,2.1623e+07,-15279,-3.5045e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,2.2324e+18,-1.1702e+25,9.1366e+32,2.2363e+07,-15792,-3.6252e+07,0,16128,2.2324e+18,-1.1702e+25,9.1366e+32,2.2363e+07,-15792,-3.6252e+07,"stress_x_0",0,16128,2.2324e+18,-1.1702e+25,9.1366e+32,2.2363e+07,-15792,-3.6252e+07,"stress_x_0",0,16128,2.2324e+18,-1.1702e+25,9.1366e+32,2.2363e+07,-15792,-3.6252e+07,"stress_x_0",0,16128,2.2324e+18,-1.1702e+25,9.1366e+32,2.2363e+07,-15792,-3.6252e+07,"stress_x_0",0,16128,2.2324e+18,-1.1702e+25,9.1366e+32,2.2363e+07,-15792,-3.6252e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,2.3837e+18,-1.2912e+25,1.0418e+33,2.3111e+07,-16107,-3.7452e+07,0,16128,2.3837e+18,-1.2912e+25,1.0418e+33,2.3111e+07,-16107,-3.7452e+07,"stress_x_0",0,16128,2.3837e+18,-1.2912e+25,1.0418e+33,2.3111e+07,-16107,-3.7452e+07,"stress_x_0",0,16128,2.3837e+18,-1.2912e+25,1.0418e+33,2.3111e+07,-16107,-3.7452e+07,"stress_x_0",0,16128,2.3837e+18,-1.2912e+25,1.0418e+33,2.3111e+07,-16107,-3.7452e+07,"stress_x_0",0,16128,2.3837e+18,-1.2912e+25,1.0418e+33,2.3111e+07,-16107,-3.7452e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,2.54e+18,-1.4202e+25,1.1828e+33,2.3859e+07,-16845,-3.8668e+07,0,16128,2.54e+18,-1.4202e+25,1.1828e+33,2.3859e+07,-16845,-3.8668e+07,"stress_x_0",0,16128,2.54e+18,-1.4202e+25,1.1828e+33,2.3859e+07,-16845,-3.8668e+07,"stress_x_0",0,16128,2.54e+18,-1.4202e+25,1.1828e+33,2.3859e+07,-16845,-3.8668e+07,"stress_x_0",0,16128,2.54e+18,-1.4202e+25,1.1828e+33,2.3859e+07,-16845,-3.8668e+07,"stress_x_0",0,16128,2.54e+18,-1.4202e+25,1.1828e+33,2.3859e+07,-16845,-3.8668e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,2.7012e+18,-1.5575e+25,1.3378e+33,2.4602e+07,-17339,-3.9873e+07,0,16128,2.7012e+18,-1.5575e+25,1.3378e+33,2.4602e+07,-17339,-3.9873e+07,"stress_x_0",0,16128,2.7012e+18,-1.5575e+25,1.3378e+33,2.4602e+07,-17339,-3.9873e+07,"stress_x_0",0,16128,2.7012e+18,-1.5575e+25,1.3378e+33,2.4602e+07,-17339,-3.9873e+07,"stress_x_0",0,16128,2.7012e+18,-1.5575e+25,1.3378e+33,2.4602e+07,-17339,-3.9873e+07,"stress_x_0",0,16128,2.7012e+18,-1.5575e+25,1.3378e+33,2.4602e+07,-17339,-3.9873e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,2.8674e+18,-1.7034e+25,1.5074e+33,2.5348e+07,-17786,-4.1084e+07,0,16128,2.8674e+18,-1.7034e+25,1.5074e+33,2.5348e+07,-17786,-4.1084e+07,"stress_x_0",0,16128,2.8674e+18,-1.7034e+25,1.5074e+33,2.5348e+07,-17786,-4.1084e+07,"stress_x_0",0,16128,2.8674e+18,-1.7034e+25,1.5074e+33,2.5348e+07,-17786,-4.1084e+07,"stress_x_0",0,16128,2.8674e+18,-1.7034e+25,1.5074e+33,2.5348e+07,-17786,-4.1084e+07,"stress_x_0",0,16128,2.8674e+18,-1.7034e+25,1.5074e+33,2.5348e+07,-17786,-4.1084e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
