"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.12,16128,5.9342e+17,-2.1173e+22,6.2637e+31,1.4313e+07,-6815.8,-1.8303e+07,0,16128,5.9342e+17,-2.1173e+22,6.2637e+31,1.4313e+07,-6815.8,-1.8303e+07,"stress_x_0",0,16128,5.9342e+17,-2.1173e+22,6.2637e+31,1.4313e+07,-6815.8,-1.8303e+07,"stress_x_0",0,16128,5.9342e+17,-2.1173e+22,6.2637e+31,1.4313e+07,-6815.8,-1.8303e+07,"stress_x_0",0,16128,5.9342e+17,-2.1173e+22,6.2637e+31,1.4313e+07,-6815.8,-1.8303e+07,"stress_x_0",0,16128,5.9342e+17,-2.1173e+22,6.2637e+31,1.4313e+07,-6815.8,-1.8303e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,6.96e+17,-2.8589e+22,8.5901e+31,1.5378e+07,-11646,-1.9771e+07,0,16128,6.96e+17,-2.8589e+22,8.5901e+31,1.5378e+07,-11646,-1.9771e+07,"stress_x_0",0,16128,6.96e+17,-2.8589e+22,8.5901e+31,1.5378e+07,-11646,-1.9771e+07,"stress_x_0",0,16128,6.96e+17,-2.8589e+22,8.5901e+31,1.5378e+07,-11646,-1.9771e+07,"stress_x_0",0,16128,6.96e+17,-2.8589e+22,8.5901e+31,1.5378e+07,-11646,-1.9771e+07,"stress_x_0",0,16128,6.96e+17,-2.8589e+22,8.5901e+31,1.5378e+07,-11646,-1.9771e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,8.0786e+17,-2.8395e+22,1.1537e+32,1.6791e+07,-8318.8,-2.1781e+07,0,16128,8.0786e+17,-2.8395e+22,1.1537e+32,1.6791e+07,-8318.8,-2.1781e+07,"stress_x_0",0,16128,8.0786e+17,-2.8395e+22,1.1537e+32,1.6791e+07,-8318.8,-2.1781e+07,"stress_x_0",0,16128,8.0786e+17,-2.8395e+22,1.1537e+32,1.6791e+07,-8318.8,-2.1781e+07,"stress_x_0",0,16128,8.0786e+17,-2.8395e+22,1.1537e+32,1.6791e+07,-8318.8,-2.1781e+07,"stress_x_0",0,16128,8.0786e+17,-2.8395e+22,1.1537e+32,1.6791e+07,-8318.8,-2.1781e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,9.2671e+17,-4.3442e+22,1.5134e+32,1.7768e+07,-10084,-2.2875e+07,0,16128,9.2671e+17,-4.3442e+22,1.5134e+32,1.7768e+07,-10084,-2.2875e+07,"stress_x_0",0,16128,9.2671e+17,-4.3442e+22,1.5134e+32,1.7768e+07,-10084,-2.2875e+07,"stress_x_0",0,16128,9.2671e+17,-4.3442e+22,1.5134e+32,1.7768e+07,-10084,-2.2875e+07,"stress_x_0",0,16128,9.2671e+17,-4.3442e+22,1.5134e+32,1.7768e+07,-10084,-2.2875e+07,"stress_x_0",0,16128,9.2671e+17,-4.3442e+22,1.5134e+32,1.7768e+07,-10084,-2.2875e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,1.0544e+18,-5.0247e+22,1.9618e+32,1.9069e+07,-13619,-2.4626e+07,0,16128,1.0544e+18,-5.0247e+22,1.9618e+32,1.9069e+07,-13619,-2.4626e+07,"stress_x_0",0,16128,1.0544e+18,-5.0247e+22,1.9618e+32,1.9069e+07,-13619,-2.4626e+07,"stress_x_0",0,16128,1.0544e+18,-5.0247e+22,1.9618e+32,1.9069e+07,-13619,-2.4626e+07,"stress_x_0",0,16128,1.0544e+18,-5.0247e+22,1.9618e+32,1.9069e+07,-13619,-2.4626e+07,"stress_x_0",0,16128,1.0544e+18,-5.0247e+22,1.9618e+32,1.9069e+07,-13619,-2.4626e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,1.1911e+18,-5.8349e+22,2.4957e+32,2.0307e+07,-13669,-2.6382e+07,0,16128,1.1911e+18,-5.8349e+22,2.4957e+32,2.0307e+07,-13669,-2.6382e+07,"stress_x_0",0,16128,1.1911e+18,-5.8349e+22,2.4957e+32,2.0307e+07,-13669,-2.6382e+07,"stress_x_0",0,16128,1.1911e+18,-5.8349e+22,2.4957e+32,2.0307e+07,-13669,-2.6382e+07,"stress_x_0",0,16128,1.1911e+18,-5.8349e+22,2.4957e+32,2.0307e+07,-13669,-2.6382e+07,"stress_x_0",0,16128,1.1911e+18,-5.8349e+22,2.4957e+32,2.0307e+07,-13669,-2.6382e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.3344e+18,-6.4594e+22,3.119e+32,2.1383e+07,-14119,-2.7447e+07,0,16128,1.3344e+18,-6.4594e+22,3.119e+32,2.1383e+07,-14119,-2.7447e+07,"stress_x_0",0,16128,1.3344e+18,-6.4594e+22,3.119e+32,2.1383e+07,-14119,-2.7447e+07,"stress_x_0",0,16128,1.3344e+18,-6.4594e+22,3.119e+32,2.1383e+07,-14119,-2.7447e+07,"stress_x_0",0,16128,1.3344e+18,-6.4594e+22,3.119e+32,2.1383e+07,-14119,-2.7447e+07,"stress_x_0",0,16128,1.3344e+18,-6.4594e+22,3.119e+32,2.1383e+07,-14119,-2.7447e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.4859e+18,-6.9582e+22,3.8646e+32,2.2299e+07,-11980,-2.8512e+07,0,16128,1.4859e+18,-6.9582e+22,3.8646e+32,2.2299e+07,-11980,-2.8512e+07,"stress_x_0",0,16128,1.4859e+18,-6.9582e+22,3.8646e+32,2.2299e+07,-11980,-2.8512e+07,"stress_x_0",0,16128,1.4859e+18,-6.9582e+22,3.8646e+32,2.2299e+07,-11980,-2.8512e+07,"stress_x_0",0,16128,1.4859e+18,-6.9582e+22,3.8646e+32,2.2299e+07,-11980,-2.8512e+07,"stress_x_0",0,16128,1.4859e+18,-6.9582e+22,3.8646e+32,2.2299e+07,-11980,-2.8512e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.647e+18,-1.0174e+23,4.7654e+32,2.3707e+07,-24122,-3.0421e+07,0,16128,1.647e+18,-1.0174e+23,4.7654e+32,2.3707e+07,-24122,-3.0421e+07,"stress_x_0",0,16128,1.647e+18,-1.0174e+23,4.7654e+32,2.3707e+07,-24122,-3.0421e+07,"stress_x_0",0,16128,1.647e+18,-1.0174e+23,4.7654e+32,2.3707e+07,-24122,-3.0421e+07,"stress_x_0",0,16128,1.647e+18,-1.0174e+23,4.7654e+32,2.3707e+07,-24122,-3.0421e+07,"stress_x_0",0,16128,1.647e+18,-1.0174e+23,4.7654e+32,2.3707e+07,-24122,-3.0421e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.8146e+18,-9.1368e+22,5.7743e+32,2.4697e+07,-12192,-3.1537e+07,0,16128,1.8146e+18,-9.1368e+22,5.7743e+32,2.4697e+07,-12192,-3.1537e+07,"stress_x_0",0,16128,1.8146e+18,-9.1368e+22,5.7743e+32,2.4697e+07,-12192,-3.1537e+07,"stress_x_0",0,16128,1.8146e+18,-9.1368e+22,5.7743e+32,2.4697e+07,-12192,-3.1537e+07,"stress_x_0",0,16128,1.8146e+18,-9.1368e+22,5.7743e+32,2.4697e+07,-12192,-3.1537e+07,"stress_x_0",0,16128,1.8146e+18,-9.1368e+22,5.7743e+32,2.4697e+07,-12192,-3.1537e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.9912e+18,-1.1959e+23,6.9578e+32,2.571e+07,-14710,-3.2818e+07,0,16128,1.9912e+18,-1.1959e+23,6.9578e+32,2.571e+07,-14710,-3.2818e+07,"stress_x_0",0,16128,1.9912e+18,-1.1959e+23,6.9578e+32,2.571e+07,-14710,-3.2818e+07,"stress_x_0",0,16128,1.9912e+18,-1.1959e+23,6.9578e+32,2.571e+07,-14710,-3.2818e+07,"stress_x_0",0,16128,1.9912e+18,-1.1959e+23,6.9578e+32,2.571e+07,-14710,-3.2818e+07,"stress_x_0",0,16128,1.9912e+18,-1.1959e+23,6.9578e+32,2.571e+07,-14710,-3.2818e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,2.1764e+18,-1.2589e+23,8.3231e+32,2.6982e+07,-12623,-3.4444e+07,0,16128,2.1764e+18,-1.2589e+23,8.3231e+32,2.6982e+07,-12623,-3.4444e+07,"stress_x_0",0,16128,2.1764e+18,-1.2589e+23,8.3231e+32,2.6982e+07,-12623,-3.4444e+07,"stress_x_0",0,16128,2.1764e+18,-1.2589e+23,8.3231e+32,2.6982e+07,-12623,-3.4444e+07,"stress_x_0",0,16128,2.1764e+18,-1.2589e+23,8.3231e+32,2.6982e+07,-12623,-3.4444e+07,"stress_x_0",0,16128,2.1764e+18,-1.2589e+23,8.3231e+32,2.6982e+07,-12623,-3.4444e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,2.3709e+18,-1.5291e+23,9.8448e+32,2.832e+07,-14496,-3.6346e+07,0,16128,2.3709e+18,-1.5291e+23,9.8448e+32,2.832e+07,-14496,-3.6346e+07,"stress_x_0",0,16128,2.3709e+18,-1.5291e+23,9.8448e+32,2.832e+07,-14496,-3.6346e+07,"stress_x_0",0,16128,2.3709e+18,-1.5291e+23,9.8448e+32,2.832e+07,-14496,-3.6346e+07,"stress_x_0",0,16128,2.3709e+18,-1.5291e+23,9.8448e+32,2.832e+07,-14496,-3.6346e+07,"stress_x_0",0,16128,2.3709e+18,-1.5291e+23,9.8448e+32,2.832e+07,-14496,-3.6346e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,2.5721e+18,-1.6043e+23,1.1541e+33,2.9278e+07,-19993,-3.744e+07,0,16128,2.5721e+18,-1.6043e+23,1.1541e+33,2.9278e+07,-19993,-3.744e+07,"stress_x_0",0,16128,2.5721e+18,-1.6043e+23,1.1541e+33,2.9278e+07,-19993,-3.744e+07,"stress_x_0",0,16128,2.5721e+18,-1.6043e+23,1.1541e+33,2.9278e+07,-19993,-3.744e+07,"stress_x_0",0,16128,2.5721e+18,-1.6043e+23,1.1541e+33,2.9278e+07,-19993,-3.744e+07,"stress_x_0",0,16128,2.5721e+18,-1.6043e+23,1.1541e+33,2.9278e+07,-19993,-3.744e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.782e+18,-1.8339e+23,1.3492e+33,3.0388e+07,-18301,-3.9013e+07,0,16128,2.782e+18,-1.8339e+23,1.3492e+33,3.0388e+07,-18301,-3.9013e+07,"stress_x_0",0,16128,2.782e+18,-1.8339e+23,1.3492e+33,3.0388e+07,-18301,-3.9013e+07,"stress_x_0",0,16128,2.782e+18,-1.8339e+23,1.3492e+33,3.0388e+07,-18301,-3.9013e+07,"stress_x_0",0,16128,2.782e+18,-1.8339e+23,1.3492e+33,3.0388e+07,-18301,-3.9013e+07,"stress_x_0",0,16128,2.782e+18,-1.8339e+23,1.3492e+33,3.0388e+07,-18301,-3.9013e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,2.999e+18,-1.8759e+23,1.5709e+33,3.1215e+07,-16997,-3.9843e+07,0,16128,2.999e+18,-1.8759e+23,1.5709e+33,3.1215e+07,-16997,-3.9843e+07,"stress_x_0",0,16128,2.999e+18,-1.8759e+23,1.5709e+33,3.1215e+07,-16997,-3.9843e+07,"stress_x_0",0,16128,2.999e+18,-1.8759e+23,1.5709e+33,3.1215e+07,-16997,-3.9843e+07,"stress_x_0",0,16128,2.999e+18,-1.8759e+23,1.5709e+33,3.1215e+07,-16997,-3.9843e+07,"stress_x_0",0,16128,2.999e+18,-1.8759e+23,1.5709e+33,3.1215e+07,-16997,-3.9843e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,3.2249e+18,-2.2918e+23,1.8235e+33,3.2511e+07,-21590,-4.1643e+07,0,16128,3.2249e+18,-2.2918e+23,1.8235e+33,3.2511e+07,-21590,-4.1643e+07,"stress_x_0",0,16128,3.2249e+18,-2.2918e+23,1.8235e+33,3.2511e+07,-21590,-4.1643e+07,"stress_x_0",0,16128,3.2249e+18,-2.2918e+23,1.8235e+33,3.2511e+07,-21590,-4.1643e+07,"stress_x_0",0,16128,3.2249e+18,-2.2918e+23,1.8235e+33,3.2511e+07,-21590,-4.1643e+07,"stress_x_0",0,16128,3.2249e+18,-2.2918e+23,1.8235e+33,3.2511e+07,-21590,-4.1643e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,3.4587e+18,-2.4692e+23,2.0953e+33,3.35e+07,-17947,-4.2903e+07,0,16128,3.4587e+18,-2.4692e+23,2.0953e+33,3.35e+07,-17947,-4.2903e+07,"stress_x_0",0,16128,3.4587e+18,-2.4692e+23,2.0953e+33,3.35e+07,-17947,-4.2903e+07,"stress_x_0",0,16128,3.4587e+18,-2.4692e+23,2.0953e+33,3.35e+07,-17947,-4.2903e+07,"stress_x_0",0,16128,3.4587e+18,-2.4692e+23,2.0953e+33,3.35e+07,-17947,-4.2903e+07,"stress_x_0",0,16128,3.4587e+18,-2.4692e+23,2.0953e+33,3.35e+07,-17947,-4.2903e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,3.7022e+18,-2.9155e+23,2.3907e+33,3.4979e+07,-20263,-4.4641e+07,0,16128,3.7022e+18,-2.9155e+23,2.3907e+33,3.4979e+07,-20263,-4.4641e+07,"stress_x_0",0,16128,3.7022e+18,-2.9155e+23,2.3907e+33,3.4979e+07,-20263,-4.4641e+07,"stress_x_0",0,16128,3.7022e+18,-2.9155e+23,2.3907e+33,3.4979e+07,-20263,-4.4641e+07,"stress_x_0",0,16128,3.7022e+18,-2.9155e+23,2.3907e+33,3.4979e+07,-20263,-4.4641e+07,"stress_x_0",0,16128,3.7022e+18,-2.9155e+23,2.3907e+33,3.4979e+07,-20263,-4.4641e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.9538e+18,-3.0019e+23,2.7232e+33,3.6006e+07,-21369,-4.6223e+07,0,16128,3.9538e+18,-3.0019e+23,2.7232e+33,3.6006e+07,-21369,-4.6223e+07,"stress_x_0",0,16128,3.9538e+18,-3.0019e+23,2.7232e+33,3.6006e+07,-21369,-4.6223e+07,"stress_x_0",0,16128,3.9538e+18,-3.0019e+23,2.7232e+33,3.6006e+07,-21369,-4.6223e+07,"stress_x_0",0,16128,3.9538e+18,-3.0019e+23,2.7232e+33,3.6006e+07,-21369,-4.6223e+07,"stress_x_0",0,16128,3.9538e+18,-3.0019e+23,2.7232e+33,3.6006e+07,-21369,-4.6223e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,4.2127e+18,-3.3416e+23,3.088e+33,3.7088e+07,-21804,-4.7444e+07,0,16128,4.2127e+18,-3.3416e+23,3.088e+33,3.7088e+07,-21804,-4.7444e+07,"stress_x_0",0,16128,4.2127e+18,-3.3416e+23,3.088e+33,3.7088e+07,-21804,-4.7444e+07,"stress_x_0",0,16128,4.2127e+18,-3.3416e+23,3.088e+33,3.7088e+07,-21804,-4.7444e+07,"stress_x_0",0,16128,4.2127e+18,-3.3416e+23,3.088e+33,3.7088e+07,-21804,-4.7444e+07,"stress_x_0",0,16128,4.2127e+18,-3.3416e+23,3.088e+33,3.7088e+07,-21804,-4.7444e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,4.4801e+18,-3.6218e+23,3.4951e+33,3.8392e+07,-19779,-4.9162e+07,0,16128,4.4801e+18,-3.6218e+23,3.4951e+33,3.8392e+07,-19779,-4.9162e+07,"stress_x_0",0,16128,4.4801e+18,-3.6218e+23,3.4951e+33,3.8392e+07,-19779,-4.9162e+07,"stress_x_0",0,16128,4.4801e+18,-3.6218e+23,3.4951e+33,3.8392e+07,-19779,-4.9162e+07,"stress_x_0",0,16128,4.4801e+18,-3.6218e+23,3.4951e+33,3.8392e+07,-19779,-4.9162e+07,"stress_x_0",0,16128,4.4801e+18,-3.6218e+23,3.4951e+33,3.8392e+07,-19779,-4.9162e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,4.7558e+18,-4.0588e+23,3.9318e+33,3.9403e+07,-21373,-5.0303e+07,0,16128,4.7558e+18,-4.0588e+23,3.9318e+33,3.9403e+07,-21373,-5.0303e+07,"stress_x_0",0,16128,4.7558e+18,-4.0588e+23,3.9318e+33,3.9403e+07,-21373,-5.0303e+07,"stress_x_0",0,16128,4.7558e+18,-4.0588e+23,3.9318e+33,3.9403e+07,-21373,-5.0303e+07,"stress_x_0",0,16128,4.7558e+18,-4.0588e+23,3.9318e+33,3.9403e+07,-21373,-5.0303e+07,"stress_x_0",0,16128,4.7558e+18,-4.0588e+23,3.9318e+33,3.9403e+07,-21373,-5.0303e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
