"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0,16128,0,0,0,0,0,0,0,16128,0,0,0,0,0,0,"stress_x_0",0,16128,0,0,0,0,0,0,"stress_x_0",0,16128,0,0,0,0,0,0,"stress_x_0",0,16128,0,0,0,0,0,0,"stress_x_0",0,16128,0,0,0,0,0,0,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.01,16128,3.1707e+15,-3.5118e+20,1.7742e+27,9.3755e+05,-9206.8,-1.3676e+06,0,16128,3.1707e+15,-3.5118e+20,1.7742e+27,9.3755e+05,-9206.8,-1.3676e+06,"stress_x_0",0,16128,3.1707e+15,-3.5118e+20,1.7742e+27,9.3755e+05,-9206.8,-1.3676e+06,"stress_x_0",0,16128,3.1707e+15,-3.5118e+20,1.7742e+27,9.3755e+05,-9206.8,-1.3676e+06,"stress_x_0",0,16128,3.1707e+15,-3.5118e+20,1.7742e+27,9.3755e+05,-9206.8,-1.3676e+06,"stress_x_0",0,16128,3.1707e+15,-3.5118e+20,1.7742e+27,9.3755e+05,-9206.8,-1.3676e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.02,16128,1.2587e+16,-2.5329e+21,2.776e+28,1.8108e+06,-6848.6,-2.6179e+06,0,16128,1.2587e+16,-2.5329e+21,2.776e+28,1.8108e+06,-6848.6,-2.6179e+06,"stress_x_0",0,16128,1.2587e+16,-2.5329e+21,2.776e+28,1.8108e+06,-6848.6,-2.6179e+06,"stress_x_0",0,16128,1.2587e+16,-2.5329e+21,2.776e+28,1.8108e+06,-6848.6,-2.6179e+06,"stress_x_0",0,16128,1.2587e+16,-2.5329e+21,2.776e+28,1.8108e+06,-6848.6,-2.6179e+06,"stress_x_0",0,16128,1.2587e+16,-2.5329e+21,2.776e+28,1.8108e+06,-6848.6,-2.6179e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.03,16128,2.831e+16,-8.7009e+21,1.4071e+29,2.7116e+06,-6967.1,-3.9244e+06,0,16128,2.831e+16,-8.7009e+21,1.4071e+29,2.7116e+06,-6967.1,-3.9244e+06,"stress_x_0",0,16128,2.831e+16,-8.7009e+21,1.4071e+29,2.7116e+06,-6967.1,-3.9244e+06,"stress_x_0",0,16128,2.831e+16,-8.7009e+21,1.4071e+29,2.7116e+06,-6967.1,-3.9244e+06,"stress_x_0",0,16128,2.831e+16,-8.7009e+21,1.4071e+29,2.7116e+06,-6967.1,-3.9244e+06,"stress_x_0",0,16128,2.831e+16,-8.7009e+21,1.4071e+29,2.7116e+06,-6967.1,-3.9244e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.04,16128,5.0325e+16,-2.0748e+22,4.4566e+29,3.6081e+06,-8612.6,-5.2125e+06,0,16128,5.0325e+16,-2.0748e+22,4.4566e+29,3.6081e+06,-8612.6,-5.2125e+06,"stress_x_0",0,16128,5.0325e+16,-2.0748e+22,4.4566e+29,3.6081e+06,-8612.6,-5.2125e+06,"stress_x_0",0,16128,5.0325e+16,-2.0748e+22,4.4566e+29,3.6081e+06,-8612.6,-5.2125e+06,"stress_x_0",0,16128,5.0325e+16,-2.0748e+22,4.4566e+29,3.6081e+06,-8612.6,-5.2125e+06,"stress_x_0",0,16128,5.0325e+16,-2.0748e+22,4.4566e+29,3.6081e+06,-8612.6,-5.2125e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.05,16128,7.8623e+16,-4.0994e+22,1.0858e+30,4.511e+06,-8197.8,-6.5242e+06,0,16128,7.8623e+16,-4.0994e+22,1.0858e+30,4.511e+06,-8197.8,-6.5242e+06,"stress_x_0",0,16128,7.8623e+16,-4.0994e+22,1.0858e+30,4.511e+06,-8197.8,-6.5242e+06,"stress_x_0",0,16128,7.8623e+16,-4.0994e+22,1.0858e+30,4.511e+06,-8197.8,-6.5242e+06,"stress_x_0",0,16128,7.8623e+16,-4.0994e+22,1.0858e+30,4.511e+06,-8197.8,-6.5242e+06,"stress_x_0",0,16128,7.8623e+16,-4.0994e+22,1.0858e+30,4.511e+06,-8197.8,-6.5242e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.06,16128,1.1321e+17,-7.1023e+22,2.2514e+30,5.414e+06,-9015.2,-7.8191e+06,0,16128,1.1321e+17,-7.1023e+22,2.2514e+30,5.414e+06,-9015.2,-7.8191e+06,"stress_x_0",0,16128,1.1321e+17,-7.1023e+22,2.2514e+30,5.414e+06,-9015.2,-7.8191e+06,"stress_x_0",0,16128,1.1321e+17,-7.1023e+22,2.2514e+30,5.414e+06,-9015.2,-7.8191e+06,"stress_x_0",0,16128,1.1321e+17,-7.1023e+22,2.2514e+30,5.414e+06,-9015.2,-7.8191e+06,"stress_x_0",0,16128,1.1321e+17,-7.1023e+22,2.2514e+30,5.414e+06,-9015.2,-7.8191e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.07,16128,1.5409e+17,-1.1299e+23,4.1723e+30,6.3145e+06,-10075,-9.1234e+06,0,16128,1.5409e+17,-1.1299e+23,4.1723e+30,6.3145e+06,-10075,-9.1234e+06,"stress_x_0",0,16128,1.5409e+17,-1.1299e+23,4.1723e+30,6.3145e+06,-10075,-9.1234e+06,"stress_x_0",0,16128,1.5409e+17,-1.1299e+23,4.1723e+30,6.3145e+06,-10075,-9.1234e+06,"stress_x_0",0,16128,1.5409e+17,-1.1299e+23,4.1723e+30,6.3145e+06,-10075,-9.1234e+06,"stress_x_0",0,16128,1.5409e+17,-1.1299e+23,4.1723e+30,6.3145e+06,-10075,-9.1234e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.08,16128,2.0124e+17,-1.7035e+23,7.1209e+30,7.2085e+06,-8498.9,-1.0419e+07,0,16128,2.0124e+17,-1.7035e+23,7.1209e+30,7.2085e+06,-8498.9,-1.0419e+07,"stress_x_0",0,16128,2.0124e+17,-1.7035e+23,7.1209e+30,7.2085e+06,-8498.9,-1.0419e+07,"stress_x_0",0,16128,2.0124e+17,-1.7035e+23,7.1209e+30,7.2085e+06,-8498.9,-1.0419e+07,"stress_x_0",0,16128,2.0124e+17,-1.7035e+23,7.1209e+30,7.2085e+06,-8498.9,-1.0419e+07,"stress_x_0",0,16128,2.0124e+17,-1.7035e+23,7.1209e+30,7.2085e+06,-8498.9,-1.0419e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.09,16128,2.5469e+17,-2.4204e+23,1.1396e+31,8.1231e+06,-9960.7,-1.1741e+07,0,16128,2.5469e+17,-2.4204e+23,1.1396e+31,8.1231e+06,-9960.7,-1.1741e+07,"stress_x_0",0,16128,2.5469e+17,-2.4204e+23,1.1396e+31,8.1231e+06,-9960.7,-1.1741e+07,"stress_x_0",0,16128,2.5469e+17,-2.4204e+23,1.1396e+31,8.1231e+06,-9960.7,-1.1741e+07,"stress_x_0",0,16128,2.5469e+17,-2.4204e+23,1.1396e+31,8.1231e+06,-9960.7,-1.1741e+07,"stress_x_0",0,16128,2.5469e+17,-2.4204e+23,1.1396e+31,8.1231e+06,-9960.7,-1.1741e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.1,16128,3.1442e+17,-3.37e+23,1.7398e+31,9.006e+06,-5704.4,-1.3005e+07,0,16128,3.1442e+17,-3.37e+23,1.7398e+31,9.006e+06,-5704.4,-1.3005e+07,"stress_x_0",0,16128,3.1442e+17,-3.37e+23,1.7398e+31,9.006e+06,-5704.4,-1.3005e+07,"stress_x_0",0,16128,3.1442e+17,-3.37e+23,1.7398e+31,9.006e+06,-5704.4,-1.3005e+07,"stress_x_0",0,16128,3.1442e+17,-3.37e+23,1.7398e+31,9.006e+06,-5704.4,-1.3005e+07,"stress_x_0",0,16128,3.1442e+17,-3.37e+23,1.7398e+31,9.006e+06,-5704.4,-1.3005e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,3.8044e+17,-4.4458e+23,2.5451e+31,9.9086e+06,-9990.3,-1.4314e+07,0,16128,3.8044e+17,-4.4458e+23,2.5451e+31,9.9086e+06,-9990.3,-1.4314e+07,"stress_x_0",0,16128,3.8044e+17,-4.4458e+23,2.5451e+31,9.9086e+06,-9990.3,-1.4314e+07,"stress_x_0",0,16128,3.8044e+17,-4.4458e+23,2.5451e+31,9.9086e+06,-9990.3,-1.4314e+07,"stress_x_0",0,16128,3.8044e+17,-4.4458e+23,2.5451e+31,9.9086e+06,-9990.3,-1.4314e+07,"stress_x_0",0,16128,3.8044e+17,-4.4458e+23,2.5451e+31,9.9086e+06,-9990.3,-1.4314e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,4.5276e+17,-5.8235e+23,3.6084e+31,1.0807e+07,-6835.6,-1.5604e+07,0,16128,4.5276e+17,-5.8235e+23,3.6084e+31,1.0807e+07,-6835.6,-1.5604e+07,"stress_x_0",0,16128,4.5276e+17,-5.8235e+23,3.6084e+31,1.0807e+07,-6835.6,-1.5604e+07,"stress_x_0",0,16128,4.5276e+17,-5.8235e+23,3.6084e+31,1.0807e+07,-6835.6,-1.5604e+07,"stress_x_0",0,16128,4.5276e+17,-5.8235e+23,3.6084e+31,1.0807e+07,-6835.6,-1.5604e+07,"stress_x_0",0,16128,4.5276e+17,-5.8235e+23,3.6084e+31,1.0807e+07,-6835.6,-1.5604e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,5.3136e+17,-7.4005e+23,4.97e+31,1.1709e+07,-7693.1,-1.6911e+07,0,16128,5.3136e+17,-7.4005e+23,4.97e+31,1.1709e+07,-7693.1,-1.6911e+07,"stress_x_0",0,16128,5.3136e+17,-7.4005e+23,4.97e+31,1.1709e+07,-7693.1,-1.6911e+07,"stress_x_0",0,16128,5.3136e+17,-7.4005e+23,4.97e+31,1.1709e+07,-7693.1,-1.6911e+07,"stress_x_0",0,16128,5.3136e+17,-7.4005e+23,4.97e+31,1.1709e+07,-7693.1,-1.6911e+07,"stress_x_0",0,16128,5.3136e+17,-7.4005e+23,4.97e+31,1.1709e+07,-7693.1,-1.6911e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,6.1624e+17,-9.2359e+23,6.6829e+31,1.261e+07,-8607.1,-1.8212e+07,0,16128,6.1624e+17,-9.2359e+23,6.6829e+31,1.261e+07,-8607.1,-1.8212e+07,"stress_x_0",0,16128,6.1624e+17,-9.2359e+23,6.6829e+31,1.261e+07,-8607.1,-1.8212e+07,"stress_x_0",0,16128,6.1624e+17,-9.2359e+23,6.6829e+31,1.261e+07,-8607.1,-1.8212e+07,"stress_x_0",0,16128,6.1624e+17,-9.2359e+23,6.6829e+31,1.261e+07,-8607.1,-1.8212e+07,"stress_x_0",0,16128,6.1624e+17,-9.2359e+23,6.6829e+31,1.261e+07,-8607.1,-1.8212e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,7.0741e+17,-1.1351e+24,8.8089e+31,1.3511e+07,-9648.8,-1.9514e+07,0,16128,7.0741e+17,-1.1351e+24,8.8089e+31,1.3511e+07,-9648.8,-1.9514e+07,"stress_x_0",0,16128,7.0741e+17,-1.1351e+24,8.8089e+31,1.3511e+07,-9648.8,-1.9514e+07,"stress_x_0",0,16128,7.0741e+17,-1.1351e+24,8.8089e+31,1.3511e+07,-9648.8,-1.9514e+07,"stress_x_0",0,16128,7.0741e+17,-1.1351e+24,8.8089e+31,1.3511e+07,-9648.8,-1.9514e+07,"stress_x_0",0,16128,7.0741e+17,-1.1351e+24,8.8089e+31,1.3511e+07,-9648.8,-1.9514e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,8.0489e+17,-1.3776e+24,1.1401e+32,1.4418e+07,-10278,-2.0815e+07,0,16128,8.0489e+17,-1.3776e+24,1.1401e+32,1.4418e+07,-10278,-2.0815e+07,"stress_x_0",0,16128,8.0489e+17,-1.3776e+24,1.1401e+32,1.4418e+07,-10278,-2.0815e+07,"stress_x_0",0,16128,8.0489e+17,-1.3776e+24,1.1401e+32,1.4418e+07,-10278,-2.0815e+07,"stress_x_0",0,16128,8.0489e+17,-1.3776e+24,1.1401e+32,1.4418e+07,-10278,-2.0815e+07,"stress_x_0",0,16128,8.0489e+17,-1.3776e+24,1.1401e+32,1.4418e+07,-10278,-2.0815e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,9.0863e+17,-1.6529e+24,1.4528e+32,1.5316e+07,-11070,-2.2117e+07,0,16128,9.0863e+17,-1.6529e+24,1.4528e+32,1.5316e+07,-11070,-2.2117e+07,"stress_x_0",0,16128,9.0863e+17,-1.6529e+24,1.4528e+32,1.5316e+07,-11070,-2.2117e+07,"stress_x_0",0,16128,9.0863e+17,-1.6529e+24,1.4528e+32,1.5316e+07,-11070,-2.2117e+07,"stress_x_0",0,16128,9.0863e+17,-1.6529e+24,1.4528e+32,1.5316e+07,-11070,-2.2117e+07,"stress_x_0",0,16128,9.0863e+17,-1.6529e+24,1.4528e+32,1.5316e+07,-11070,-2.2117e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.0187e+18,-1.9616e+24,1.827e+32,1.6215e+07,-11872,-2.3411e+07,0,16128,1.0187e+18,-1.9616e+24,1.827e+32,1.6215e+07,-11872,-2.3411e+07,"stress_x_0",0,16128,1.0187e+18,-1.9616e+24,1.827e+32,1.6215e+07,-11872,-2.3411e+07,"stress_x_0",0,16128,1.0187e+18,-1.9616e+24,1.827e+32,1.6215e+07,-11872,-2.3411e+07,"stress_x_0",0,16128,1.0187e+18,-1.9616e+24,1.827e+32,1.6215e+07,-11872,-2.3411e+07,"stress_x_0",0,16128,1.0187e+18,-1.9616e+24,1.827e+32,1.6215e+07,-11872,-2.3411e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.135e+18,-2.3071e+24,2.268e+32,1.7112e+07,-12443,-2.471e+07,0,16128,1.135e+18,-2.3071e+24,2.268e+32,1.7112e+07,-12443,-2.471e+07,"stress_x_0",0,16128,1.135e+18,-2.3071e+24,2.268e+32,1.7112e+07,-12443,-2.471e+07,"stress_x_0",0,16128,1.135e+18,-2.3071e+24,2.268e+32,1.7112e+07,-12443,-2.471e+07,"stress_x_0",0,16128,1.135e+18,-2.3071e+24,2.268e+32,1.7112e+07,-12443,-2.471e+07,"stress_x_0",0,16128,1.135e+18,-2.3071e+24,2.268e+32,1.7112e+07,-12443,-2.471e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.2576e+18,-2.6911e+24,2.7841e+32,1.8018e+07,-12844,-2.6018e+07,0,16128,1.2576e+18,-2.6911e+24,2.7841e+32,1.8018e+07,-12844,-2.6018e+07,"stress_x_0",0,16128,1.2576e+18,-2.6911e+24,2.7841e+32,1.8018e+07,-12844,-2.6018e+07,"stress_x_0",0,16128,1.2576e+18,-2.6911e+24,2.7841e+32,1.8018e+07,-12844,-2.6018e+07,"stress_x_0",0,16128,1.2576e+18,-2.6911e+24,2.7841e+32,1.8018e+07,-12844,-2.6018e+07,"stress_x_0",0,16128,1.2576e+18,-2.6911e+24,2.7841e+32,1.8018e+07,-12844,-2.6018e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.3865e+18,-3.1164e+24,3.3835e+32,1.8917e+07,-13306,-2.7321e+07,0,16128,1.3865e+18,-3.1164e+24,3.3835e+32,1.8917e+07,-13306,-2.7321e+07,"stress_x_0",0,16128,1.3865e+18,-3.1164e+24,3.3835e+32,1.8917e+07,-13306,-2.7321e+07,"stress_x_0",0,16128,1.3865e+18,-3.1164e+24,3.3835e+32,1.8917e+07,-13306,-2.7321e+07,"stress_x_0",0,16128,1.3865e+18,-3.1164e+24,3.3835e+32,1.8917e+07,-13306,-2.7321e+07,"stress_x_0",0,16128,1.3865e+18,-3.1164e+24,3.3835e+32,1.8917e+07,-13306,-2.7321e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.5217e+18,-3.5831e+24,4.0753e+32,1.9818e+07,-13843,-2.8619e+07,0,16128,1.5217e+18,-3.5831e+24,4.0753e+32,1.9818e+07,-13843,-2.8619e+07,"stress_x_0",0,16128,1.5217e+18,-3.5831e+24,4.0753e+32,1.9818e+07,-13843,-2.8619e+07,"stress_x_0",0,16128,1.5217e+18,-3.5831e+24,4.0753e+32,1.9818e+07,-13843,-2.8619e+07,"stress_x_0",0,16128,1.5217e+18,-3.5831e+24,4.0753e+32,1.9818e+07,-13843,-2.8619e+07,"stress_x_0",0,16128,1.5217e+18,-3.5831e+24,4.0753e+32,1.9818e+07,-13843,-2.8619e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.6632e+18,-4.095e+24,4.8689e+32,2.0717e+07,-14500,-2.9921e+07,0,16128,1.6632e+18,-4.095e+24,4.8689e+32,2.0717e+07,-14500,-2.9921e+07,"stress_x_0",0,16128,1.6632e+18,-4.095e+24,4.8689e+32,2.0717e+07,-14500,-2.9921e+07,"stress_x_0",0,16128,1.6632e+18,-4.095e+24,4.8689e+32,2.0717e+07,-14500,-2.9921e+07,"stress_x_0",0,16128,1.6632e+18,-4.095e+24,4.8689e+32,2.0717e+07,-14500,-2.9921e+07,"stress_x_0",0,16128,1.6632e+18,-4.095e+24,4.8689e+32,2.0717e+07,-14500,-2.9921e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,1.811e+18,-4.6524e+24,5.7724e+32,2.162e+07,-15037,-3.1219e+07,0,16128,1.811e+18,-4.6524e+24,5.7724e+32,2.162e+07,-15037,-3.1219e+07,"stress_x_0",0,16128,1.811e+18,-4.6524e+24,5.7724e+32,2.162e+07,-15037,-3.1219e+07,"stress_x_0",0,16128,1.811e+18,-4.6524e+24,5.7724e+32,2.162e+07,-15037,-3.1219e+07,"stress_x_0",0,16128,1.811e+18,-4.6524e+24,5.7724e+32,2.162e+07,-15037,-3.1219e+07,"stress_x_0",0,16128,1.811e+18,-4.6524e+24,5.7724e+32,2.162e+07,-15037,-3.1219e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,1.9651e+18,-5.2588e+24,6.7971e+32,2.2519e+07,-15552,-3.2519e+07,0,16128,1.9651e+18,-5.2588e+24,6.7971e+32,2.2519e+07,-15552,-3.2519e+07,"stress_x_0",0,16128,1.9651e+18,-5.2588e+24,6.7971e+32,2.2519e+07,-15552,-3.2519e+07,"stress_x_0",0,16128,1.9651e+18,-5.2588e+24,6.7971e+32,2.2519e+07,-15552,-3.2519e+07,"stress_x_0",0,16128,1.9651e+18,-5.2588e+24,6.7971e+32,2.2519e+07,-15552,-3.2519e+07,"stress_x_0",0,16128,1.9651e+18,-5.2588e+24,6.7971e+32,2.2519e+07,-15552,-3.2519e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.1254e+18,-5.9156e+24,7.9509e+32,2.3418e+07,-16282,-3.3823e+07,0,16128,2.1254e+18,-5.9156e+24,7.9509e+32,2.3418e+07,-16282,-3.3823e+07,"stress_x_0",0,16128,2.1254e+18,-5.9156e+24,7.9509e+32,2.3418e+07,-16282,-3.3823e+07,"stress_x_0",0,16128,2.1254e+18,-5.9156e+24,7.9509e+32,2.3418e+07,-16282,-3.3823e+07,"stress_x_0",0,16128,2.1254e+18,-5.9156e+24,7.9509e+32,2.3418e+07,-16282,-3.3823e+07,"stress_x_0",0,16128,2.1254e+18,-5.9156e+24,7.9509e+32,2.3418e+07,-16282,-3.3823e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,2.2921e+18,-6.6249e+24,9.2451e+32,2.4322e+07,-16783,-3.5122e+07,0,16128,2.2921e+18,-6.6249e+24,9.2451e+32,2.4322e+07,-16783,-3.5122e+07,"stress_x_0",0,16128,2.2921e+18,-6.6249e+24,9.2451e+32,2.4322e+07,-16783,-3.5122e+07,"stress_x_0",0,16128,2.2921e+18,-6.6249e+24,9.2451e+32,2.4322e+07,-16783,-3.5122e+07,"stress_x_0",0,16128,2.2921e+18,-6.6249e+24,9.2451e+32,2.4322e+07,-16783,-3.5122e+07,"stress_x_0",0,16128,2.2921e+18,-6.6249e+24,9.2451e+32,2.4322e+07,-16783,-3.5122e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,2.465e+18,-7.3889e+24,1.0693e+33,2.522e+07,-17076,-3.6421e+07,0,16128,2.465e+18,-7.3889e+24,1.0693e+33,2.522e+07,-17076,-3.6421e+07,"stress_x_0",0,16128,2.465e+18,-7.3889e+24,1.0693e+33,2.522e+07,-17076,-3.6421e+07,"stress_x_0",0,16128,2.465e+18,-7.3889e+24,1.0693e+33,2.522e+07,-17076,-3.6421e+07,"stress_x_0",0,16128,2.465e+18,-7.3889e+24,1.0693e+33,2.522e+07,-17076,-3.6421e+07,"stress_x_0",0,16128,2.465e+18,-7.3889e+24,1.0693e+33,2.522e+07,-17076,-3.6421e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,2.6442e+18,-8.2105e+24,1.2305e+33,2.6119e+07,-17352,-3.7718e+07,0,16128,2.6442e+18,-8.2105e+24,1.2305e+33,2.6119e+07,-17352,-3.7718e+07,"stress_x_0",0,16128,2.6442e+18,-8.2105e+24,1.2305e+33,2.6119e+07,-17352,-3.7718e+07,"stress_x_0",0,16128,2.6442e+18,-8.2105e+24,1.2305e+33,2.6119e+07,-17352,-3.7718e+07,"stress_x_0",0,16128,2.6442e+18,-8.2105e+24,1.2305e+33,2.6119e+07,-17352,-3.7718e+07,"stress_x_0",0,16128,2.6442e+18,-8.2105e+24,1.2305e+33,2.6119e+07,-17352,-3.7718e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,2.8297e+18,-9.089e+24,1.4092e+33,2.7024e+07,-18505,-3.9026e+07,0,16128,2.8297e+18,-9.089e+24,1.4092e+33,2.7024e+07,-18505,-3.9026e+07,"stress_x_0",0,16128,2.8297e+18,-9.089e+24,1.4092e+33,2.7024e+07,-18505,-3.9026e+07,"stress_x_0",0,16128,2.8297e+18,-9.089e+24,1.4092e+33,2.7024e+07,-18505,-3.9026e+07,"stress_x_0",0,16128,2.8297e+18,-9.089e+24,1.4092e+33,2.7024e+07,-18505,-3.9026e+07,"stress_x_0",0,16128,2.8297e+18,-9.089e+24,1.4092e+33,2.7024e+07,-18505,-3.9026e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.0215e+18,-1.0029e+25,1.6067e+33,2.7925e+07,-18796,-4.0325e+07,0,16128,3.0215e+18,-1.0029e+25,1.6067e+33,2.7925e+07,-18796,-4.0325e+07,"stress_x_0",0,16128,3.0215e+18,-1.0029e+25,1.6067e+33,2.7925e+07,-18796,-4.0325e+07,"stress_x_0",0,16128,3.0215e+18,-1.0029e+25,1.6067e+33,2.7925e+07,-18796,-4.0325e+07,"stress_x_0",0,16128,3.0215e+18,-1.0029e+25,1.6067e+33,2.7925e+07,-18796,-4.0325e+07,"stress_x_0",0,16128,3.0215e+18,-1.0029e+25,1.6067e+33,2.7925e+07,-18796,-4.0325e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,3.2196e+18,-1.1031e+25,1.8244e+33,2.8822e+07,-19225,-4.1623e+07,0,16128,3.2196e+18,-1.1031e+25,1.8244e+33,2.8822e+07,-19225,-4.1623e+07,"stress_x_0",0,16128,3.2196e+18,-1.1031e+25,1.8244e+33,2.8822e+07,-19225,-4.1623e+07,"stress_x_0",0,16128,3.2196e+18,-1.1031e+25,1.8244e+33,2.8822e+07,-19225,-4.1623e+07,"stress_x_0",0,16128,3.2196e+18,-1.1031e+25,1.8244e+33,2.8822e+07,-19225,-4.1623e+07,"stress_x_0",0,16128,3.2196e+18,-1.1031e+25,1.8244e+33,2.8822e+07,-19225,-4.1623e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,3.424e+18,-1.21e+25,2.0637e+33,2.9721e+07,-19790,-4.2915e+07,0,16128,3.424e+18,-1.21e+25,2.0637e+33,2.9721e+07,-19790,-4.2915e+07,"stress_x_0",0,16128,3.424e+18,-1.21e+25,2.0637e+33,2.9721e+07,-19790,-4.2915e+07,"stress_x_0",0,16128,3.424e+18,-1.21e+25,2.0637e+33,2.9721e+07,-19790,-4.2915e+07,"stress_x_0",0,16128,3.424e+18,-1.21e+25,2.0637e+33,2.9721e+07,-19790,-4.2915e+07,"stress_x_0",0,16128,3.424e+18,-1.21e+25,2.0637e+33,2.9721e+07,-19790,-4.2915e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,3.6346e+18,-1.3233e+25,2.3248e+33,3.0626e+07,-20288,-4.4224e+07,0,16128,3.6346e+18,-1.3233e+25,2.3248e+33,3.0626e+07,-20288,-4.4224e+07,"stress_x_0",0,16128,3.6346e+18,-1.3233e+25,2.3248e+33,3.0626e+07,-20288,-4.4224e+07,"stress_x_0",0,16128,3.6346e+18,-1.3233e+25,2.3248e+33,3.0626e+07,-20288,-4.4224e+07,"stress_x_0",0,16128,3.6346e+18,-1.3233e+25,2.3248e+33,3.0626e+07,-20288,-4.4224e+07,"stress_x_0",0,16128,3.6346e+18,-1.3233e+25,2.3248e+33,3.0626e+07,-20288,-4.4224e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.35,16128,3.8515e+18,-1.4437e+25,2.6109e+33,3.1529e+07,-20769,-4.5528e+07,0,16128,3.8515e+18,-1.4437e+25,2.6109e+33,3.1529e+07,-20769,-4.5528e+07,"stress_x_0",0,16128,3.8515e+18,-1.4437e+25,2.6109e+33,3.1529e+07,-20769,-4.5528e+07,"stress_x_0",0,16128,3.8515e+18,-1.4437e+25,2.6109e+33,3.1529e+07,-20769,-4.5528e+07,"stress_x_0",0,16128,3.8515e+18,-1.4437e+25,2.6109e+33,3.1529e+07,-20769,-4.5528e+07,"stress_x_0",0,16128,3.8515e+18,-1.4437e+25,2.6109e+33,3.1529e+07,-20769,-4.5528e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
