"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,3.5731e+17,-2.1197e+23,2.2271e+31,1.0028e+07,-8230.9,-1.3558e+07,0,16128,3.5731e+17,-2.1197e+23,2.2271e+31,1.0028e+07,-8230.9,-1.3558e+07,"stress_x_0",0,16128,3.5731e+17,-2.1197e+23,2.2271e+31,1.0028e+07,-8230.9,-1.3558e+07,"stress_x_0",0,16128,3.5731e+17,-2.1197e+23,2.2271e+31,1.0028e+07,-8230.9,-1.3558e+07,"stress_x_0",0,16128,3.5731e+17,-2.1197e+23,2.2271e+31,1.0028e+07,-8230.9,-1.3558e+07,"stress_x_0",0,16128,3.5731e+17,-2.1197e+23,2.2271e+31,1.0028e+07,-8230.9,-1.3558e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,4.3235e+17,-2.8315e+23,3.2592e+31,1.1025e+07,-8369.3,-1.4901e+07,0,16128,4.3235e+17,-2.8315e+23,3.2592e+31,1.1025e+07,-8369.3,-1.4901e+07,"stress_x_0",0,16128,4.3235e+17,-2.8315e+23,3.2592e+31,1.1025e+07,-8369.3,-1.4901e+07,"stress_x_0",0,16128,4.3235e+17,-2.8315e+23,3.2592e+31,1.1025e+07,-8369.3,-1.4901e+07,"stress_x_0",0,16128,4.3235e+17,-2.8315e+23,3.2592e+31,1.1025e+07,-8369.3,-1.4901e+07,"stress_x_0",0,16128,4.3235e+17,-2.8315e+23,3.2592e+31,1.1025e+07,-8369.3,-1.4901e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,5.1453e+17,-3.685e+23,4.6181e+31,1.2026e+07,-8561.3,-1.6262e+07,0,16128,5.1453e+17,-3.685e+23,4.6181e+31,1.2026e+07,-8561.3,-1.6262e+07,"stress_x_0",0,16128,5.1453e+17,-3.685e+23,4.6181e+31,1.2026e+07,-8561.3,-1.6262e+07,"stress_x_0",0,16128,5.1453e+17,-3.685e+23,4.6181e+31,1.2026e+07,-8561.3,-1.6262e+07,"stress_x_0",0,16128,5.1453e+17,-3.685e+23,4.6181e+31,1.2026e+07,-8561.3,-1.6262e+07,"stress_x_0",0,16128,5.1453e+17,-3.685e+23,4.6181e+31,1.2026e+07,-8561.3,-1.6262e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,6.0385e+17,-4.6779e+23,6.3661e+31,1.3019e+07,-9872.3,-1.759e+07,0,16128,6.0385e+17,-4.6779e+23,6.3661e+31,1.3019e+07,-9872.3,-1.759e+07,"stress_x_0",0,16128,6.0385e+17,-4.6779e+23,6.3661e+31,1.3019e+07,-9872.3,-1.759e+07,"stress_x_0",0,16128,6.0385e+17,-4.6779e+23,6.3661e+31,1.3019e+07,-9872.3,-1.759e+07,"stress_x_0",0,16128,6.0385e+17,-4.6779e+23,6.3661e+31,1.3019e+07,-9872.3,-1.759e+07,"stress_x_0",0,16128,6.0385e+17,-4.6779e+23,6.3661e+31,1.3019e+07,-9872.3,-1.759e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,7.0032e+17,-5.8566e+23,8.5675e+31,1.4012e+07,-9944.9,-1.8931e+07,0,16128,7.0032e+17,-5.8566e+23,8.5675e+31,1.4012e+07,-9944.9,-1.8931e+07,"stress_x_0",0,16128,7.0032e+17,-5.8566e+23,8.5675e+31,1.4012e+07,-9944.9,-1.8931e+07,"stress_x_0",0,16128,7.0032e+17,-5.8566e+23,8.5675e+31,1.4012e+07,-9944.9,-1.8931e+07,"stress_x_0",0,16128,7.0032e+17,-5.8566e+23,8.5675e+31,1.4012e+07,-9944.9,-1.8931e+07,"stress_x_0",0,16128,7.0032e+17,-5.8566e+23,8.5675e+31,1.4012e+07,-9944.9,-1.8931e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,8.0394e+17,-7.2073e+23,1.1281e+32,1.5023e+07,-10438,-2.0298e+07,0,16128,8.0394e+17,-7.2073e+23,1.1281e+32,1.5023e+07,-10438,-2.0298e+07,"stress_x_0",0,16128,8.0394e+17,-7.2073e+23,1.1281e+32,1.5023e+07,-10438,-2.0298e+07,"stress_x_0",0,16128,8.0394e+17,-7.2073e+23,1.1281e+32,1.5023e+07,-10438,-2.0298e+07,"stress_x_0",0,16128,8.0394e+17,-7.2073e+23,1.1281e+32,1.5023e+07,-10438,-2.0298e+07,"stress_x_0",0,16128,8.0394e+17,-7.2073e+23,1.1281e+32,1.5023e+07,-10438,-2.0298e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,9.1463e+17,-8.7333e+23,1.4601e+32,1.6028e+07,-11488,-2.1667e+07,0,16128,9.1463e+17,-8.7333e+23,1.4601e+32,1.6028e+07,-11488,-2.1667e+07,"stress_x_0",0,16128,9.1463e+17,-8.7333e+23,1.4601e+32,1.6028e+07,-11488,-2.1667e+07,"stress_x_0",0,16128,9.1463e+17,-8.7333e+23,1.4601e+32,1.6028e+07,-11488,-2.1667e+07,"stress_x_0",0,16128,9.1463e+17,-8.7333e+23,1.4601e+32,1.6028e+07,-11488,-2.1667e+07,"stress_x_0",0,16128,9.1463e+17,-8.7333e+23,1.4601e+32,1.6028e+07,-11488,-2.1667e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,1.0325e+18,-1.0479e+24,1.8611e+32,1.7021e+07,-12169,-2.3003e+07,0,16128,1.0325e+18,-1.0479e+24,1.8611e+32,1.7021e+07,-12169,-2.3003e+07,"stress_x_0",0,16128,1.0325e+18,-1.0479e+24,1.8611e+32,1.7021e+07,-12169,-2.3003e+07,"stress_x_0",0,16128,1.0325e+18,-1.0479e+24,1.8611e+32,1.7021e+07,-12169,-2.3003e+07,"stress_x_0",0,16128,1.0325e+18,-1.0479e+24,1.8611e+32,1.7021e+07,-12169,-2.3003e+07,"stress_x_0",0,16128,1.0325e+18,-1.0479e+24,1.8611e+32,1.7021e+07,-12169,-2.3003e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.1575e+18,-1.2416e+24,2.3387e+32,1.8023e+07,-14341,-2.437e+07,0,16128,1.1575e+18,-1.2416e+24,2.3387e+32,1.8023e+07,-14341,-2.437e+07,"stress_x_0",0,16128,1.1575e+18,-1.2416e+24,2.3387e+32,1.8023e+07,-14341,-2.437e+07,"stress_x_0",0,16128,1.1575e+18,-1.2416e+24,2.3387e+32,1.8023e+07,-14341,-2.437e+07,"stress_x_0",0,16128,1.1575e+18,-1.2416e+24,2.3387e+32,1.8023e+07,-14341,-2.437e+07,"stress_x_0",0,16128,1.1575e+18,-1.2416e+24,2.3387e+32,1.8023e+07,-14341,-2.437e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.2899e+18,-1.4706e+24,2.906e+32,1.9019e+07,-11528,-2.5693e+07,0,16128,1.2899e+18,-1.4706e+24,2.906e+32,1.9019e+07,-11528,-2.5693e+07,"stress_x_0",0,16128,1.2899e+18,-1.4706e+24,2.906e+32,1.9019e+07,-11528,-2.5693e+07,"stress_x_0",0,16128,1.2899e+18,-1.4706e+24,2.906e+32,1.9019e+07,-11528,-2.5693e+07,"stress_x_0",0,16128,1.2899e+18,-1.4706e+24,2.906e+32,1.9019e+07,-11528,-2.5693e+07,"stress_x_0",0,16128,1.2899e+18,-1.4706e+24,2.906e+32,1.9019e+07,-11528,-2.5693e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.4292e+18,-1.7151e+24,3.5679e+32,2.0019e+07,-12149,-2.7043e+07,0,16128,1.4292e+18,-1.7151e+24,3.5679e+32,2.0019e+07,-12149,-2.7043e+07,"stress_x_0",0,16128,1.4292e+18,-1.7151e+24,3.5679e+32,2.0019e+07,-12149,-2.7043e+07,"stress_x_0",0,16128,1.4292e+18,-1.7151e+24,3.5679e+32,2.0019e+07,-12149,-2.7043e+07,"stress_x_0",0,16128,1.4292e+18,-1.7151e+24,3.5679e+32,2.0019e+07,-12149,-2.7043e+07,"stress_x_0",0,16128,1.4292e+18,-1.7151e+24,3.5679e+32,2.0019e+07,-12149,-2.7043e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.5757e+18,-1.9853e+24,4.3367e+32,2.1021e+07,-12847,-2.8396e+07,0,16128,1.5757e+18,-1.9853e+24,4.3367e+32,2.1021e+07,-12847,-2.8396e+07,"stress_x_0",0,16128,1.5757e+18,-1.9853e+24,4.3367e+32,2.1021e+07,-12847,-2.8396e+07,"stress_x_0",0,16128,1.5757e+18,-1.9853e+24,4.3367e+32,2.1021e+07,-12847,-2.8396e+07,"stress_x_0",0,16128,1.5757e+18,-1.9853e+24,4.3367e+32,2.1021e+07,-12847,-2.8396e+07,"stress_x_0",0,16128,1.5757e+18,-1.9853e+24,4.3367e+32,2.1021e+07,-12847,-2.8396e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.7294e+18,-2.2817e+24,5.2239e+32,2.2022e+07,-13641,-2.9749e+07,0,16128,1.7294e+18,-2.2817e+24,5.2239e+32,2.2022e+07,-13641,-2.9749e+07,"stress_x_0",0,16128,1.7294e+18,-2.2817e+24,5.2239e+32,2.2022e+07,-13641,-2.9749e+07,"stress_x_0",0,16128,1.7294e+18,-2.2817e+24,5.2239e+32,2.2022e+07,-13641,-2.9749e+07,"stress_x_0",0,16128,1.7294e+18,-2.2817e+24,5.2239e+32,2.2022e+07,-13641,-2.9749e+07,"stress_x_0",0,16128,1.7294e+18,-2.2817e+24,5.2239e+32,2.2022e+07,-13641,-2.9749e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.8902e+18,-2.608e+24,6.2404e+32,2.3023e+07,-14158,-3.11e+07,0,16128,1.8902e+18,-2.608e+24,6.2404e+32,2.3023e+07,-14158,-3.11e+07,"stress_x_0",0,16128,1.8902e+18,-2.608e+24,6.2404e+32,2.3023e+07,-14158,-3.11e+07,"stress_x_0",0,16128,1.8902e+18,-2.608e+24,6.2404e+32,2.3023e+07,-14158,-3.11e+07,"stress_x_0",0,16128,1.8902e+18,-2.608e+24,6.2404e+32,2.3023e+07,-14158,-3.11e+07,"stress_x_0",0,16128,1.8902e+18,-2.608e+24,6.2404e+32,2.3023e+07,-14158,-3.11e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,2.0581e+18,-2.9626e+24,7.3986e+32,2.4023e+07,-14800,-3.2451e+07,0,16128,2.0581e+18,-2.9626e+24,7.3986e+32,2.4023e+07,-14800,-3.2451e+07,"stress_x_0",0,16128,2.0581e+18,-2.9626e+24,7.3986e+32,2.4023e+07,-14800,-3.2451e+07,"stress_x_0",0,16128,2.0581e+18,-2.9626e+24,7.3986e+32,2.4023e+07,-14800,-3.2451e+07,"stress_x_0",0,16128,2.0581e+18,-2.9626e+24,7.3986e+32,2.4023e+07,-14800,-3.2451e+07,"stress_x_0",0,16128,2.0581e+18,-2.9626e+24,7.3986e+32,2.4023e+07,-14800,-3.2451e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,2.2332e+18,-3.3483e+24,8.7111e+32,2.5026e+07,-15483,-3.3805e+07,0,16128,2.2332e+18,-3.3483e+24,8.7111e+32,2.5026e+07,-15483,-3.3805e+07,"stress_x_0",0,16128,2.2332e+18,-3.3483e+24,8.7111e+32,2.5026e+07,-15483,-3.3805e+07,"stress_x_0",0,16128,2.2332e+18,-3.3483e+24,8.7111e+32,2.5026e+07,-15483,-3.3805e+07,"stress_x_0",0,16128,2.2332e+18,-3.3483e+24,8.7111e+32,2.5026e+07,-15483,-3.3805e+07,"stress_x_0",0,16128,2.2332e+18,-3.3483e+24,8.7111e+32,2.5026e+07,-15483,-3.3805e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.4154e+18,-3.7672e+24,1.0191e+33,2.6026e+07,-16010,-3.5158e+07,0,16128,2.4154e+18,-3.7672e+24,1.0191e+33,2.6026e+07,-16010,-3.5158e+07,"stress_x_0",0,16128,2.4154e+18,-3.7672e+24,1.0191e+33,2.6026e+07,-16010,-3.5158e+07,"stress_x_0",0,16128,2.4154e+18,-3.7672e+24,1.0191e+33,2.6026e+07,-16010,-3.5158e+07,"stress_x_0",0,16128,2.4154e+18,-3.7672e+24,1.0191e+33,2.6026e+07,-16010,-3.5158e+07,"stress_x_0",0,16128,2.4154e+18,-3.7672e+24,1.0191e+33,2.6026e+07,-16010,-3.5158e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,2.6048e+18,-4.2183e+24,1.1851e+33,2.7029e+07,-16636,-3.6513e+07,0,16128,2.6048e+18,-4.2183e+24,1.1851e+33,2.7029e+07,-16636,-3.6513e+07,"stress_x_0",0,16128,2.6048e+18,-4.2183e+24,1.1851e+33,2.7029e+07,-16636,-3.6513e+07,"stress_x_0",0,16128,2.6048e+18,-4.2183e+24,1.1851e+33,2.7029e+07,-16636,-3.6513e+07,"stress_x_0",0,16128,2.6048e+18,-4.2183e+24,1.1851e+33,2.7029e+07,-16636,-3.6513e+07,"stress_x_0",0,16128,2.6048e+18,-4.2183e+24,1.1851e+33,2.7029e+07,-16636,-3.6513e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,2.8013e+18,-4.7052e+24,1.3707e+33,2.8028e+07,-17227,-3.786e+07,0,16128,2.8013e+18,-4.7052e+24,1.3707e+33,2.8028e+07,-17227,-3.786e+07,"stress_x_0",0,16128,2.8013e+18,-4.7052e+24,1.3707e+33,2.8028e+07,-17227,-3.786e+07,"stress_x_0",0,16128,2.8013e+18,-4.7052e+24,1.3707e+33,2.8028e+07,-17227,-3.786e+07,"stress_x_0",0,16128,2.8013e+18,-4.7052e+24,1.3707e+33,2.8028e+07,-17227,-3.786e+07,"stress_x_0",0,16128,2.8013e+18,-4.7052e+24,1.3707e+33,2.8028e+07,-17227,-3.786e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,3.005e+18,-5.2269e+24,1.5773e+33,2.9029e+07,-17929,-3.9213e+07,0,16128,3.005e+18,-5.2269e+24,1.5773e+33,2.9029e+07,-17929,-3.9213e+07,"stress_x_0",0,16128,3.005e+18,-5.2269e+24,1.5773e+33,2.9029e+07,-17929,-3.9213e+07,"stress_x_0",0,16128,3.005e+18,-5.2269e+24,1.5773e+33,2.9029e+07,-17929,-3.9213e+07,"stress_x_0",0,16128,3.005e+18,-5.2269e+24,1.5773e+33,2.9029e+07,-17929,-3.9213e+07,"stress_x_0",0,16128,3.005e+18,-5.2269e+24,1.5773e+33,2.9029e+07,-17929,-3.9213e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,3.2158e+18,-5.7864e+24,1.8063e+33,3.003e+07,-18509,-4.0565e+07,0,16128,3.2158e+18,-5.7864e+24,1.8063e+33,3.003e+07,-18509,-4.0565e+07,"stress_x_0",0,16128,3.2158e+18,-5.7864e+24,1.8063e+33,3.003e+07,-18509,-4.0565e+07,"stress_x_0",0,16128,3.2158e+18,-5.7864e+24,1.8063e+33,3.003e+07,-18509,-4.0565e+07,"stress_x_0",0,16128,3.2158e+18,-5.7864e+24,1.8063e+33,3.003e+07,-18509,-4.0565e+07,"stress_x_0",0,16128,3.2158e+18,-5.7864e+24,1.8063e+33,3.003e+07,-18509,-4.0565e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.4338e+18,-6.3849e+24,2.0594e+33,3.1032e+07,-19076,-4.1918e+07,0,16128,3.4338e+18,-6.3849e+24,2.0594e+33,3.1032e+07,-19076,-4.1918e+07,"stress_x_0",0,16128,3.4338e+18,-6.3849e+24,2.0594e+33,3.1032e+07,-19076,-4.1918e+07,"stress_x_0",0,16128,3.4338e+18,-6.3849e+24,2.0594e+33,3.1032e+07,-19076,-4.1918e+07,"stress_x_0",0,16128,3.4338e+18,-6.3849e+24,2.0594e+33,3.1032e+07,-19076,-4.1918e+07,"stress_x_0",0,16128,3.4338e+18,-6.3849e+24,2.0594e+33,3.1032e+07,-19076,-4.1918e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,3.6589e+18,-7.0232e+24,2.3384e+33,3.2032e+07,-19726,-4.3269e+07,0,16128,3.6589e+18,-7.0232e+24,2.3384e+33,3.2032e+07,-19726,-4.3269e+07,"stress_x_0",0,16128,3.6589e+18,-7.0232e+24,2.3384e+33,3.2032e+07,-19726,-4.3269e+07,"stress_x_0",0,16128,3.6589e+18,-7.0232e+24,2.3384e+33,3.2032e+07,-19726,-4.3269e+07,"stress_x_0",0,16128,3.6589e+18,-7.0232e+24,2.3384e+33,3.2032e+07,-19726,-4.3269e+07,"stress_x_0",0,16128,3.6589e+18,-7.0232e+24,2.3384e+33,3.2032e+07,-19726,-4.3269e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,3.8911e+18,-7.7025e+24,2.6446e+33,3.3033e+07,-20300,-4.4623e+07,0,16128,3.8911e+18,-7.7025e+24,2.6446e+33,3.3033e+07,-20300,-4.4623e+07,"stress_x_0",0,16128,3.8911e+18,-7.7025e+24,2.6446e+33,3.3033e+07,-20300,-4.4623e+07,"stress_x_0",0,16128,3.8911e+18,-7.7025e+24,2.6446e+33,3.3033e+07,-20300,-4.4623e+07,"stress_x_0",0,16128,3.8911e+18,-7.7025e+24,2.6446e+33,3.3033e+07,-20300,-4.4623e+07,"stress_x_0",0,16128,3.8911e+18,-7.7025e+24,2.6446e+33,3.3033e+07,-20300,-4.4623e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,4.1305e+18,-8.425e+24,2.9801e+33,3.4034e+07,-20874,-4.5975e+07,0,16128,4.1305e+18,-8.425e+24,2.9801e+33,3.4034e+07,-20874,-4.5975e+07,"stress_x_0",0,16128,4.1305e+18,-8.425e+24,2.9801e+33,3.4034e+07,-20874,-4.5975e+07,"stress_x_0",0,16128,4.1305e+18,-8.425e+24,2.9801e+33,3.4034e+07,-20874,-4.5975e+07,"stress_x_0",0,16128,4.1305e+18,-8.425e+24,2.9801e+33,3.4034e+07,-20874,-4.5975e+07,"stress_x_0",0,16128,4.1305e+18,-8.425e+24,2.9801e+33,3.4034e+07,-20874,-4.5975e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
