"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,3.5699e+17,-2.1325e+23,2.2247e+31,1.001e+07,-8166.6,-1.353e+07,0,16128,3.5699e+17,-2.1325e+23,2.2247e+31,1.001e+07,-8166.6,-1.353e+07,"stress_x_0",0,16128,3.5699e+17,-2.1325e+23,2.2247e+31,1.001e+07,-8166.6,-1.353e+07,"stress_x_0",0,16128,3.5699e+17,-2.1325e+23,2.2247e+31,1.001e+07,-8166.6,-1.353e+07,"stress_x_0",0,16128,3.5699e+17,-2.1325e+23,2.2247e+31,1.001e+07,-8166.6,-1.353e+07,"stress_x_0",0,16128,3.5699e+17,-2.1325e+23,2.2247e+31,1.001e+07,-8166.6,-1.353e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,4.3196e+17,-2.8438e+23,3.2573e+31,1.1006e+07,-8576.9,-1.4889e+07,0,16128,4.3196e+17,-2.8438e+23,3.2573e+31,1.1006e+07,-8576.9,-1.4889e+07,"stress_x_0",0,16128,4.3196e+17,-2.8438e+23,3.2573e+31,1.1006e+07,-8576.9,-1.4889e+07,"stress_x_0",0,16128,4.3196e+17,-2.8438e+23,3.2573e+31,1.1006e+07,-8576.9,-1.4889e+07,"stress_x_0",0,16128,4.3196e+17,-2.8438e+23,3.2573e+31,1.1006e+07,-8576.9,-1.4889e+07,"stress_x_0",0,16128,4.3196e+17,-2.8438e+23,3.2573e+31,1.1006e+07,-8576.9,-1.4889e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,5.1407e+17,-3.6955e+23,4.615e+31,1.2008e+07,-9273.1,-1.6233e+07,0,16128,5.1407e+17,-3.6955e+23,4.615e+31,1.2008e+07,-9273.1,-1.6233e+07,"stress_x_0",0,16128,5.1407e+17,-3.6955e+23,4.615e+31,1.2008e+07,-9273.1,-1.6233e+07,"stress_x_0",0,16128,5.1407e+17,-3.6955e+23,4.615e+31,1.2008e+07,-9273.1,-1.6233e+07,"stress_x_0",0,16128,5.1407e+17,-3.6955e+23,4.615e+31,1.2008e+07,-9273.1,-1.6233e+07,"stress_x_0",0,16128,5.1407e+17,-3.6955e+23,4.615e+31,1.2008e+07,-9273.1,-1.6233e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,6.0332e+17,-4.7079e+23,6.3518e+31,1.3014e+07,-9335.4,-1.7594e+07,0,16128,6.0332e+17,-4.7079e+23,6.3518e+31,1.3014e+07,-9335.4,-1.7594e+07,"stress_x_0",0,16128,6.0332e+17,-4.7079e+23,6.3518e+31,1.3014e+07,-9335.4,-1.7594e+07,"stress_x_0",0,16128,6.0332e+17,-4.7079e+23,6.3518e+31,1.3014e+07,-9335.4,-1.7594e+07,"stress_x_0",0,16128,6.0332e+17,-4.7079e+23,6.3518e+31,1.3014e+07,-9335.4,-1.7594e+07,"stress_x_0",0,16128,6.0332e+17,-4.7079e+23,6.3518e+31,1.3014e+07,-9335.4,-1.7594e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,6.9969e+17,-5.881e+23,8.5444e+31,1.4009e+07,-10216,-1.8949e+07,0,16128,6.9969e+17,-5.881e+23,8.5444e+31,1.4009e+07,-10216,-1.8949e+07,"stress_x_0",0,16128,6.9969e+17,-5.881e+23,8.5444e+31,1.4009e+07,-10216,-1.8949e+07,"stress_x_0",0,16128,6.9969e+17,-5.881e+23,8.5444e+31,1.4009e+07,-10216,-1.8949e+07,"stress_x_0",0,16128,6.9969e+17,-5.881e+23,8.5444e+31,1.4009e+07,-10216,-1.8949e+07,"stress_x_0",0,16128,6.9969e+17,-5.881e+23,8.5444e+31,1.4009e+07,-10216,-1.8949e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,8.0315e+17,-7.2112e+23,1.1253e+32,1.5021e+07,-12146,-2.0311e+07,0,16128,8.0315e+17,-7.2112e+23,1.1253e+32,1.5021e+07,-12146,-2.0311e+07,"stress_x_0",0,16128,8.0315e+17,-7.2112e+23,1.1253e+32,1.5021e+07,-12146,-2.0311e+07,"stress_x_0",0,16128,8.0315e+17,-7.2112e+23,1.1253e+32,1.5021e+07,-12146,-2.0311e+07,"stress_x_0",0,16128,8.0315e+17,-7.2112e+23,1.1253e+32,1.5021e+07,-12146,-2.0311e+07,"stress_x_0",0,16128,8.0315e+17,-7.2112e+23,1.1253e+32,1.5021e+07,-12146,-2.0311e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,9.1391e+17,-8.8239e+23,1.4589e+32,1.6005e+07,-9695.4,-2.163e+07,0,16128,9.1391e+17,-8.8239e+23,1.4589e+32,1.6005e+07,-9695.4,-2.163e+07,"stress_x_0",0,16128,9.1391e+17,-8.8239e+23,1.4589e+32,1.6005e+07,-9695.4,-2.163e+07,"stress_x_0",0,16128,9.1391e+17,-8.8239e+23,1.4589e+32,1.6005e+07,-9695.4,-2.163e+07,"stress_x_0",0,16128,9.1391e+17,-8.8239e+23,1.4589e+32,1.6005e+07,-9695.4,-2.163e+07,"stress_x_0",0,16128,9.1391e+17,-8.8239e+23,1.4589e+32,1.6005e+07,-9695.4,-2.163e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,1.0317e+18,-1.0583e+24,1.8592e+32,1.7005e+07,-10337,-2.2981e+07,0,16128,1.0317e+18,-1.0583e+24,1.8592e+32,1.7005e+07,-10337,-2.2981e+07,"stress_x_0",0,16128,1.0317e+18,-1.0583e+24,1.8592e+32,1.7005e+07,-10337,-2.2981e+07,"stress_x_0",0,16128,1.0317e+18,-1.0583e+24,1.8592e+32,1.7005e+07,-10337,-2.2981e+07,"stress_x_0",0,16128,1.0317e+18,-1.0583e+24,1.8592e+32,1.7005e+07,-10337,-2.2981e+07,"stress_x_0",0,16128,1.0317e+18,-1.0583e+24,1.8592e+32,1.7005e+07,-10337,-2.2981e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.1567e+18,-1.256e+24,2.3368e+32,1.8005e+07,-11019,-2.4333e+07,0,16128,1.1567e+18,-1.256e+24,2.3368e+32,1.8005e+07,-11019,-2.4333e+07,"stress_x_0",0,16128,1.1567e+18,-1.256e+24,2.3368e+32,1.8005e+07,-11019,-2.4333e+07,"stress_x_0",0,16128,1.1567e+18,-1.256e+24,2.3368e+32,1.8005e+07,-11019,-2.4333e+07,"stress_x_0",0,16128,1.1567e+18,-1.256e+24,2.3368e+32,1.8005e+07,-11019,-2.4333e+07,"stress_x_0",0,16128,1.1567e+18,-1.256e+24,2.3368e+32,1.8005e+07,-11019,-2.4333e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.2888e+18,-1.4769e+24,2.9015e+32,1.9005e+07,-11728,-2.5684e+07,0,16128,1.2888e+18,-1.4769e+24,2.9015e+32,1.9005e+07,-11728,-2.5684e+07,"stress_x_0",0,16128,1.2888e+18,-1.4769e+24,2.9015e+32,1.9005e+07,-11728,-2.5684e+07,"stress_x_0",0,16128,1.2888e+18,-1.4769e+24,2.9015e+32,1.9005e+07,-11728,-2.5684e+07,"stress_x_0",0,16128,1.2888e+18,-1.4769e+24,2.9015e+32,1.9005e+07,-11728,-2.5684e+07,"stress_x_0",0,16128,1.2888e+18,-1.4769e+24,2.9015e+32,1.9005e+07,-11728,-2.5684e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.428e+18,-1.7223e+24,3.5617e+32,2.0007e+07,-12380,-2.7039e+07,0,16128,1.428e+18,-1.7223e+24,3.5617e+32,2.0007e+07,-12380,-2.7039e+07,"stress_x_0",0,16128,1.428e+18,-1.7223e+24,3.5617e+32,2.0007e+07,-12380,-2.7039e+07,"stress_x_0",0,16128,1.428e+18,-1.7223e+24,3.5617e+32,2.0007e+07,-12380,-2.7039e+07,"stress_x_0",0,16128,1.428e+18,-1.7223e+24,3.5617e+32,2.0007e+07,-12380,-2.7039e+07,"stress_x_0",0,16128,1.428e+18,-1.7223e+24,3.5617e+32,2.0007e+07,-12380,-2.7039e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.5744e+18,-1.9944e+24,4.3293e+32,2.1006e+07,-12895,-2.8387e+07,0,16128,1.5744e+18,-1.9944e+24,4.3293e+32,2.1006e+07,-12895,-2.8387e+07,"stress_x_0",0,16128,1.5744e+18,-1.9944e+24,4.3293e+32,2.1006e+07,-12895,-2.8387e+07,"stress_x_0",0,16128,1.5744e+18,-1.9944e+24,4.3293e+32,2.1006e+07,-12895,-2.8387e+07,"stress_x_0",0,16128,1.5744e+18,-1.9944e+24,4.3293e+32,2.1006e+07,-12895,-2.8387e+07,"stress_x_0",0,16128,1.5744e+18,-1.9944e+24,4.3293e+32,2.1006e+07,-12895,-2.8387e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.7279e+18,-2.2922e+24,5.2146e+32,2.2008e+07,-13655,-2.9743e+07,0,16128,1.7279e+18,-2.2922e+24,5.2146e+32,2.2008e+07,-13655,-2.9743e+07,"stress_x_0",0,16128,1.7279e+18,-2.2922e+24,5.2146e+32,2.2008e+07,-13655,-2.9743e+07,"stress_x_0",0,16128,1.7279e+18,-2.2922e+24,5.2146e+32,2.2008e+07,-13655,-2.9743e+07,"stress_x_0",0,16128,1.7279e+18,-2.2922e+24,5.2146e+32,2.2008e+07,-13655,-2.9743e+07,"stress_x_0",0,16128,1.7279e+18,-2.2922e+24,5.2146e+32,2.2008e+07,-13655,-2.9743e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.8885e+18,-2.62e+24,6.2304e+32,2.3005e+07,-14196,-3.1089e+07,0,16128,1.8885e+18,-2.62e+24,6.2304e+32,2.3005e+07,-14196,-3.1089e+07,"stress_x_0",0,16128,1.8885e+18,-2.62e+24,6.2304e+32,2.3005e+07,-14196,-3.1089e+07,"stress_x_0",0,16128,1.8885e+18,-2.62e+24,6.2304e+32,2.3005e+07,-14196,-3.1089e+07,"stress_x_0",0,16128,1.8885e+18,-2.62e+24,6.2304e+32,2.3005e+07,-14196,-3.1089e+07,"stress_x_0",0,16128,1.8885e+18,-2.62e+24,6.2304e+32,2.3005e+07,-14196,-3.1089e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,2.0563e+18,-2.9766e+24,7.3857e+32,2.4007e+07,-14792,-3.2444e+07,0,16128,2.0563e+18,-2.9766e+24,7.3857e+32,2.4007e+07,-14792,-3.2444e+07,"stress_x_0",0,16128,2.0563e+18,-2.9766e+24,7.3857e+32,2.4007e+07,-14792,-3.2444e+07,"stress_x_0",0,16128,2.0563e+18,-2.9766e+24,7.3857e+32,2.4007e+07,-14792,-3.2444e+07,"stress_x_0",0,16128,2.0563e+18,-2.9766e+24,7.3857e+32,2.4007e+07,-14792,-3.2444e+07,"stress_x_0",0,16128,2.0563e+18,-2.9766e+24,7.3857e+32,2.4007e+07,-14792,-3.2444e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,2.2312e+18,-3.364e+24,8.6957e+32,2.5008e+07,-15452,-3.3794e+07,0,16128,2.2312e+18,-3.364e+24,8.6957e+32,2.5008e+07,-15452,-3.3794e+07,"stress_x_0",0,16128,2.2312e+18,-3.364e+24,8.6957e+32,2.5008e+07,-15452,-3.3794e+07,"stress_x_0",0,16128,2.2312e+18,-3.364e+24,8.6957e+32,2.5008e+07,-15452,-3.3794e+07,"stress_x_0",0,16128,2.2312e+18,-3.364e+24,8.6957e+32,2.5008e+07,-15452,-3.3794e+07,"stress_x_0",0,16128,2.2312e+18,-3.364e+24,8.6957e+32,2.5008e+07,-15452,-3.3794e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.4133e+18,-3.7845e+24,1.0173e+33,2.6007e+07,-15984,-3.5146e+07,0,16128,2.4133e+18,-3.7845e+24,1.0173e+33,2.6007e+07,-15984,-3.5146e+07,"stress_x_0",0,16128,2.4133e+18,-3.7845e+24,1.0173e+33,2.6007e+07,-15984,-3.5146e+07,"stress_x_0",0,16128,2.4133e+18,-3.7845e+24,1.0173e+33,2.6007e+07,-15984,-3.5146e+07,"stress_x_0",0,16128,2.4133e+18,-3.7845e+24,1.0173e+33,2.6007e+07,-15984,-3.5146e+07,"stress_x_0",0,16128,2.4133e+18,-3.7845e+24,1.0173e+33,2.6007e+07,-15984,-3.5146e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,2.6025e+18,-4.2375e+24,1.1831e+33,2.7008e+07,-16717,-3.65e+07,0,16128,2.6025e+18,-4.2375e+24,1.1831e+33,2.7008e+07,-16717,-3.65e+07,"stress_x_0",0,16128,2.6025e+18,-4.2375e+24,1.1831e+33,2.7008e+07,-16717,-3.65e+07,"stress_x_0",0,16128,2.6025e+18,-4.2375e+24,1.1831e+33,2.7008e+07,-16717,-3.65e+07,"stress_x_0",0,16128,2.6025e+18,-4.2375e+24,1.1831e+33,2.7008e+07,-16717,-3.65e+07,"stress_x_0",0,16128,2.6025e+18,-4.2375e+24,1.1831e+33,2.7008e+07,-16717,-3.65e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,2.7988e+18,-4.7272e+24,1.3684e+33,2.8008e+07,-17234,-3.7851e+07,0,16128,2.7988e+18,-4.7272e+24,1.3684e+33,2.8008e+07,-17234,-3.7851e+07,"stress_x_0",0,16128,2.7988e+18,-4.7272e+24,1.3684e+33,2.8008e+07,-17234,-3.7851e+07,"stress_x_0",0,16128,2.7988e+18,-4.7272e+24,1.3684e+33,2.8008e+07,-17234,-3.7851e+07,"stress_x_0",0,16128,2.7988e+18,-4.7272e+24,1.3684e+33,2.8008e+07,-17234,-3.7851e+07,"stress_x_0",0,16128,2.7988e+18,-4.7272e+24,1.3684e+33,2.8008e+07,-17234,-3.7851e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,3.0023e+18,-5.2526e+24,1.5745e+33,2.9009e+07,-17739,-3.9204e+07,0,16128,3.0023e+18,-5.2526e+24,1.5745e+33,2.9009e+07,-17739,-3.9204e+07,"stress_x_0",0,16128,3.0023e+18,-5.2526e+24,1.5745e+33,2.9009e+07,-17739,-3.9204e+07,"stress_x_0",0,16128,3.0023e+18,-5.2526e+24,1.5745e+33,2.9009e+07,-17739,-3.9204e+07,"stress_x_0",0,16128,3.0023e+18,-5.2526e+24,1.5745e+33,2.9009e+07,-17739,-3.9204e+07,"stress_x_0",0,16128,3.0023e+18,-5.2526e+24,1.5745e+33,2.9009e+07,-17739,-3.9204e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,3.213e+18,-5.8141e+24,1.8032e+33,3.0009e+07,-18444,-4.0553e+07,0,16128,3.213e+18,-5.8141e+24,1.8032e+33,3.0009e+07,-18444,-4.0553e+07,"stress_x_0",0,16128,3.213e+18,-5.8141e+24,1.8032e+33,3.0009e+07,-18444,-4.0553e+07,"stress_x_0",0,16128,3.213e+18,-5.8141e+24,1.8032e+33,3.0009e+07,-18444,-4.0553e+07,"stress_x_0",0,16128,3.213e+18,-5.8141e+24,1.8032e+33,3.0009e+07,-18444,-4.0553e+07,"stress_x_0",0,16128,3.213e+18,-5.8141e+24,1.8032e+33,3.0009e+07,-18444,-4.0553e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.4307e+18,-6.4153e+24,2.0559e+33,3.1009e+07,-19039,-4.1907e+07,0,16128,3.4307e+18,-6.4153e+24,2.0559e+33,3.1009e+07,-19039,-4.1907e+07,"stress_x_0",0,16128,3.4307e+18,-6.4153e+24,2.0559e+33,3.1009e+07,-19039,-4.1907e+07,"stress_x_0",0,16128,3.4307e+18,-6.4153e+24,2.0559e+33,3.1009e+07,-19039,-4.1907e+07,"stress_x_0",0,16128,3.4307e+18,-6.4153e+24,2.0559e+33,3.1009e+07,-19039,-4.1907e+07,"stress_x_0",0,16128,3.4307e+18,-6.4153e+24,2.0559e+33,3.1009e+07,-19039,-4.1907e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,3.6556e+18,-7.0569e+24,2.3343e+33,3.2009e+07,-19630,-4.3258e+07,0,16128,3.6556e+18,-7.0569e+24,2.3343e+33,3.2009e+07,-19630,-4.3258e+07,"stress_x_0",0,16128,3.6556e+18,-7.0569e+24,2.3343e+33,3.2009e+07,-19630,-4.3258e+07,"stress_x_0",0,16128,3.6556e+18,-7.0569e+24,2.3343e+33,3.2009e+07,-19630,-4.3258e+07,"stress_x_0",0,16128,3.6556e+18,-7.0569e+24,2.3343e+33,3.2009e+07,-19630,-4.3258e+07,"stress_x_0",0,16128,3.6556e+18,-7.0569e+24,2.3343e+33,3.2009e+07,-19630,-4.3258e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,3.8877e+18,-7.7401e+24,2.6401e+33,3.3008e+07,-20200,-4.4608e+07,0,16128,3.8877e+18,-7.7401e+24,2.6401e+33,3.3008e+07,-20200,-4.4608e+07,"stress_x_0",0,16128,3.8877e+18,-7.7401e+24,2.6401e+33,3.3008e+07,-20200,-4.4608e+07,"stress_x_0",0,16128,3.8877e+18,-7.7401e+24,2.6401e+33,3.3008e+07,-20200,-4.4608e+07,"stress_x_0",0,16128,3.8877e+18,-7.7401e+24,2.6401e+33,3.3008e+07,-20200,-4.4608e+07,"stress_x_0",0,16128,3.8877e+18,-7.7401e+24,2.6401e+33,3.3008e+07,-20200,-4.4608e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,4.1269e+18,-8.4648e+24,2.9749e+33,3.4009e+07,-20832,-4.5961e+07,0,16128,4.1269e+18,-8.4648e+24,2.9749e+33,3.4009e+07,-20832,-4.5961e+07,"stress_x_0",0,16128,4.1269e+18,-8.4648e+24,2.9749e+33,3.4009e+07,-20832,-4.5961e+07,"stress_x_0",0,16128,4.1269e+18,-8.4648e+24,2.9749e+33,3.4009e+07,-20832,-4.5961e+07,"stress_x_0",0,16128,4.1269e+18,-8.4648e+24,2.9749e+33,3.4009e+07,-20832,-4.5961e+07,"stress_x_0",0,16128,4.1269e+18,-8.4648e+24,2.9749e+33,3.4009e+07,-20832,-4.5961e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
