"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,2.0586e+17,-4.5393e+23,8.142e+30,6.3348e+06,-4724.4,-1.1404e+07,0,16128,2.0586e+17,-4.5393e+23,8.142e+30,6.3348e+06,-4724.4,-1.1404e+07,"stress_x_0",0,16128,2.0586e+17,-4.5393e+23,8.142e+30,6.3348e+06,-4724.4,-1.1404e+07,"stress_x_0",0,16128,2.0586e+17,-4.5393e+23,8.142e+30,6.3348e+06,-4724.4,-1.1404e+07,"stress_x_0",0,16128,2.0586e+17,-4.5393e+23,8.142e+30,6.3348e+06,-4724.4,-1.1404e+07,"stress_x_0",0,16128,2.0586e+17,-4.5393e+23,8.142e+30,6.3348e+06,-4724.4,-1.1404e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,2.4915e+17,-6.0412e+23,1.1934e+31,6.9657e+06,-6064.6,-1.2522e+07,0,16128,2.4915e+17,-6.0412e+23,1.1934e+31,6.9657e+06,-6064.6,-1.2522e+07,"stress_x_0",0,16128,2.4915e+17,-6.0412e+23,1.1934e+31,6.9657e+06,-6064.6,-1.2522e+07,"stress_x_0",0,16128,2.4915e+17,-6.0412e+23,1.1934e+31,6.9657e+06,-6064.6,-1.2522e+07,"stress_x_0",0,16128,2.4915e+17,-6.0412e+23,1.1934e+31,6.9657e+06,-6064.6,-1.2522e+07,"stress_x_0",0,16128,2.4915e+17,-6.0412e+23,1.1934e+31,6.9657e+06,-6064.6,-1.2522e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,2.9656e+17,-7.8407e+23,1.6908e+31,7.6107e+06,-7455.3,-1.3667e+07,0,16128,2.9656e+17,-7.8407e+23,1.6908e+31,7.6107e+06,-7455.3,-1.3667e+07,"stress_x_0",0,16128,2.9656e+17,-7.8407e+23,1.6908e+31,7.6107e+06,-7455.3,-1.3667e+07,"stress_x_0",0,16128,2.9656e+17,-7.8407e+23,1.6908e+31,7.6107e+06,-7455.3,-1.3667e+07,"stress_x_0",0,16128,2.9656e+17,-7.8407e+23,1.6908e+31,7.6107e+06,-7455.3,-1.3667e+07,"stress_x_0",0,16128,2.9656e+17,-7.8407e+23,1.6908e+31,7.6107e+06,-7455.3,-1.3667e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,3.4791e+17,-9.9676e+23,2.3253e+31,8.2379e+06,-6936.5,-1.4824e+07,0,16128,3.4791e+17,-9.9676e+23,2.3253e+31,8.2379e+06,-6936.5,-1.4824e+07,"stress_x_0",0,16128,3.4791e+17,-9.9676e+23,2.3253e+31,8.2379e+06,-6936.5,-1.4824e+07,"stress_x_0",0,16128,3.4791e+17,-9.9676e+23,2.3253e+31,8.2379e+06,-6936.5,-1.4824e+07,"stress_x_0",0,16128,3.4791e+17,-9.9676e+23,2.3253e+31,8.2379e+06,-6936.5,-1.4824e+07,"stress_x_0",0,16128,3.4791e+17,-9.9676e+23,2.3253e+31,8.2379e+06,-6936.5,-1.4824e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,4.0348e+17,-1.2449e+24,3.1276e+31,8.8686e+06,-7453,-1.5966e+07,0,16128,4.0348e+17,-1.2449e+24,3.1276e+31,8.8686e+06,-7453,-1.5966e+07,"stress_x_0",0,16128,4.0348e+17,-1.2449e+24,3.1276e+31,8.8686e+06,-7453,-1.5966e+07,"stress_x_0",0,16128,4.0348e+17,-1.2449e+24,3.1276e+31,8.8686e+06,-7453,-1.5966e+07,"stress_x_0",0,16128,4.0348e+17,-1.2449e+24,3.1276e+31,8.8686e+06,-7453,-1.5966e+07,"stress_x_0",0,16128,4.0348e+17,-1.2449e+24,3.1276e+31,8.8686e+06,-7453,-1.5966e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,4.6318e+17,-1.5311e+24,4.1216e+31,9.5018e+06,-7996.2,-1.7106e+07,0,16128,4.6318e+17,-1.5311e+24,4.1216e+31,9.5018e+06,-7996.2,-1.7106e+07,"stress_x_0",0,16128,4.6318e+17,-1.5311e+24,4.1216e+31,9.5018e+06,-7996.2,-1.7106e+07,"stress_x_0",0,16128,4.6318e+17,-1.5311e+24,4.1216e+31,9.5018e+06,-7996.2,-1.7106e+07,"stress_x_0",0,16128,4.6318e+17,-1.5311e+24,4.1216e+31,9.5018e+06,-7996.2,-1.7106e+07,"stress_x_0",0,16128,4.6318e+17,-1.5311e+24,4.1216e+31,9.5018e+06,-7996.2,-1.7106e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,5.27e+17,-1.8583e+24,5.3358e+31,1.0145e+07,-8653.7,-1.824e+07,0,16128,5.27e+17,-1.8583e+24,5.3358e+31,1.0145e+07,-8653.7,-1.824e+07,"stress_x_0",0,16128,5.27e+17,-1.8583e+24,5.3358e+31,1.0145e+07,-8653.7,-1.824e+07,"stress_x_0",0,16128,5.27e+17,-1.8583e+24,5.3358e+31,1.0145e+07,-8653.7,-1.824e+07,"stress_x_0",0,16128,5.27e+17,-1.8583e+24,5.3358e+31,1.0145e+07,-8653.7,-1.824e+07,"stress_x_0",0,16128,5.27e+17,-1.8583e+24,5.3358e+31,1.0145e+07,-8653.7,-1.824e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,5.9492e+17,-2.2285e+24,6.7998e+31,1.077e+07,-9197.2,-1.9384e+07,0,16128,5.9492e+17,-2.2285e+24,6.7998e+31,1.077e+07,-9197.2,-1.9384e+07,"stress_x_0",0,16128,5.9492e+17,-2.2285e+24,6.7998e+31,1.077e+07,-9197.2,-1.9384e+07,"stress_x_0",0,16128,5.9492e+17,-2.2285e+24,6.7998e+31,1.077e+07,-9197.2,-1.9384e+07,"stress_x_0",0,16128,5.9492e+17,-2.2285e+24,6.7998e+31,1.077e+07,-9197.2,-1.9384e+07,"stress_x_0",0,16128,5.9492e+17,-2.2285e+24,6.7998e+31,1.077e+07,-9197.2,-1.9384e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,6.6696e+17,-2.6454e+24,8.5466e+31,1.1408e+07,-9749.5,-2.0526e+07,0,16128,6.6696e+17,-2.6454e+24,8.5466e+31,1.1408e+07,-9749.5,-2.0526e+07,"stress_x_0",0,16128,6.6696e+17,-2.6454e+24,8.5466e+31,1.1408e+07,-9749.5,-2.0526e+07,"stress_x_0",0,16128,6.6696e+17,-2.6454e+24,8.5466e+31,1.1408e+07,-9749.5,-2.0526e+07,"stress_x_0",0,16128,6.6696e+17,-2.6454e+24,8.5466e+31,1.1408e+07,-9749.5,-2.0526e+07,"stress_x_0",0,16128,6.6696e+17,-2.6454e+24,8.5466e+31,1.1408e+07,-9749.5,-2.0526e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,7.4313e+17,-3.1117e+24,1.061e+32,1.2034e+07,-10049,-2.1663e+07,0,16128,7.4313e+17,-3.1117e+24,1.061e+32,1.2034e+07,-10049,-2.1663e+07,"stress_x_0",0,16128,7.4313e+17,-3.1117e+24,1.061e+32,1.2034e+07,-10049,-2.1663e+07,"stress_x_0",0,16128,7.4313e+17,-3.1117e+24,1.061e+32,1.2034e+07,-10049,-2.1663e+07,"stress_x_0",0,16128,7.4313e+17,-3.1117e+24,1.061e+32,1.2034e+07,-10049,-2.1663e+07,"stress_x_0",0,16128,7.4313e+17,-3.1117e+24,1.061e+32,1.2034e+07,-10049,-2.1663e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,8.2341e+17,-3.6295e+24,1.3025e+32,1.2673e+07,-10507,-2.2806e+07,0,16128,8.2341e+17,-3.6295e+24,1.3025e+32,1.2673e+07,-10507,-2.2806e+07,"stress_x_0",0,16128,8.2341e+17,-3.6295e+24,1.3025e+32,1.2673e+07,-10507,-2.2806e+07,"stress_x_0",0,16128,8.2341e+17,-3.6295e+24,1.3025e+32,1.2673e+07,-10507,-2.2806e+07,"stress_x_0",0,16128,8.2341e+17,-3.6295e+24,1.3025e+32,1.2673e+07,-10507,-2.2806e+07,"stress_x_0",0,16128,8.2341e+17,-3.6295e+24,1.3025e+32,1.2673e+07,-10507,-2.2806e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,9.0779e+17,-4.2017e+24,1.5831e+32,1.3305e+07,-10582,-2.3944e+07,0,16128,9.0779e+17,-4.2017e+24,1.5831e+32,1.3305e+07,-10582,-2.3944e+07,"stress_x_0",0,16128,9.0779e+17,-4.2017e+24,1.5831e+32,1.3305e+07,-10582,-2.3944e+07,"stress_x_0",0,16128,9.0779e+17,-4.2017e+24,1.5831e+32,1.3305e+07,-10582,-2.3944e+07,"stress_x_0",0,16128,9.0779e+17,-4.2017e+24,1.5831e+32,1.3305e+07,-10582,-2.3944e+07,"stress_x_0",0,16128,9.0779e+17,-4.2017e+24,1.5831e+32,1.3305e+07,-10582,-2.3944e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,9.9635e+17,-4.8313e+24,1.907e+32,1.3938e+07,-11204,-2.5084e+07,0,16128,9.9635e+17,-4.8313e+24,1.907e+32,1.3938e+07,-11204,-2.5084e+07,"stress_x_0",0,16128,9.9635e+17,-4.8313e+24,1.907e+32,1.3938e+07,-11204,-2.5084e+07,"stress_x_0",0,16128,9.9635e+17,-4.8313e+24,1.907e+32,1.3938e+07,-11204,-2.5084e+07,"stress_x_0",0,16128,9.9635e+17,-4.8313e+24,1.907e+32,1.3938e+07,-11204,-2.5084e+07,"stress_x_0",0,16128,9.9635e+17,-4.8313e+24,1.907e+32,1.3938e+07,-11204,-2.5084e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.089e+18,-5.5203e+24,2.2782e+32,1.4571e+07,-11984,-2.6225e+07,0,16128,1.089e+18,-5.5203e+24,2.2782e+32,1.4571e+07,-11984,-2.6225e+07,"stress_x_0",0,16128,1.089e+18,-5.5203e+24,2.2782e+32,1.4571e+07,-11984,-2.6225e+07,"stress_x_0",0,16128,1.089e+18,-5.5203e+24,2.2782e+32,1.4571e+07,-11984,-2.6225e+07,"stress_x_0",0,16128,1.089e+18,-5.5203e+24,2.2782e+32,1.4571e+07,-11984,-2.6225e+07,"stress_x_0",0,16128,1.089e+18,-5.5203e+24,2.2782e+32,1.4571e+07,-11984,-2.6225e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,1.1857e+18,-6.2725e+24,2.701e+32,1.5206e+07,-12269,-2.7363e+07,0,16128,1.1857e+18,-6.2725e+24,2.701e+32,1.5206e+07,-12269,-2.7363e+07,"stress_x_0",0,16128,1.1857e+18,-6.2725e+24,2.701e+32,1.5206e+07,-12269,-2.7363e+07,"stress_x_0",0,16128,1.1857e+18,-6.2725e+24,2.701e+32,1.5206e+07,-12269,-2.7363e+07,"stress_x_0",0,16128,1.1857e+18,-6.2725e+24,2.701e+32,1.5206e+07,-12269,-2.7363e+07,"stress_x_0",0,16128,1.1857e+18,-6.2725e+24,2.701e+32,1.5206e+07,-12269,-2.7363e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,1.2866e+18,-7.0897e+24,3.1798e+32,1.5838e+07,-12353,-2.8502e+07,0,16128,1.2866e+18,-7.0897e+24,3.1798e+32,1.5838e+07,-12353,-2.8502e+07,"stress_x_0",0,16128,1.2866e+18,-7.0897e+24,3.1798e+32,1.5838e+07,-12353,-2.8502e+07,"stress_x_0",0,16128,1.2866e+18,-7.0897e+24,3.1798e+32,1.5838e+07,-12353,-2.8502e+07,"stress_x_0",0,16128,1.2866e+18,-7.0897e+24,3.1798e+32,1.5838e+07,-12353,-2.8502e+07,"stress_x_0",0,16128,1.2866e+18,-7.0897e+24,3.1798e+32,1.5838e+07,-12353,-2.8502e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,1.3916e+18,-7.9746e+24,3.7203e+32,1.6471e+07,-13377,-2.9645e+07,0,16128,1.3916e+18,-7.9746e+24,3.7203e+32,1.6471e+07,-13377,-2.9645e+07,"stress_x_0",0,16128,1.3916e+18,-7.9746e+24,3.7203e+32,1.6471e+07,-13377,-2.9645e+07,"stress_x_0",0,16128,1.3916e+18,-7.9746e+24,3.7203e+32,1.6471e+07,-13377,-2.9645e+07,"stress_x_0",0,16128,1.3916e+18,-7.9746e+24,3.7203e+32,1.6471e+07,-13377,-2.9645e+07,"stress_x_0",0,16128,1.3916e+18,-7.9746e+24,3.7203e+32,1.6471e+07,-13377,-2.9645e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,1.5007e+18,-8.9308e+24,4.3262e+32,1.7102e+07,-13631,-3.0784e+07,0,16128,1.5007e+18,-8.9308e+24,4.3262e+32,1.7102e+07,-13631,-3.0784e+07,"stress_x_0",0,16128,1.5007e+18,-8.9308e+24,4.3262e+32,1.7102e+07,-13631,-3.0784e+07,"stress_x_0",0,16128,1.5007e+18,-8.9308e+24,4.3262e+32,1.7102e+07,-13631,-3.0784e+07,"stress_x_0",0,16128,1.5007e+18,-8.9308e+24,4.3262e+32,1.7102e+07,-13631,-3.0784e+07,"stress_x_0",0,16128,1.5007e+18,-8.9308e+24,4.3262e+32,1.7102e+07,-13631,-3.0784e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,1.6139e+18,-9.9612e+24,5.0036e+32,1.7735e+07,-13816,-3.1922e+07,0,16128,1.6139e+18,-9.9612e+24,5.0036e+32,1.7735e+07,-13816,-3.1922e+07,"stress_x_0",0,16128,1.6139e+18,-9.9612e+24,5.0036e+32,1.7735e+07,-13816,-3.1922e+07,"stress_x_0",0,16128,1.6139e+18,-9.9612e+24,5.0036e+32,1.7735e+07,-13816,-3.1922e+07,"stress_x_0",0,16128,1.6139e+18,-9.9612e+24,5.0036e+32,1.7735e+07,-13816,-3.1922e+07,"stress_x_0",0,16128,1.6139e+18,-9.9612e+24,5.0036e+32,1.7735e+07,-13816,-3.1922e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,1.7313e+18,-1.1067e+25,5.7579e+32,1.8369e+07,-14453,-3.3064e+07,0,16128,1.7313e+18,-1.1067e+25,5.7579e+32,1.8369e+07,-14453,-3.3064e+07,"stress_x_0",0,16128,1.7313e+18,-1.1067e+25,5.7579e+32,1.8369e+07,-14453,-3.3064e+07,"stress_x_0",0,16128,1.7313e+18,-1.1067e+25,5.7579e+32,1.8369e+07,-14453,-3.3064e+07,"stress_x_0",0,16128,1.7313e+18,-1.1067e+25,5.7579e+32,1.8369e+07,-14453,-3.3064e+07,"stress_x_0",0,16128,1.7313e+18,-1.1067e+25,5.7579e+32,1.8369e+07,-14453,-3.3064e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,1.8527e+18,-1.2252e+25,6.5937e+32,1.9002e+07,-14749,-3.4203e+07,0,16128,1.8527e+18,-1.2252e+25,6.5937e+32,1.9002e+07,-14749,-3.4203e+07,"stress_x_0",0,16128,1.8527e+18,-1.2252e+25,6.5937e+32,1.9002e+07,-14749,-3.4203e+07,"stress_x_0",0,16128,1.8527e+18,-1.2252e+25,6.5937e+32,1.9002e+07,-14749,-3.4203e+07,"stress_x_0",0,16128,1.8527e+18,-1.2252e+25,6.5937e+32,1.9002e+07,-14749,-3.4203e+07,"stress_x_0",0,16128,1.8527e+18,-1.2252e+25,6.5937e+32,1.9002e+07,-14749,-3.4203e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,1.9783e+18,-1.3519e+25,7.5181e+32,1.9636e+07,-15305,-3.5342e+07,0,16128,1.9783e+18,-1.3519e+25,7.5181e+32,1.9636e+07,-15305,-3.5342e+07,"stress_x_0",0,16128,1.9783e+18,-1.3519e+25,7.5181e+32,1.9636e+07,-15305,-3.5342e+07,"stress_x_0",0,16128,1.9783e+18,-1.3519e+25,7.5181e+32,1.9636e+07,-15305,-3.5342e+07,"stress_x_0",0,16128,1.9783e+18,-1.3519e+25,7.5181e+32,1.9636e+07,-15305,-3.5342e+07,"stress_x_0",0,16128,1.9783e+18,-1.3519e+25,7.5181e+32,1.9636e+07,-15305,-3.5342e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,2.108e+18,-1.4871e+25,8.5358e+32,2.0273e+07,-15537,-3.6479e+07,0,16128,2.108e+18,-1.4871e+25,8.5358e+32,2.0273e+07,-15537,-3.6479e+07,"stress_x_0",0,16128,2.108e+18,-1.4871e+25,8.5358e+32,2.0273e+07,-15537,-3.6479e+07,"stress_x_0",0,16128,2.108e+18,-1.4871e+25,8.5358e+32,2.0273e+07,-15537,-3.6479e+07,"stress_x_0",0,16128,2.108e+18,-1.4871e+25,8.5358e+32,2.0273e+07,-15537,-3.6479e+07,"stress_x_0",0,16128,2.108e+18,-1.4871e+25,8.5358e+32,2.0273e+07,-15537,-3.6479e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,2.2418e+18,-1.6308e+25,9.6543e+32,2.0903e+07,-16432,-3.7624e+07,0,16128,2.2418e+18,-1.6308e+25,9.6543e+32,2.0903e+07,-16432,-3.7624e+07,"stress_x_0",0,16128,2.2418e+18,-1.6308e+25,9.6543e+32,2.0903e+07,-16432,-3.7624e+07,"stress_x_0",0,16128,2.2418e+18,-1.6308e+25,9.6543e+32,2.0903e+07,-16432,-3.7624e+07,"stress_x_0",0,16128,2.2418e+18,-1.6308e+25,9.6543e+32,2.0903e+07,-16432,-3.7624e+07,"stress_x_0",0,16128,2.2418e+18,-1.6308e+25,9.6543e+32,2.0903e+07,-16432,-3.7624e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,2.3797e+18,-1.7837e+25,1.0879e+33,2.1537e+07,-16764,-3.8764e+07,0,16128,2.3797e+18,-1.7837e+25,1.0879e+33,2.1537e+07,-16764,-3.8764e+07,"stress_x_0",0,16128,2.3797e+18,-1.7837e+25,1.0879e+33,2.1537e+07,-16764,-3.8764e+07,"stress_x_0",0,16128,2.3797e+18,-1.7837e+25,1.0879e+33,2.1537e+07,-16764,-3.8764e+07,"stress_x_0",0,16128,2.3797e+18,-1.7837e+25,1.0879e+33,2.1537e+07,-16764,-3.8764e+07,"stress_x_0",0,16128,2.3797e+18,-1.7837e+25,1.0879e+33,2.1537e+07,-16764,-3.8764e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
