"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,3.5705e+17,-2.1337e+23,2.2252e+31,1.0012e+07,-7899.4,-1.3542e+07,0,16128,3.5705e+17,-2.1337e+23,2.2252e+31,1.0012e+07,-7899.4,-1.3542e+07,"stress_x_0",0,16128,3.5705e+17,-2.1337e+23,2.2252e+31,1.0012e+07,-7899.4,-1.3542e+07,"stress_x_0",0,16128,3.5705e+17,-2.1337e+23,2.2252e+31,1.0012e+07,-7899.4,-1.3542e+07,"stress_x_0",0,16128,3.5705e+17,-2.1337e+23,2.2252e+31,1.0012e+07,-7899.4,-1.3542e+07,"stress_x_0",0,16128,3.5705e+17,-2.1337e+23,2.2252e+31,1.0012e+07,-7899.4,-1.3542e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,4.3203e+17,-2.8464e+23,3.2585e+31,1.1008e+07,-8078.9,-1.488e+07,0,16128,4.3203e+17,-2.8464e+23,3.2585e+31,1.1008e+07,-8078.9,-1.488e+07,"stress_x_0",0,16128,4.3203e+17,-2.8464e+23,3.2585e+31,1.1008e+07,-8078.9,-1.488e+07,"stress_x_0",0,16128,4.3203e+17,-2.8464e+23,3.2585e+31,1.1008e+07,-8078.9,-1.488e+07,"stress_x_0",0,16128,4.3203e+17,-2.8464e+23,3.2585e+31,1.1008e+07,-8078.9,-1.488e+07,"stress_x_0",0,16128,4.3203e+17,-2.8464e+23,3.2585e+31,1.1008e+07,-8078.9,-1.488e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,5.1416e+17,-3.6951e+23,4.6115e+31,1.2016e+07,-8835.5,-1.6253e+07,0,16128,5.1416e+17,-3.6951e+23,4.6115e+31,1.2016e+07,-8835.5,-1.6253e+07,"stress_x_0",0,16128,5.1416e+17,-3.6951e+23,4.6115e+31,1.2016e+07,-8835.5,-1.6253e+07,"stress_x_0",0,16128,5.1416e+17,-3.6951e+23,4.6115e+31,1.2016e+07,-8835.5,-1.6253e+07,"stress_x_0",0,16128,5.1416e+17,-3.6951e+23,4.6115e+31,1.2016e+07,-8835.5,-1.6253e+07,"stress_x_0",0,16128,5.1416e+17,-3.6951e+23,4.6115e+31,1.2016e+07,-8835.5,-1.6253e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,6.0341e+17,-4.7079e+23,6.354e+31,1.3011e+07,-9080.5,-1.7586e+07,0,16128,6.0341e+17,-4.7079e+23,6.354e+31,1.3011e+07,-9080.5,-1.7586e+07,"stress_x_0",0,16128,6.0341e+17,-4.7079e+23,6.354e+31,1.3011e+07,-9080.5,-1.7586e+07,"stress_x_0",0,16128,6.0341e+17,-4.7079e+23,6.354e+31,1.3011e+07,-9080.5,-1.7586e+07,"stress_x_0",0,16128,6.0341e+17,-4.7079e+23,6.354e+31,1.3011e+07,-9080.5,-1.7586e+07,"stress_x_0",0,16128,6.0341e+17,-4.7079e+23,6.354e+31,1.3011e+07,-9080.5,-1.7586e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,6.998e+17,-5.8731e+23,8.5485e+31,1.4014e+07,-10202,-1.8944e+07,0,16128,6.998e+17,-5.8731e+23,8.5485e+31,1.4014e+07,-10202,-1.8944e+07,"stress_x_0",0,16128,6.998e+17,-5.8731e+23,8.5485e+31,1.4014e+07,-10202,-1.8944e+07,"stress_x_0",0,16128,6.998e+17,-5.8731e+23,8.5485e+31,1.4014e+07,-10202,-1.8944e+07,"stress_x_0",0,16128,6.998e+17,-5.8731e+23,8.5485e+31,1.4014e+07,-10202,-1.8944e+07,"stress_x_0",0,16128,6.998e+17,-5.8731e+23,8.5485e+31,1.4014e+07,-10202,-1.8944e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,8.0335e+17,-7.2294e+23,1.127e+32,1.5013e+07,-10699,-2.0297e+07,0,16128,8.0335e+17,-7.2294e+23,1.127e+32,1.5013e+07,-10699,-2.0297e+07,"stress_x_0",0,16128,8.0335e+17,-7.2294e+23,1.127e+32,1.5013e+07,-10699,-2.0297e+07,"stress_x_0",0,16128,8.0335e+17,-7.2294e+23,1.127e+32,1.5013e+07,-10699,-2.0297e+07,"stress_x_0",0,16128,8.0335e+17,-7.2294e+23,1.127e+32,1.5013e+07,-10699,-2.0297e+07,"stress_x_0",0,16128,8.0335e+17,-7.2294e+23,1.127e+32,1.5013e+07,-10699,-2.0297e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,9.1394e+17,-8.7798e+23,1.4583e+32,1.6018e+07,-11083,-2.1649e+07,0,16128,9.1394e+17,-8.7798e+23,1.4583e+32,1.6018e+07,-11083,-2.1649e+07,"stress_x_0",0,16128,9.1394e+17,-8.7798e+23,1.4583e+32,1.6018e+07,-11083,-2.1649e+07,"stress_x_0",0,16128,9.1394e+17,-8.7798e+23,1.4583e+32,1.6018e+07,-11083,-2.1649e+07,"stress_x_0",0,16128,9.1394e+17,-8.7798e+23,1.4583e+32,1.6018e+07,-11083,-2.1649e+07,"stress_x_0",0,16128,9.1394e+17,-8.7798e+23,1.4583e+32,1.6018e+07,-11083,-2.1649e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,1.0319e+18,-1.0575e+24,1.8598e+32,1.7006e+07,-10302,-2.2981e+07,0,16128,1.0319e+18,-1.0575e+24,1.8598e+32,1.7006e+07,-10302,-2.2981e+07,"stress_x_0",0,16128,1.0319e+18,-1.0575e+24,1.8598e+32,1.7006e+07,-10302,-2.2981e+07,"stress_x_0",0,16128,1.0319e+18,-1.0575e+24,1.8598e+32,1.7006e+07,-10302,-2.2981e+07,"stress_x_0",0,16128,1.0319e+18,-1.0575e+24,1.8598e+32,1.7006e+07,-10302,-2.2981e+07,"stress_x_0",0,16128,1.0319e+18,-1.0575e+24,1.8598e+32,1.7006e+07,-10302,-2.2981e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.1569e+18,-1.2552e+24,2.3376e+32,1.8008e+07,-10979,-2.4335e+07,0,16128,1.1569e+18,-1.2552e+24,2.3376e+32,1.8008e+07,-10979,-2.4335e+07,"stress_x_0",0,16128,1.1569e+18,-1.2552e+24,2.3376e+32,1.8008e+07,-10979,-2.4335e+07,"stress_x_0",0,16128,1.1569e+18,-1.2552e+24,2.3376e+32,1.8008e+07,-10979,-2.4335e+07,"stress_x_0",0,16128,1.1569e+18,-1.2552e+24,2.3376e+32,1.8008e+07,-10979,-2.4335e+07,"stress_x_0",0,16128,1.1569e+18,-1.2552e+24,2.3376e+32,1.8008e+07,-10979,-2.4335e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.289e+18,-1.4759e+24,2.9019e+32,1.9008e+07,-11648,-2.5686e+07,0,16128,1.289e+18,-1.4759e+24,2.9019e+32,1.9008e+07,-11648,-2.5686e+07,"stress_x_0",0,16128,1.289e+18,-1.4759e+24,2.9019e+32,1.9008e+07,-11648,-2.5686e+07,"stress_x_0",0,16128,1.289e+18,-1.4759e+24,2.9019e+32,1.9008e+07,-11648,-2.5686e+07,"stress_x_0",0,16128,1.289e+18,-1.4759e+24,2.9019e+32,1.9008e+07,-11648,-2.5686e+07,"stress_x_0",0,16128,1.289e+18,-1.4759e+24,2.9019e+32,1.9008e+07,-11648,-2.5686e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.4282e+18,-1.7207e+24,3.5628e+32,2.0009e+07,-12402,-2.7038e+07,0,16128,1.4282e+18,-1.7207e+24,3.5628e+32,2.0009e+07,-12402,-2.7038e+07,"stress_x_0",0,16128,1.4282e+18,-1.7207e+24,3.5628e+32,2.0009e+07,-12402,-2.7038e+07,"stress_x_0",0,16128,1.4282e+18,-1.7207e+24,3.5628e+32,2.0009e+07,-12402,-2.7038e+07,"stress_x_0",0,16128,1.4282e+18,-1.7207e+24,3.5628e+32,2.0009e+07,-12402,-2.7038e+07,"stress_x_0",0,16128,1.4282e+18,-1.7207e+24,3.5628e+32,2.0009e+07,-12402,-2.7038e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.5746e+18,-1.9923e+24,4.3307e+32,2.1008e+07,-12992,-2.8388e+07,0,16128,1.5746e+18,-1.9923e+24,4.3307e+32,2.1008e+07,-12992,-2.8388e+07,"stress_x_0",0,16128,1.5746e+18,-1.9923e+24,4.3307e+32,2.1008e+07,-12992,-2.8388e+07,"stress_x_0",0,16128,1.5746e+18,-1.9923e+24,4.3307e+32,2.1008e+07,-12992,-2.8388e+07,"stress_x_0",0,16128,1.5746e+18,-1.9923e+24,4.3307e+32,2.1008e+07,-12992,-2.8388e+07,"stress_x_0",0,16128,1.5746e+18,-1.9923e+24,4.3307e+32,2.1008e+07,-12992,-2.8388e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.7281e+18,-2.2903e+24,5.2172e+32,2.2008e+07,-13688,-2.9739e+07,0,16128,1.7281e+18,-2.2903e+24,5.2172e+32,2.2008e+07,-13688,-2.9739e+07,"stress_x_0",0,16128,1.7281e+18,-2.2903e+24,5.2172e+32,2.2008e+07,-13688,-2.9739e+07,"stress_x_0",0,16128,1.7281e+18,-2.2903e+24,5.2172e+32,2.2008e+07,-13688,-2.9739e+07,"stress_x_0",0,16128,1.7281e+18,-2.2903e+24,5.2172e+32,2.2008e+07,-13688,-2.9739e+07,"stress_x_0",0,16128,1.7281e+18,-2.2903e+24,5.2172e+32,2.2008e+07,-13688,-2.9739e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.8888e+18,-2.6168e+24,6.2315e+32,2.3011e+07,-14365,-3.1095e+07,0,16128,1.8888e+18,-2.6168e+24,6.2315e+32,2.3011e+07,-14365,-3.1095e+07,"stress_x_0",0,16128,1.8888e+18,-2.6168e+24,6.2315e+32,2.3011e+07,-14365,-3.1095e+07,"stress_x_0",0,16128,1.8888e+18,-2.6168e+24,6.2315e+32,2.3011e+07,-14365,-3.1095e+07,"stress_x_0",0,16128,1.8888e+18,-2.6168e+24,6.2315e+32,2.3011e+07,-14365,-3.1095e+07,"stress_x_0",0,16128,1.8888e+18,-2.6168e+24,6.2315e+32,2.3011e+07,-14365,-3.1095e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,2.0566e+18,-2.9731e+24,7.388e+32,2.4011e+07,-14953,-3.2448e+07,0,16128,2.0566e+18,-2.9731e+24,7.388e+32,2.4011e+07,-14953,-3.2448e+07,"stress_x_0",0,16128,2.0566e+18,-2.9731e+24,7.388e+32,2.4011e+07,-14953,-3.2448e+07,"stress_x_0",0,16128,2.0566e+18,-2.9731e+24,7.388e+32,2.4011e+07,-14953,-3.2448e+07,"stress_x_0",0,16128,2.0566e+18,-2.9731e+24,7.388e+32,2.4011e+07,-14953,-3.2448e+07,"stress_x_0",0,16128,2.0566e+18,-2.9731e+24,7.388e+32,2.4011e+07,-14953,-3.2448e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,2.2316e+18,-3.3611e+24,8.699e+32,2.5011e+07,-15492,-3.3799e+07,0,16128,2.2316e+18,-3.3611e+24,8.699e+32,2.5011e+07,-15492,-3.3799e+07,"stress_x_0",0,16128,2.2316e+18,-3.3611e+24,8.699e+32,2.5011e+07,-15492,-3.3799e+07,"stress_x_0",0,16128,2.2316e+18,-3.3611e+24,8.699e+32,2.5011e+07,-15492,-3.3799e+07,"stress_x_0",0,16128,2.2316e+18,-3.3611e+24,8.699e+32,2.5011e+07,-15492,-3.3799e+07,"stress_x_0",0,16128,2.2316e+18,-3.3611e+24,8.699e+32,2.5011e+07,-15492,-3.3799e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.4137e+18,-3.7811e+24,1.0176e+33,2.6011e+07,-16028,-3.5149e+07,0,16128,2.4137e+18,-3.7811e+24,1.0176e+33,2.6011e+07,-16028,-3.5149e+07,"stress_x_0",0,16128,2.4137e+18,-3.7811e+24,1.0176e+33,2.6011e+07,-16028,-3.5149e+07,"stress_x_0",0,16128,2.4137e+18,-3.7811e+24,1.0176e+33,2.6011e+07,-16028,-3.5149e+07,"stress_x_0",0,16128,2.4137e+18,-3.7811e+24,1.0176e+33,2.6011e+07,-16028,-3.5149e+07,"stress_x_0",0,16128,2.4137e+18,-3.7811e+24,1.0176e+33,2.6011e+07,-16028,-3.5149e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,2.6029e+18,-4.2342e+24,1.1834e+33,2.7012e+07,-16675,-3.6502e+07,0,16128,2.6029e+18,-4.2342e+24,1.1834e+33,2.7012e+07,-16675,-3.6502e+07,"stress_x_0",0,16128,2.6029e+18,-4.2342e+24,1.1834e+33,2.7012e+07,-16675,-3.6502e+07,"stress_x_0",0,16128,2.6029e+18,-4.2342e+24,1.1834e+33,2.7012e+07,-16675,-3.6502e+07,"stress_x_0",0,16128,2.6029e+18,-4.2342e+24,1.1834e+33,2.7012e+07,-16675,-3.6502e+07,"stress_x_0",0,16128,2.6029e+18,-4.2342e+24,1.1834e+33,2.7012e+07,-16675,-3.6502e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,2.7993e+18,-4.7224e+24,1.3687e+33,2.8012e+07,-17282,-3.7853e+07,0,16128,2.7993e+18,-4.7224e+24,1.3687e+33,2.8012e+07,-17282,-3.7853e+07,"stress_x_0",0,16128,2.7993e+18,-4.7224e+24,1.3687e+33,2.8012e+07,-17282,-3.7853e+07,"stress_x_0",0,16128,2.7993e+18,-4.7224e+24,1.3687e+33,2.8012e+07,-17282,-3.7853e+07,"stress_x_0",0,16128,2.7993e+18,-4.7224e+24,1.3687e+33,2.8012e+07,-17282,-3.7853e+07,"stress_x_0",0,16128,2.7993e+18,-4.7224e+24,1.3687e+33,2.8012e+07,-17282,-3.7853e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,3.0028e+18,-5.2473e+24,1.575e+33,2.9013e+07,-17828,-3.9206e+07,0,16128,3.0028e+18,-5.2473e+24,1.575e+33,2.9013e+07,-17828,-3.9206e+07,"stress_x_0",0,16128,3.0028e+18,-5.2473e+24,1.575e+33,2.9013e+07,-17828,-3.9206e+07,"stress_x_0",0,16128,3.0028e+18,-5.2473e+24,1.575e+33,2.9013e+07,-17828,-3.9206e+07,"stress_x_0",0,16128,3.0028e+18,-5.2473e+24,1.575e+33,2.9013e+07,-17828,-3.9206e+07,"stress_x_0",0,16128,3.0028e+18,-5.2473e+24,1.575e+33,2.9013e+07,-17828,-3.9206e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,3.2135e+18,-5.8085e+24,1.8038e+33,3.0012e+07,-18542,-4.0557e+07,0,16128,3.2135e+18,-5.8085e+24,1.8038e+33,3.0012e+07,-18542,-4.0557e+07,"stress_x_0",0,16128,3.2135e+18,-5.8085e+24,1.8038e+33,3.0012e+07,-18542,-4.0557e+07,"stress_x_0",0,16128,3.2135e+18,-5.8085e+24,1.8038e+33,3.0012e+07,-18542,-4.0557e+07,"stress_x_0",0,16128,3.2135e+18,-5.8085e+24,1.8038e+33,3.0012e+07,-18542,-4.0557e+07,"stress_x_0",0,16128,3.2135e+18,-5.8085e+24,1.8038e+33,3.0012e+07,-18542,-4.0557e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.4313e+18,-6.4087e+24,2.0566e+33,3.1014e+07,-19155,-4.1909e+07,0,16128,3.4313e+18,-6.4087e+24,2.0566e+33,3.1014e+07,-19155,-4.1909e+07,"stress_x_0",0,16128,3.4313e+18,-6.4087e+24,2.0566e+33,3.1014e+07,-19155,-4.1909e+07,"stress_x_0",0,16128,3.4313e+18,-6.4087e+24,2.0566e+33,3.1014e+07,-19155,-4.1909e+07,"stress_x_0",0,16128,3.4313e+18,-6.4087e+24,2.0566e+33,3.1014e+07,-19155,-4.1909e+07,"stress_x_0",0,16128,3.4313e+18,-6.4087e+24,2.0566e+33,3.1014e+07,-19155,-4.1909e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,3.6562e+18,-7.0495e+24,2.335e+33,3.2015e+07,-19734,-4.3262e+07,0,16128,3.6562e+18,-7.0495e+24,2.335e+33,3.2015e+07,-19734,-4.3262e+07,"stress_x_0",0,16128,3.6562e+18,-7.0495e+24,2.335e+33,3.2015e+07,-19734,-4.3262e+07,"stress_x_0",0,16128,3.6562e+18,-7.0495e+24,2.335e+33,3.2015e+07,-19734,-4.3262e+07,"stress_x_0",0,16128,3.6562e+18,-7.0495e+24,2.335e+33,3.2015e+07,-19734,-4.3262e+07,"stress_x_0",0,16128,3.6562e+18,-7.0495e+24,2.335e+33,3.2015e+07,-19734,-4.3262e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,3.8883e+18,-7.7318e+24,2.6408e+33,3.3015e+07,-20307,-4.4614e+07,0,16128,3.8883e+18,-7.7318e+24,2.6408e+33,3.3015e+07,-20307,-4.4614e+07,"stress_x_0",0,16128,3.8883e+18,-7.7318e+24,2.6408e+33,3.3015e+07,-20307,-4.4614e+07,"stress_x_0",0,16128,3.8883e+18,-7.7318e+24,2.6408e+33,3.3015e+07,-20307,-4.4614e+07,"stress_x_0",0,16128,3.8883e+18,-7.7318e+24,2.6408e+33,3.3015e+07,-20307,-4.4614e+07,"stress_x_0",0,16128,3.8883e+18,-7.7318e+24,2.6408e+33,3.3015e+07,-20307,-4.4614e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,4.1275e+18,-8.457e+24,2.9758e+33,3.4014e+07,-20870,-4.5963e+07,0,16128,4.1275e+18,-8.457e+24,2.9758e+33,3.4014e+07,-20870,-4.5963e+07,"stress_x_0",0,16128,4.1275e+18,-8.457e+24,2.9758e+33,3.4014e+07,-20870,-4.5963e+07,"stress_x_0",0,16128,4.1275e+18,-8.457e+24,2.9758e+33,3.4014e+07,-20870,-4.5963e+07,"stress_x_0",0,16128,4.1275e+18,-8.457e+24,2.9758e+33,3.4014e+07,-20870,-4.5963e+07,"stress_x_0",0,16128,4.1275e+18,-8.457e+24,2.9758e+33,3.4014e+07,-20870,-4.5963e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
