"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,3.0442e+17,-3.4856e+23,1.6331e+31,8.8284e+06,-10444,-1.2928e+07,0,16128,3.0442e+17,-3.4856e+23,1.6331e+31,8.8284e+06,-10444,-1.2928e+07,"stress_x_0",0,16128,3.0442e+17,-3.4856e+23,1.6331e+31,8.8284e+06,-10444,-1.2928e+07,"stress_x_0",0,16128,3.0442e+17,-3.4856e+23,1.6331e+31,8.8284e+06,-10444,-1.2928e+07,"stress_x_0",0,16128,3.0442e+17,-3.4856e+23,1.6331e+31,8.8284e+06,-10444,-1.2928e+07,"stress_x_0",0,16128,3.0442e+17,-3.4856e+23,1.6331e+31,8.8284e+06,-10444,-1.2928e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,3.6833e+17,-4.7025e+23,2.4016e+31,9.6843e+06,-6130.4,-1.4159e+07,0,16128,3.6833e+17,-4.7025e+23,2.4016e+31,9.6843e+06,-6130.4,-1.4159e+07,"stress_x_0",0,16128,3.6833e+17,-4.7025e+23,2.4016e+31,9.6843e+06,-6130.4,-1.4159e+07,"stress_x_0",0,16128,3.6833e+17,-4.7025e+23,2.4016e+31,9.6843e+06,-6130.4,-1.4159e+07,"stress_x_0",0,16128,3.6833e+17,-4.7025e+23,2.4016e+31,9.6843e+06,-6130.4,-1.4159e+07,"stress_x_0",0,16128,3.6833e+17,-4.7025e+23,2.4016e+31,9.6843e+06,-6130.4,-1.4159e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,4.3834e+17,-6.0547e+23,3.399e+31,1.0565e+07,-10775,-1.5446e+07,0,16128,4.3834e+17,-6.0547e+23,3.399e+31,1.0565e+07,-10775,-1.5446e+07,"stress_x_0",0,16128,4.3834e+17,-6.0547e+23,3.399e+31,1.0565e+07,-10775,-1.5446e+07,"stress_x_0",0,16128,4.3834e+17,-6.0547e+23,3.399e+31,1.0565e+07,-10775,-1.5446e+07,"stress_x_0",0,16128,4.3834e+17,-6.0547e+23,3.399e+31,1.0565e+07,-10775,-1.5446e+07,"stress_x_0",0,16128,4.3834e+17,-6.0547e+23,3.399e+31,1.0565e+07,-10775,-1.5446e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,5.1444e+17,-7.7607e+23,4.6834e+31,1.1447e+07,-7310.6,-1.6737e+07,0,16128,5.1444e+17,-7.7607e+23,4.6834e+31,1.1447e+07,-7310.6,-1.6737e+07,"stress_x_0",0,16128,5.1444e+17,-7.7607e+23,4.6834e+31,1.1447e+07,-7310.6,-1.6737e+07,"stress_x_0",0,16128,5.1444e+17,-7.7607e+23,4.6834e+31,1.1447e+07,-7310.6,-1.6737e+07,"stress_x_0",0,16128,5.1444e+17,-7.7607e+23,4.6834e+31,1.1447e+07,-7310.6,-1.6737e+07,"stress_x_0",0,16128,5.1444e+17,-7.7607e+23,4.6834e+31,1.1447e+07,-7310.6,-1.6737e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,5.9663e+17,-9.6899e+23,6.2982e+31,1.2328e+07,-7948.4,-1.8025e+07,0,16128,5.9663e+17,-9.6899e+23,6.2982e+31,1.2328e+07,-7948.4,-1.8025e+07,"stress_x_0",0,16128,5.9663e+17,-9.6899e+23,6.2982e+31,1.2328e+07,-7948.4,-1.8025e+07,"stress_x_0",0,16128,5.9663e+17,-9.6899e+23,6.2982e+31,1.2328e+07,-7948.4,-1.8025e+07,"stress_x_0",0,16128,5.9663e+17,-9.6899e+23,6.2982e+31,1.2328e+07,-7948.4,-1.8025e+07,"stress_x_0",0,16128,5.9663e+17,-9.6899e+23,6.2982e+31,1.2328e+07,-7948.4,-1.8025e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,6.8487e+17,-1.1914e+24,8.299e+31,1.3209e+07,-8570,-1.931e+07,0,16128,6.8487e+17,-1.1914e+24,8.299e+31,1.3209e+07,-8570,-1.931e+07,"stress_x_0",0,16128,6.8487e+17,-1.1914e+24,8.299e+31,1.3209e+07,-8570,-1.931e+07,"stress_x_0",0,16128,6.8487e+17,-1.1914e+24,8.299e+31,1.3209e+07,-8570,-1.931e+07,"stress_x_0",0,16128,6.8487e+17,-1.1914e+24,8.299e+31,1.3209e+07,-8570,-1.931e+07,"stress_x_0",0,16128,6.8487e+17,-1.1914e+24,8.299e+31,1.3209e+07,-8570,-1.931e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,7.7924e+17,-1.4449e+24,1.0744e+32,1.4089e+07,-9923.2,-2.0604e+07,0,16128,7.7924e+17,-1.4449e+24,1.0744e+32,1.4089e+07,-9923.2,-2.0604e+07,"stress_x_0",0,16128,7.7924e+17,-1.4449e+24,1.0744e+32,1.4089e+07,-9923.2,-2.0604e+07,"stress_x_0",0,16128,7.7924e+17,-1.4449e+24,1.0744e+32,1.4089e+07,-9923.2,-2.0604e+07,"stress_x_0",0,16128,7.7924e+17,-1.4449e+24,1.0744e+32,1.4089e+07,-9923.2,-2.0604e+07,"stress_x_0",0,16128,7.7924e+17,-1.4449e+24,1.0744e+32,1.4089e+07,-9923.2,-2.0604e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,8.7968e+17,-1.7333e+24,1.3692e+32,1.4971e+07,-10210,-2.1892e+07,0,16128,8.7968e+17,-1.7333e+24,1.3692e+32,1.4971e+07,-10210,-2.1892e+07,"stress_x_0",0,16128,8.7968e+17,-1.7333e+24,1.3692e+32,1.4971e+07,-10210,-2.1892e+07,"stress_x_0",0,16128,8.7968e+17,-1.7333e+24,1.3692e+32,1.4971e+07,-10210,-2.1892e+07,"stress_x_0",0,16128,8.7968e+17,-1.7333e+24,1.3692e+32,1.4971e+07,-10210,-2.1892e+07,"stress_x_0",0,16128,8.7968e+17,-1.7333e+24,1.3692e+32,1.4971e+07,-10210,-2.1892e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,9.8621e+17,-2.0561e+24,1.7209e+32,1.5857e+07,-11284,-2.3186e+07,0,16128,9.8621e+17,-2.0561e+24,1.7209e+32,1.5857e+07,-11284,-2.3186e+07,"stress_x_0",0,16128,9.8621e+17,-2.0561e+24,1.7209e+32,1.5857e+07,-11284,-2.3186e+07,"stress_x_0",0,16128,9.8621e+17,-2.0561e+24,1.7209e+32,1.5857e+07,-11284,-2.3186e+07,"stress_x_0",0,16128,9.8621e+17,-2.0561e+24,1.7209e+32,1.5857e+07,-11284,-2.3186e+07,"stress_x_0",0,16128,9.8621e+17,-2.0561e+24,1.7209e+32,1.5857e+07,-11284,-2.3186e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.0989e+18,-2.4183e+24,2.1367e+32,1.6736e+07,-12105,-2.447e+07,0,16128,1.0989e+18,-2.4183e+24,2.1367e+32,1.6736e+07,-12105,-2.447e+07,"stress_x_0",0,16128,1.0989e+18,-2.4183e+24,2.1367e+32,1.6736e+07,-12105,-2.447e+07,"stress_x_0",0,16128,1.0989e+18,-2.4183e+24,2.1367e+32,1.6736e+07,-12105,-2.447e+07,"stress_x_0",0,16128,1.0989e+18,-2.4183e+24,2.1367e+32,1.6736e+07,-12105,-2.447e+07,"stress_x_0",0,16128,1.0989e+18,-2.4183e+24,2.1367e+32,1.6736e+07,-12105,-2.447e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.2176e+18,-2.8203e+24,2.6244e+32,1.7616e+07,-12895,-2.5757e+07,0,16128,1.2176e+18,-2.8203e+24,2.6244e+32,1.7616e+07,-12895,-2.5757e+07,"stress_x_0",0,16128,1.2176e+18,-2.8203e+24,2.6244e+32,1.7616e+07,-12895,-2.5757e+07,"stress_x_0",0,16128,1.2176e+18,-2.8203e+24,2.6244e+32,1.7616e+07,-12895,-2.5757e+07,"stress_x_0",0,16128,1.2176e+18,-2.8203e+24,2.6244e+32,1.7616e+07,-12895,-2.5757e+07,"stress_x_0",0,16128,1.2176e+18,-2.8203e+24,2.6244e+32,1.7616e+07,-12895,-2.5757e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.3424e+18,-3.2664e+24,3.1887e+32,1.8498e+07,-12956,-2.7043e+07,0,16128,1.3424e+18,-3.2664e+24,3.1887e+32,1.8498e+07,-12956,-2.7043e+07,"stress_x_0",0,16128,1.3424e+18,-3.2664e+24,3.1887e+32,1.8498e+07,-12956,-2.7043e+07,"stress_x_0",0,16128,1.3424e+18,-3.2664e+24,3.1887e+32,1.8498e+07,-12956,-2.7043e+07,"stress_x_0",0,16128,1.3424e+18,-3.2664e+24,3.1887e+32,1.8498e+07,-12956,-2.7043e+07,"stress_x_0",0,16128,1.3424e+18,-3.2664e+24,3.1887e+32,1.8498e+07,-12956,-2.7043e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.4732e+18,-3.7541e+24,3.8413e+32,1.9381e+07,-14205,-2.8341e+07,0,16128,1.4732e+18,-3.7541e+24,3.8413e+32,1.9381e+07,-14205,-2.8341e+07,"stress_x_0",0,16128,1.4732e+18,-3.7541e+24,3.8413e+32,1.9381e+07,-14205,-2.8341e+07,"stress_x_0",0,16128,1.4732e+18,-3.7541e+24,3.8413e+32,1.9381e+07,-14205,-2.8341e+07,"stress_x_0",0,16128,1.4732e+18,-3.7541e+24,3.8413e+32,1.9381e+07,-14205,-2.8341e+07,"stress_x_0",0,16128,1.4732e+18,-3.7541e+24,3.8413e+32,1.9381e+07,-14205,-2.8341e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,1.6102e+18,-4.2903e+24,4.5886e+32,2.026e+07,-14729,-2.9626e+07,0,16128,1.6102e+18,-4.2903e+24,4.5886e+32,2.026e+07,-14729,-2.9626e+07,"stress_x_0",0,16128,1.6102e+18,-4.2903e+24,4.5886e+32,2.026e+07,-14729,-2.9626e+07,"stress_x_0",0,16128,1.6102e+18,-4.2903e+24,4.5886e+32,2.026e+07,-14729,-2.9626e+07,"stress_x_0",0,16128,1.6102e+18,-4.2903e+24,4.5886e+32,2.026e+07,-14729,-2.9626e+07,"stress_x_0",0,16128,1.6102e+18,-4.2903e+24,4.5886e+32,2.026e+07,-14729,-2.9626e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,1.7533e+18,-4.8764e+24,5.4402e+32,2.1138e+07,-14991,-3.0907e+07,0,16128,1.7533e+18,-4.8764e+24,5.4402e+32,2.1138e+07,-14991,-3.0907e+07,"stress_x_0",0,16128,1.7533e+18,-4.8764e+24,5.4402e+32,2.1138e+07,-14991,-3.0907e+07,"stress_x_0",0,16128,1.7533e+18,-4.8764e+24,5.4402e+32,2.1138e+07,-14991,-3.0907e+07,"stress_x_0",0,16128,1.7533e+18,-4.8764e+24,5.4402e+32,2.1138e+07,-14991,-3.0907e+07,"stress_x_0",0,16128,1.7533e+18,-4.8764e+24,5.4402e+32,2.1138e+07,-14991,-3.0907e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,1.9024e+18,-5.5106e+24,6.4044e+32,2.202e+07,-15439,-3.2198e+07,0,16128,1.9024e+18,-5.5106e+24,6.4044e+32,2.202e+07,-15439,-3.2198e+07,"stress_x_0",0,16128,1.9024e+18,-5.5106e+24,6.4044e+32,2.202e+07,-15439,-3.2198e+07,"stress_x_0",0,16128,1.9024e+18,-5.5106e+24,6.4044e+32,2.202e+07,-15439,-3.2198e+07,"stress_x_0",0,16128,1.9024e+18,-5.5106e+24,6.4044e+32,2.202e+07,-15439,-3.2198e+07,"stress_x_0",0,16128,1.9024e+18,-5.5106e+24,6.4044e+32,2.202e+07,-15439,-3.2198e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.0577e+18,-6.2009e+24,7.4925e+32,2.2899e+07,-15406,-3.3481e+07,0,16128,2.0577e+18,-6.2009e+24,7.4925e+32,2.2899e+07,-15406,-3.3481e+07,"stress_x_0",0,16128,2.0577e+18,-6.2009e+24,7.4925e+32,2.2899e+07,-15406,-3.3481e+07,"stress_x_0",0,16128,2.0577e+18,-6.2009e+24,7.4925e+32,2.2899e+07,-15406,-3.3481e+07,"stress_x_0",0,16128,2.0577e+18,-6.2009e+24,7.4925e+32,2.2899e+07,-15406,-3.3481e+07,"stress_x_0",0,16128,2.0577e+18,-6.2009e+24,7.4925e+32,2.2899e+07,-15406,-3.3481e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,2.219e+18,-6.9422e+24,8.7139e+32,2.3777e+07,-16674,-3.4775e+07,0,16128,2.219e+18,-6.9422e+24,8.7139e+32,2.3777e+07,-16674,-3.4775e+07,"stress_x_0",0,16128,2.219e+18,-6.9422e+24,8.7139e+32,2.3777e+07,-16674,-3.4775e+07,"stress_x_0",0,16128,2.219e+18,-6.9422e+24,8.7139e+32,2.3777e+07,-16674,-3.4775e+07,"stress_x_0",0,16128,2.219e+18,-6.9422e+24,8.7139e+32,2.3777e+07,-16674,-3.4775e+07,"stress_x_0",0,16128,2.219e+18,-6.9422e+24,8.7139e+32,2.3777e+07,-16674,-3.4775e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,2.3864e+18,-7.7437e+24,1.0079e+33,2.4656e+07,-17256,-3.606e+07,0,16128,2.3864e+18,-7.7437e+24,1.0079e+33,2.4656e+07,-17256,-3.606e+07,"stress_x_0",0,16128,2.3864e+18,-7.7437e+24,1.0079e+33,2.4656e+07,-17256,-3.606e+07,"stress_x_0",0,16128,2.3864e+18,-7.7437e+24,1.0079e+33,2.4656e+07,-17256,-3.606e+07,"stress_x_0",0,16128,2.3864e+18,-7.7437e+24,1.0079e+33,2.4656e+07,-17256,-3.606e+07,"stress_x_0",0,16128,2.3864e+18,-7.7437e+24,1.0079e+33,2.4656e+07,-17256,-3.606e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,2.5599e+18,-8.6047e+24,1.1597e+33,2.5538e+07,-17578,-3.7342e+07,0,16128,2.5599e+18,-8.6047e+24,1.1597e+33,2.5538e+07,-17578,-3.7342e+07,"stress_x_0",0,16128,2.5599e+18,-8.6047e+24,1.1597e+33,2.5538e+07,-17578,-3.7342e+07,"stress_x_0",0,16128,2.5599e+18,-8.6047e+24,1.1597e+33,2.5538e+07,-17578,-3.7342e+07,"stress_x_0",0,16128,2.5599e+18,-8.6047e+24,1.1597e+33,2.5538e+07,-17578,-3.7342e+07,"stress_x_0",0,16128,2.5599e+18,-8.6047e+24,1.1597e+33,2.5538e+07,-17578,-3.7342e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,2.7395e+18,-9.5264e+24,1.3281e+33,2.6424e+07,-18502,-3.8641e+07,0,16128,2.7395e+18,-9.5264e+24,1.3281e+33,2.6424e+07,-18502,-3.8641e+07,"stress_x_0",0,16128,2.7395e+18,-9.5264e+24,1.3281e+33,2.6424e+07,-18502,-3.8641e+07,"stress_x_0",0,16128,2.7395e+18,-9.5264e+24,1.3281e+33,2.6424e+07,-18502,-3.8641e+07,"stress_x_0",0,16128,2.7395e+18,-9.5264e+24,1.3281e+33,2.6424e+07,-18502,-3.8641e+07,"stress_x_0",0,16128,2.7395e+18,-9.5264e+24,1.3281e+33,2.6424e+07,-18502,-3.8641e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,2.9252e+18,-1.0511e+25,1.5144e+33,2.7304e+07,-19052,-3.9929e+07,0,16128,2.9252e+18,-1.0511e+25,1.5144e+33,2.7304e+07,-19052,-3.9929e+07,"stress_x_0",0,16128,2.9252e+18,-1.0511e+25,1.5144e+33,2.7304e+07,-19052,-3.9929e+07,"stress_x_0",0,16128,2.9252e+18,-1.0511e+25,1.5144e+33,2.7304e+07,-19052,-3.9929e+07,"stress_x_0",0,16128,2.9252e+18,-1.0511e+25,1.5144e+33,2.7304e+07,-19052,-3.9929e+07,"stress_x_0",0,16128,2.9252e+18,-1.0511e+25,1.5144e+33,2.7304e+07,-19052,-3.9929e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,3.117e+18,-1.156e+25,1.7194e+33,2.8182e+07,-19412,-4.1213e+07,0,16128,3.117e+18,-1.156e+25,1.7194e+33,2.8182e+07,-19412,-4.1213e+07,"stress_x_0",0,16128,3.117e+18,-1.156e+25,1.7194e+33,2.8182e+07,-19412,-4.1213e+07,"stress_x_0",0,16128,3.117e+18,-1.156e+25,1.7194e+33,2.8182e+07,-19412,-4.1213e+07,"stress_x_0",0,16128,3.117e+18,-1.156e+25,1.7194e+33,2.8182e+07,-19412,-4.1213e+07,"stress_x_0",0,16128,3.117e+18,-1.156e+25,1.7194e+33,2.8182e+07,-19412,-4.1213e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,3.3148e+18,-1.2681e+25,1.9446e+33,2.9062e+07,-19812,-4.2503e+07,0,16128,3.3148e+18,-1.2681e+25,1.9446e+33,2.9062e+07,-19812,-4.2503e+07,"stress_x_0",0,16128,3.3148e+18,-1.2681e+25,1.9446e+33,2.9062e+07,-19812,-4.2503e+07,"stress_x_0",0,16128,3.3148e+18,-1.2681e+25,1.9446e+33,2.9062e+07,-19812,-4.2503e+07,"stress_x_0",0,16128,3.3148e+18,-1.2681e+25,1.9446e+33,2.9062e+07,-19812,-4.2503e+07,"stress_x_0",0,16128,3.3148e+18,-1.2681e+25,1.9446e+33,2.9062e+07,-19812,-4.2503e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,3.5188e+18,-1.387e+25,2.1912e+33,2.9936e+07,-20517,-4.3782e+07,0,16128,3.5188e+18,-1.387e+25,2.1912e+33,2.9936e+07,-20517,-4.3782e+07,"stress_x_0",0,16128,3.5188e+18,-1.387e+25,2.1912e+33,2.9936e+07,-20517,-4.3782e+07,"stress_x_0",0,16128,3.5188e+18,-1.387e+25,2.1912e+33,2.9936e+07,-20517,-4.3782e+07,"stress_x_0",0,16128,3.5188e+18,-1.387e+25,2.1912e+33,2.9936e+07,-20517,-4.3782e+07,"stress_x_0",0,16128,3.5188e+18,-1.387e+25,2.1912e+33,2.9936e+07,-20517,-4.3782e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
