"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,7.5547e+16,-2.4511e+23,1.6975e+30,2.388e+06,-4081.5,-8.1798e+06,0,16128,7.5547e+16,-2.4511e+23,1.6975e+30,2.388e+06,-4081.5,-8.1798e+06,"stress_x_0",0,16128,7.5547e+16,-2.4511e+23,1.6975e+30,2.388e+06,-4081.5,-8.1798e+06,"stress_x_0",0,16128,7.5547e+16,-2.4511e+23,1.6975e+30,2.388e+06,-4081.5,-8.1798e+06,"stress_x_0",0,16128,7.5547e+16,-2.4511e+23,1.6975e+30,2.388e+06,-4081.5,-8.1798e+06,"stress_x_0",0,16128,7.5547e+16,-2.4511e+23,1.6975e+30,2.388e+06,-4081.5,-8.1798e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,9.1397e+16,-3.2611e+23,2.4838e+30,2.6227e+06,-4191.5,-8.9886e+06,0,16128,9.1397e+16,-3.2611e+23,2.4838e+30,2.6227e+06,-4191.5,-8.9886e+06,"stress_x_0",0,16128,9.1397e+16,-3.2611e+23,2.4838e+30,2.6227e+06,-4191.5,-8.9886e+06,"stress_x_0",0,16128,9.1397e+16,-3.2611e+23,2.4838e+30,2.6227e+06,-4191.5,-8.9886e+06,"stress_x_0",0,16128,9.1397e+16,-3.2611e+23,2.4838e+30,2.6227e+06,-4191.5,-8.9886e+06,"stress_x_0",0,16128,9.1397e+16,-3.2611e+23,2.4838e+30,2.6227e+06,-4191.5,-8.9886e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,1.0876e+17,-4.2332e+23,3.5159e+30,2.8474e+06,-4274.3,-9.8125e+06,0,16128,1.0876e+17,-4.2332e+23,3.5159e+30,2.8474e+06,-4274.3,-9.8125e+06,"stress_x_0",0,16128,1.0876e+17,-4.2332e+23,3.5159e+30,2.8474e+06,-4274.3,-9.8125e+06,"stress_x_0",0,16128,1.0876e+17,-4.2332e+23,3.5159e+30,2.8474e+06,-4274.3,-9.8125e+06,"stress_x_0",0,16128,1.0876e+17,-4.2332e+23,3.5159e+30,2.8474e+06,-4274.3,-9.8125e+06,"stress_x_0",0,16128,1.0876e+17,-4.2332e+23,3.5159e+30,2.8474e+06,-4274.3,-9.8125e+06,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,1.2764e+17,-5.3808e+23,4.8417e+30,3.0958e+06,-4673.7,-1.0631e+07,0,16128,1.2764e+17,-5.3808e+23,4.8417e+30,3.0958e+06,-4673.7,-1.0631e+07,"stress_x_0",0,16128,1.2764e+17,-5.3808e+23,4.8417e+30,3.0958e+06,-4673.7,-1.0631e+07,"stress_x_0",0,16128,1.2764e+17,-5.3808e+23,4.8417e+30,3.0958e+06,-4673.7,-1.0631e+07,"stress_x_0",0,16128,1.2764e+17,-5.3808e+23,4.8417e+30,3.0958e+06,-4673.7,-1.0631e+07,"stress_x_0",0,16128,1.2764e+17,-5.3808e+23,4.8417e+30,3.0958e+06,-4673.7,-1.0631e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,1.4803e+17,-6.722e+23,6.5152e+30,3.3269e+06,-4975.6,-1.1442e+07,0,16128,1.4803e+17,-6.722e+23,6.5152e+30,3.3269e+06,-4975.6,-1.1442e+07,"stress_x_0",0,16128,1.4803e+17,-6.722e+23,6.5152e+30,3.3269e+06,-4975.6,-1.1442e+07,"stress_x_0",0,16128,1.4803e+17,-6.722e+23,6.5152e+30,3.3269e+06,-4975.6,-1.1442e+07,"stress_x_0",0,16128,1.4803e+17,-6.722e+23,6.5152e+30,3.3269e+06,-4975.6,-1.1442e+07,"stress_x_0",0,16128,1.4803e+17,-6.722e+23,6.5152e+30,3.3269e+06,-4975.6,-1.1442e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,1.699e+17,-8.2639e+23,8.5788e+30,3.5717e+06,-4902.1,-1.2264e+07,0,16128,1.699e+17,-8.2639e+23,8.5788e+30,3.5717e+06,-4902.1,-1.2264e+07,"stress_x_0",0,16128,1.699e+17,-8.2639e+23,8.5788e+30,3.5717e+06,-4902.1,-1.2264e+07,"stress_x_0",0,16128,1.699e+17,-8.2639e+23,8.5788e+30,3.5717e+06,-4902.1,-1.2264e+07,"stress_x_0",0,16128,1.699e+17,-8.2639e+23,8.5788e+30,3.5717e+06,-4902.1,-1.2264e+07,"stress_x_0",0,16128,1.699e+17,-8.2639e+23,8.5788e+30,3.5717e+06,-4902.1,-1.2264e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,1.9333e+17,-1.003e+24,1.1107e+31,3.8037e+06,-5545.1,-1.3082e+07,0,16128,1.9333e+17,-1.003e+24,1.1107e+31,3.8037e+06,-5545.1,-1.3082e+07,"stress_x_0",0,16128,1.9333e+17,-1.003e+24,1.1107e+31,3.8037e+06,-5545.1,-1.3082e+07,"stress_x_0",0,16128,1.9333e+17,-1.003e+24,1.1107e+31,3.8037e+06,-5545.1,-1.3082e+07,"stress_x_0",0,16128,1.9333e+17,-1.003e+24,1.1107e+31,3.8037e+06,-5545.1,-1.3082e+07,"stress_x_0",0,16128,1.9333e+17,-1.003e+24,1.1107e+31,3.8037e+06,-5545.1,-1.3082e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,2.1823e+17,-1.203e+24,1.4153e+31,4.0416e+06,-5552.5,-1.3897e+07,0,16128,2.1823e+17,-1.203e+24,1.4153e+31,4.0416e+06,-5552.5,-1.3897e+07,"stress_x_0",0,16128,2.1823e+17,-1.203e+24,1.4153e+31,4.0416e+06,-5552.5,-1.3897e+07,"stress_x_0",0,16128,2.1823e+17,-1.203e+24,1.4153e+31,4.0416e+06,-5552.5,-1.3897e+07,"stress_x_0",0,16128,2.1823e+17,-1.203e+24,1.4153e+31,4.0416e+06,-5552.5,-1.3897e+07,"stress_x_0",0,16128,2.1823e+17,-1.203e+24,1.4153e+31,4.0416e+06,-5552.5,-1.3897e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,2.4466e+17,-1.4279e+24,1.7785e+31,4.2847e+06,-5844.7,-1.472e+07,0,16128,2.4466e+17,-1.4279e+24,1.7785e+31,4.2847e+06,-5844.7,-1.472e+07,"stress_x_0",0,16128,2.4466e+17,-1.4279e+24,1.7785e+31,4.2847e+06,-5844.7,-1.472e+07,"stress_x_0",0,16128,2.4466e+17,-1.4279e+24,1.7785e+31,4.2847e+06,-5844.7,-1.472e+07,"stress_x_0",0,16128,2.4466e+17,-1.4279e+24,1.7785e+31,4.2847e+06,-5844.7,-1.472e+07,"stress_x_0",0,16128,2.4466e+17,-1.4279e+24,1.7785e+31,4.2847e+06,-5844.7,-1.472e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,2.7258e+17,-1.6794e+24,2.2078e+31,4.5032e+06,-5628,-1.5533e+07,0,16128,2.7258e+17,-1.6794e+24,2.2078e+31,4.5032e+06,-5628,-1.5533e+07,"stress_x_0",0,16128,2.7258e+17,-1.6794e+24,2.2078e+31,4.5032e+06,-5628,-1.5533e+07,"stress_x_0",0,16128,2.7258e+17,-1.6794e+24,2.2078e+31,4.5032e+06,-5628,-1.5533e+07,"stress_x_0",0,16128,2.7258e+17,-1.6794e+24,2.2078e+31,4.5032e+06,-5628,-1.5533e+07,"stress_x_0",0,16128,2.7258e+17,-1.6794e+24,2.2078e+31,4.5032e+06,-5628,-1.5533e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,3.0203e+17,-1.9588e+24,2.7106e+31,4.7474e+06,-6189.9,-1.6352e+07,0,16128,3.0203e+17,-1.9588e+24,2.7106e+31,4.7474e+06,-6189.9,-1.6352e+07,"stress_x_0",0,16128,3.0203e+17,-1.9588e+24,2.7106e+31,4.7474e+06,-6189.9,-1.6352e+07,"stress_x_0",0,16128,3.0203e+17,-1.9588e+24,2.7106e+31,4.7474e+06,-6189.9,-1.6352e+07,"stress_x_0",0,16128,3.0203e+17,-1.9588e+24,2.7106e+31,4.7474e+06,-6189.9,-1.6352e+07,"stress_x_0",0,16128,3.0203e+17,-1.9588e+24,2.7106e+31,4.7474e+06,-6189.9,-1.6352e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,3.3301e+17,-2.2678e+24,3.2953e+31,4.991e+06,-6649.9,-1.7165e+07,0,16128,3.3301e+17,-2.2678e+24,3.2953e+31,4.991e+06,-6649.9,-1.7165e+07,"stress_x_0",0,16128,3.3301e+17,-2.2678e+24,3.2953e+31,4.991e+06,-6649.9,-1.7165e+07,"stress_x_0",0,16128,3.3301e+17,-2.2678e+24,3.2953e+31,4.991e+06,-6649.9,-1.7165e+07,"stress_x_0",0,16128,3.3301e+17,-2.2678e+24,3.2953e+31,4.991e+06,-6649.9,-1.7165e+07,"stress_x_0",0,16128,3.3301e+17,-2.2678e+24,3.2953e+31,4.991e+06,-6649.9,-1.7165e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,3.6548e+17,-2.6071e+24,3.9694e+31,5.2171e+06,-7244.8,-1.7986e+07,0,16128,3.6548e+17,-2.6071e+24,3.9694e+31,5.2171e+06,-7244.8,-1.7986e+07,"stress_x_0",0,16128,3.6548e+17,-2.6071e+24,3.9694e+31,5.2171e+06,-7244.8,-1.7986e+07,"stress_x_0",0,16128,3.6548e+17,-2.6071e+24,3.9694e+31,5.2171e+06,-7244.8,-1.7986e+07,"stress_x_0",0,16128,3.6548e+17,-2.6071e+24,3.9694e+31,5.2171e+06,-7244.8,-1.7986e+07,"stress_x_0",0,16128,3.6548e+17,-2.6071e+24,3.9694e+31,5.2171e+06,-7244.8,-1.7986e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,3.9943e+17,-2.9788e+24,4.7402e+31,5.4575e+06,-6994.8,-1.8802e+07,0,16128,3.9943e+17,-2.9788e+24,4.7402e+31,5.4575e+06,-6994.8,-1.8802e+07,"stress_x_0",0,16128,3.9943e+17,-2.9788e+24,4.7402e+31,5.4575e+06,-6994.8,-1.8802e+07,"stress_x_0",0,16128,3.9943e+17,-2.9788e+24,4.7402e+31,5.4575e+06,-6994.8,-1.8802e+07,"stress_x_0",0,16128,3.9943e+17,-2.9788e+24,4.7402e+31,5.4575e+06,-6994.8,-1.8802e+07,"stress_x_0",0,16128,3.9943e+17,-2.9788e+24,4.7402e+31,5.4575e+06,-6994.8,-1.8802e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,4.349e+17,-3.3843e+24,5.6194e+31,5.6796e+06,-7057.5,-1.9623e+07,0,16128,4.349e+17,-3.3843e+24,5.6194e+31,5.6796e+06,-7057.5,-1.9623e+07,"stress_x_0",0,16128,4.349e+17,-3.3843e+24,5.6194e+31,5.6796e+06,-7057.5,-1.9623e+07,"stress_x_0",0,16128,4.349e+17,-3.3843e+24,5.6194e+31,5.6796e+06,-7057.5,-1.9623e+07,"stress_x_0",0,16128,4.349e+17,-3.3843e+24,5.6194e+31,5.6796e+06,-7057.5,-1.9623e+07,"stress_x_0",0,16128,4.349e+17,-3.3843e+24,5.6194e+31,5.6796e+06,-7057.5,-1.9623e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,4.7194e+17,-3.826e+24,6.6178e+31,5.9048e+06,-7675.2,-2.0435e+07,0,16128,4.7194e+17,-3.826e+24,6.6178e+31,5.9048e+06,-7675.2,-2.0435e+07,"stress_x_0",0,16128,4.7194e+17,-3.826e+24,6.6178e+31,5.9048e+06,-7675.2,-2.0435e+07,"stress_x_0",0,16128,4.7194e+17,-3.826e+24,6.6178e+31,5.9048e+06,-7675.2,-2.0435e+07,"stress_x_0",0,16128,4.7194e+17,-3.826e+24,6.6178e+31,5.9048e+06,-7675.2,-2.0435e+07,"stress_x_0",0,16128,4.7194e+17,-3.826e+24,6.6178e+31,5.9048e+06,-7675.2,-2.0435e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,5.1043e+17,-4.3033e+24,7.7404e+31,6.1633e+06,-7997.3,-2.1258e+07,0,16128,5.1043e+17,-4.3033e+24,7.7404e+31,6.1633e+06,-7997.3,-2.1258e+07,"stress_x_0",0,16128,5.1043e+17,-4.3033e+24,7.7404e+31,6.1633e+06,-7997.3,-2.1258e+07,"stress_x_0",0,16128,5.1043e+17,-4.3033e+24,7.7404e+31,6.1633e+06,-7997.3,-2.1258e+07,"stress_x_0",0,16128,5.1043e+17,-4.3033e+24,7.7404e+31,6.1633e+06,-7997.3,-2.1258e+07,"stress_x_0",0,16128,5.1043e+17,-4.3033e+24,7.7404e+31,6.1633e+06,-7997.3,-2.1258e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,5.5045e+17,-4.8195e+24,9.0034e+31,6.3885e+06,-8253.5,-2.2078e+07,0,16128,5.5045e+17,-4.8195e+24,9.0034e+31,6.3885e+06,-8253.5,-2.2078e+07,"stress_x_0",0,16128,5.5045e+17,-4.8195e+24,9.0034e+31,6.3885e+06,-8253.5,-2.2078e+07,"stress_x_0",0,16128,5.5045e+17,-4.8195e+24,9.0034e+31,6.3885e+06,-8253.5,-2.2078e+07,"stress_x_0",0,16128,5.5045e+17,-4.8195e+24,9.0034e+31,6.3885e+06,-8253.5,-2.2078e+07,"stress_x_0",0,16128,5.5045e+17,-4.8195e+24,9.0034e+31,6.3885e+06,-8253.5,-2.2078e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,5.9197e+17,-5.3742e+24,1.0411e+32,6.6285e+06,-8556,-2.2887e+07,0,16128,5.9197e+17,-5.3742e+24,1.0411e+32,6.6285e+06,-8556,-2.2887e+07,"stress_x_0",0,16128,5.9197e+17,-5.3742e+24,1.0411e+32,6.6285e+06,-8556,-2.2887e+07,"stress_x_0",0,16128,5.9197e+17,-5.3742e+24,1.0411e+32,6.6285e+06,-8556,-2.2887e+07,"stress_x_0",0,16128,5.9197e+17,-5.3742e+24,1.0411e+32,6.6285e+06,-8556,-2.2887e+07,"stress_x_0",0,16128,5.9197e+17,-5.3742e+24,1.0411e+32,6.6285e+06,-8556,-2.2887e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,6.3504e+17,-5.9715e+24,1.1982e+32,6.8547e+06,-9020.6,-2.3706e+07,0,16128,6.3504e+17,-5.9715e+24,1.1982e+32,6.8547e+06,-9020.6,-2.3706e+07,"stress_x_0",0,16128,6.3504e+17,-5.9715e+24,1.1982e+32,6.8547e+06,-9020.6,-2.3706e+07,"stress_x_0",0,16128,6.3504e+17,-5.9715e+24,1.1982e+32,6.8547e+06,-9020.6,-2.3706e+07,"stress_x_0",0,16128,6.3504e+17,-5.9715e+24,1.1982e+32,6.8547e+06,-9020.6,-2.3706e+07,"stress_x_0",0,16128,6.3504e+17,-5.9715e+24,1.1982e+32,6.8547e+06,-9020.6,-2.3706e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,6.7953e+17,-6.6096e+24,1.3715e+32,7.1372e+06,-8565.4,-2.4525e+07,0,16128,6.7953e+17,-6.6096e+24,1.3715e+32,7.1372e+06,-8565.4,-2.4525e+07,"stress_x_0",0,16128,6.7953e+17,-6.6096e+24,1.3715e+32,7.1372e+06,-8565.4,-2.4525e+07,"stress_x_0",0,16128,6.7953e+17,-6.6096e+24,1.3715e+32,7.1372e+06,-8565.4,-2.4525e+07,"stress_x_0",0,16128,6.7953e+17,-6.6096e+24,1.3715e+32,7.1372e+06,-8565.4,-2.4525e+07,"stress_x_0",0,16128,6.7953e+17,-6.6096e+24,1.3715e+32,7.1372e+06,-8565.4,-2.4525e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,7.2559e+17,-7.2935e+24,1.5642e+32,7.3492e+06,-9110.8,-2.5345e+07,0,16128,7.2559e+17,-7.2935e+24,1.5642e+32,7.3492e+06,-9110.8,-2.5345e+07,"stress_x_0",0,16128,7.2559e+17,-7.2935e+24,1.5642e+32,7.3492e+06,-9110.8,-2.5345e+07,"stress_x_0",0,16128,7.2559e+17,-7.2935e+24,1.5642e+32,7.3492e+06,-9110.8,-2.5345e+07,"stress_x_0",0,16128,7.2559e+17,-7.2935e+24,1.5642e+32,7.3492e+06,-9110.8,-2.5345e+07,"stress_x_0",0,16128,7.2559e+17,-7.2935e+24,1.5642e+32,7.3492e+06,-9110.8,-2.5345e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,7.7312e+17,-8.0214e+24,1.7755e+32,7.5801e+06,-9023.5,-2.616e+07,0,16128,7.7312e+17,-8.0214e+24,1.7755e+32,7.5801e+06,-9023.5,-2.616e+07,"stress_x_0",0,16128,7.7312e+17,-8.0214e+24,1.7755e+32,7.5801e+06,-9023.5,-2.616e+07,"stress_x_0",0,16128,7.7312e+17,-8.0214e+24,1.7755e+32,7.5801e+06,-9023.5,-2.616e+07,"stress_x_0",0,16128,7.7312e+17,-8.0214e+24,1.7755e+32,7.5801e+06,-9023.5,-2.616e+07,"stress_x_0",0,16128,7.7312e+17,-8.0214e+24,1.7755e+32,7.5801e+06,-9023.5,-2.616e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,8.2222e+17,-8.7978e+24,2.0086e+32,7.8012e+06,-9761.4,-2.698e+07,0,16128,8.2222e+17,-8.7978e+24,2.0086e+32,7.8012e+06,-9761.4,-2.698e+07,"stress_x_0",0,16128,8.2222e+17,-8.7978e+24,2.0086e+32,7.8012e+06,-9761.4,-2.698e+07,"stress_x_0",0,16128,8.2222e+17,-8.7978e+24,2.0086e+32,7.8012e+06,-9761.4,-2.698e+07,"stress_x_0",0,16128,8.2222e+17,-8.7978e+24,2.0086e+32,7.8012e+06,-9761.4,-2.698e+07,"stress_x_0",0,16128,8.2222e+17,-8.7978e+24,2.0086e+32,7.8012e+06,-9761.4,-2.698e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
