"N","Time","avg(Cardinality)","avg(M2)","avg(M3)","avg(M4)","avg(Maximum)","avg(Mean)","avg(Minimum)","avg(vtkOriginalRowIds)","max(Cardinality)","max(M2)","max(M3)","max(M4)","max(Maximum)","max(Mean)","max(Minimum)","max(Variable)","max(vtkOriginalRowIds)","med(Cardinality)","med(M2)","med(M3)","med(M4)","med(Maximum)","med(Mean)","med(Minimum)","med(Variable)","med(vtkOriginalRowIds)","min(Cardinality)","min(M2)","min(M3)","min(M4)","min(Maximum)","min(Mean)","min(Minimum)","min(Variable)","min(vtkOriginalRowIds)","q1(Cardinality)","q1(M2)","q1(M3)","q1(M4)","q1(Maximum)","q1(Mean)","q1(Minimum)","q1(Variable)","q1(vtkOriginalRowIds)","q3(Cardinality)","q3(M2)","q3(M3)","q3(M4)","q3(Maximum)","q3(Mean)","q3(Minimum)","q3(Variable)","q3(vtkOriginalRowIds)","std(Cardinality)","std(M2)","std(M3)","std(M4)","std(Maximum)","std(Mean)","std(Minimum)","std(vtkOriginalRowIds)","vtkValidPointMask"
1,0.1,16128,4.1512e+17,-1.0689e+22,3.0772e+31,1.25e+07,-5831.3,-1.6281e+07,0,16128,4.1512e+17,-1.0689e+22,3.0772e+31,1.25e+07,-5831.3,-1.6281e+07,"stress_x_0",0,16128,4.1512e+17,-1.0689e+22,3.0772e+31,1.25e+07,-5831.3,-1.6281e+07,"stress_x_0",0,16128,4.1512e+17,-1.0689e+22,3.0772e+31,1.25e+07,-5831.3,-1.6281e+07,"stress_x_0",0,16128,4.1512e+17,-1.0689e+22,3.0772e+31,1.25e+07,-5831.3,-1.6281e+07,"stress_x_0",0,16128,4.1512e+17,-1.0689e+22,3.0772e+31,1.25e+07,-5831.3,-1.6281e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.11,16128,5.0046e+17,-1.3337e+22,4.4347e+31,1.34e+07,-13526,-1.727e+07,0,16128,5.0046e+17,-1.3337e+22,4.4347e+31,1.34e+07,-13526,-1.727e+07,"stress_x_0",0,16128,5.0046e+17,-1.3337e+22,4.4347e+31,1.34e+07,-13526,-1.727e+07,"stress_x_0",0,16128,5.0046e+17,-1.3337e+22,4.4347e+31,1.34e+07,-13526,-1.727e+07,"stress_x_0",0,16128,5.0046e+17,-1.3337e+22,4.4347e+31,1.34e+07,-13526,-1.727e+07,"stress_x_0",0,16128,5.0046e+17,-1.3337e+22,4.4347e+31,1.34e+07,-13526,-1.727e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.12,16128,5.9567e+17,-1.6255e+22,6.302e+31,1.462e+07,-7022.7,-1.8944e+07,0,16128,5.9567e+17,-1.6255e+22,6.302e+31,1.462e+07,-7022.7,-1.8944e+07,"stress_x_0",0,16128,5.9567e+17,-1.6255e+22,6.302e+31,1.462e+07,-7022.7,-1.8944e+07,"stress_x_0",0,16128,5.9567e+17,-1.6255e+22,6.302e+31,1.462e+07,-7022.7,-1.8944e+07,"stress_x_0",0,16128,5.9567e+17,-1.6255e+22,6.302e+31,1.462e+07,-7022.7,-1.8944e+07,"stress_x_0",0,16128,5.9567e+17,-1.6255e+22,6.302e+31,1.462e+07,-7022.7,-1.8944e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.13,16128,6.9859e+17,-1.7873e+22,8.6579e+31,1.5768e+07,-10381,-2.021e+07,0,16128,6.9859e+17,-1.7873e+22,8.6579e+31,1.5768e+07,-10381,-2.021e+07,"stress_x_0",0,16128,6.9859e+17,-1.7873e+22,8.6579e+31,1.5768e+07,-10381,-2.021e+07,"stress_x_0",0,16128,6.9859e+17,-1.7873e+22,8.6579e+31,1.5768e+07,-10381,-2.021e+07,"stress_x_0",0,16128,6.9859e+17,-1.7873e+22,8.6579e+31,1.5768e+07,-10381,-2.021e+07,"stress_x_0",0,16128,6.9859e+17,-1.7873e+22,8.6579e+31,1.5768e+07,-10381,-2.021e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.14,16128,8.0964e+17,-2.2306e+22,1.1569e+32,1.69e+07,-9468.6,-2.1797e+07,0,16128,8.0964e+17,-2.2306e+22,1.1569e+32,1.69e+07,-9468.6,-2.1797e+07,"stress_x_0",0,16128,8.0964e+17,-2.2306e+22,1.1569e+32,1.69e+07,-9468.6,-2.1797e+07,"stress_x_0",0,16128,8.0964e+17,-2.2306e+22,1.1569e+32,1.69e+07,-9468.6,-2.1797e+07,"stress_x_0",0,16128,8.0964e+17,-2.2306e+22,1.1569e+32,1.69e+07,-9468.6,-2.1797e+07,"stress_x_0",0,16128,8.0964e+17,-2.2306e+22,1.1569e+32,1.69e+07,-9468.6,-2.1797e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.15,16128,9.2895e+17,-2.7771e+22,1.5185e+32,1.794e+07,-10840,-2.31e+07,0,16128,9.2895e+17,-2.7771e+22,1.5185e+32,1.794e+07,-10840,-2.31e+07,"stress_x_0",0,16128,9.2895e+17,-2.7771e+22,1.5185e+32,1.794e+07,-10840,-2.31e+07,"stress_x_0",0,16128,9.2895e+17,-2.7771e+22,1.5185e+32,1.794e+07,-10840,-2.31e+07,"stress_x_0",0,16128,9.2895e+17,-2.7771e+22,1.5185e+32,1.794e+07,-10840,-2.31e+07,"stress_x_0",0,16128,9.2895e+17,-2.7771e+22,1.5185e+32,1.794e+07,-10840,-2.31e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.16,16128,1.0568e+18,-3.4777e+22,1.9629e+32,1.9143e+07,-14424,-2.481e+07,0,16128,1.0568e+18,-3.4777e+22,1.9629e+32,1.9143e+07,-14424,-2.481e+07,"stress_x_0",0,16128,1.0568e+18,-3.4777e+22,1.9629e+32,1.9143e+07,-14424,-2.481e+07,"stress_x_0",0,16128,1.0568e+18,-3.4777e+22,1.9629e+32,1.9143e+07,-14424,-2.481e+07,"stress_x_0",0,16128,1.0568e+18,-3.4777e+22,1.9629e+32,1.9143e+07,-14424,-2.481e+07,"stress_x_0",0,16128,1.0568e+18,-3.4777e+22,1.9629e+32,1.9143e+07,-14424,-2.481e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.17,16128,1.193e+18,-4.1239e+22,2.5011e+32,2.0325e+07,-12126,-2.6363e+07,0,16128,1.193e+18,-4.1239e+22,2.5011e+32,2.0325e+07,-12126,-2.6363e+07,"stress_x_0",0,16128,1.193e+18,-4.1239e+22,2.5011e+32,2.0325e+07,-12126,-2.6363e+07,"stress_x_0",0,16128,1.193e+18,-4.1239e+22,2.5011e+32,2.0325e+07,-12126,-2.6363e+07,"stress_x_0",0,16128,1.193e+18,-4.1239e+22,2.5011e+32,2.0325e+07,-12126,-2.6363e+07,"stress_x_0",0,16128,1.193e+18,-4.1239e+22,2.5011e+32,2.0325e+07,-12126,-2.6363e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.18,16128,1.3372e+18,-4.5151e+22,3.1335e+32,2.1422e+07,-10921,-2.7476e+07,0,16128,1.3372e+18,-4.5151e+22,3.1335e+32,2.1422e+07,-10921,-2.7476e+07,"stress_x_0",0,16128,1.3372e+18,-4.5151e+22,3.1335e+32,2.1422e+07,-10921,-2.7476e+07,"stress_x_0",0,16128,1.3372e+18,-4.5151e+22,3.1335e+32,2.1422e+07,-10921,-2.7476e+07,"stress_x_0",0,16128,1.3372e+18,-4.5151e+22,3.1335e+32,2.1422e+07,-10921,-2.7476e+07,"stress_x_0",0,16128,1.3372e+18,-4.5151e+22,3.1335e+32,2.1422e+07,-10921,-2.7476e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.19,16128,1.4881e+18,-4.6417e+22,3.8787e+32,2.2185e+07,-11112,-2.8323e+07,0,16128,1.4881e+18,-4.6417e+22,3.8787e+32,2.2185e+07,-11112,-2.8323e+07,"stress_x_0",0,16128,1.4881e+18,-4.6417e+22,3.8787e+32,2.2185e+07,-11112,-2.8323e+07,"stress_x_0",0,16128,1.4881e+18,-4.6417e+22,3.8787e+32,2.2185e+07,-11112,-2.8323e+07,"stress_x_0",0,16128,1.4881e+18,-4.6417e+22,3.8787e+32,2.2185e+07,-11112,-2.8323e+07,"stress_x_0",0,16128,1.4881e+18,-4.6417e+22,3.8787e+32,2.2185e+07,-11112,-2.8323e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.2,16128,1.6497e+18,-6.3578e+22,4.7617e+32,2.3786e+07,-18555,-3.0485e+07,0,16128,1.6497e+18,-6.3578e+22,4.7617e+32,2.3786e+07,-18555,-3.0485e+07,"stress_x_0",0,16128,1.6497e+18,-6.3578e+22,4.7617e+32,2.3786e+07,-18555,-3.0485e+07,"stress_x_0",0,16128,1.6497e+18,-6.3578e+22,4.7617e+32,2.3786e+07,-18555,-3.0485e+07,"stress_x_0",0,16128,1.6497e+18,-6.3578e+22,4.7617e+32,2.3786e+07,-18555,-3.0485e+07,"stress_x_0",0,16128,1.6497e+18,-6.3578e+22,4.7617e+32,2.3786e+07,-18555,-3.0485e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.21,16128,1.8178e+18,-7.5645e+22,5.7803e+32,2.4475e+07,-17215,-3.134e+07,0,16128,1.8178e+18,-7.5645e+22,5.7803e+32,2.4475e+07,-17215,-3.134e+07,"stress_x_0",0,16128,1.8178e+18,-7.5645e+22,5.7803e+32,2.4475e+07,-17215,-3.134e+07,"stress_x_0",0,16128,1.8178e+18,-7.5645e+22,5.7803e+32,2.4475e+07,-17215,-3.134e+07,"stress_x_0",0,16128,1.8178e+18,-7.5645e+22,5.7803e+32,2.4475e+07,-17215,-3.134e+07,"stress_x_0",0,16128,1.8178e+18,-7.5645e+22,5.7803e+32,2.4475e+07,-17215,-3.134e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.22,16128,1.9945e+18,-6.6935e+22,6.974e+32,2.5533e+07,-15594,-3.2649e+07,0,16128,1.9945e+18,-6.6935e+22,6.974e+32,2.5533e+07,-15594,-3.2649e+07,"stress_x_0",0,16128,1.9945e+18,-6.6935e+22,6.974e+32,2.5533e+07,-15594,-3.2649e+07,"stress_x_0",0,16128,1.9945e+18,-6.6935e+22,6.974e+32,2.5533e+07,-15594,-3.2649e+07,"stress_x_0",0,16128,1.9945e+18,-6.6935e+22,6.974e+32,2.5533e+07,-15594,-3.2649e+07,"stress_x_0",0,16128,1.9945e+18,-6.6935e+22,6.974e+32,2.5533e+07,-15594,-3.2649e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.23,16128,2.1799e+18,-9.1441e+22,8.3362e+32,2.6708e+07,-14578,-3.4183e+07,0,16128,2.1799e+18,-9.1441e+22,8.3362e+32,2.6708e+07,-14578,-3.4183e+07,"stress_x_0",0,16128,2.1799e+18,-9.1441e+22,8.3362e+32,2.6708e+07,-14578,-3.4183e+07,"stress_x_0",0,16128,2.1799e+18,-9.1441e+22,8.3362e+32,2.6708e+07,-14578,-3.4183e+07,"stress_x_0",0,16128,2.1799e+18,-9.1441e+22,8.3362e+32,2.6708e+07,-14578,-3.4183e+07,"stress_x_0",0,16128,2.1799e+18,-9.1441e+22,8.3362e+32,2.6708e+07,-14578,-3.4183e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.24,16128,2.3738e+18,-1.0113e+23,9.8584e+32,2.7945e+07,-19158,-3.5855e+07,0,16128,2.3738e+18,-1.0113e+23,9.8584e+32,2.7945e+07,-19158,-3.5855e+07,"stress_x_0",0,16128,2.3738e+18,-1.0113e+23,9.8584e+32,2.7945e+07,-19158,-3.5855e+07,"stress_x_0",0,16128,2.3738e+18,-1.0113e+23,9.8584e+32,2.7945e+07,-19158,-3.5855e+07,"stress_x_0",0,16128,2.3738e+18,-1.0113e+23,9.8584e+32,2.7945e+07,-19158,-3.5855e+07,"stress_x_0",0,16128,2.3738e+18,-1.0113e+23,9.8584e+32,2.7945e+07,-19158,-3.5855e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.25,16128,2.5753e+18,-1.1966e+23,1.1613e+33,2.8959e+07,-18378,-3.694e+07,0,16128,2.5753e+18,-1.1966e+23,1.1613e+33,2.8959e+07,-18378,-3.694e+07,"stress_x_0",0,16128,2.5753e+18,-1.1966e+23,1.1613e+33,2.8959e+07,-18378,-3.694e+07,"stress_x_0",0,16128,2.5753e+18,-1.1966e+23,1.1613e+33,2.8959e+07,-18378,-3.694e+07,"stress_x_0",0,16128,2.5753e+18,-1.1966e+23,1.1613e+33,2.8959e+07,-18378,-3.694e+07,"stress_x_0",0,16128,2.5753e+18,-1.1966e+23,1.1613e+33,2.8959e+07,-18378,-3.694e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.26,16128,2.7857e+18,-1.5057e+23,1.3563e+33,3.0215e+07,-22802,-3.8664e+07,0,16128,2.7857e+18,-1.5057e+23,1.3563e+33,3.0215e+07,-22802,-3.8664e+07,"stress_x_0",0,16128,2.7857e+18,-1.5057e+23,1.3563e+33,3.0215e+07,-22802,-3.8664e+07,"stress_x_0",0,16128,2.7857e+18,-1.5057e+23,1.3563e+33,3.0215e+07,-22802,-3.8664e+07,"stress_x_0",0,16128,2.7857e+18,-1.5057e+23,1.3563e+33,3.0215e+07,-22802,-3.8664e+07,"stress_x_0",0,16128,2.7857e+18,-1.5057e+23,1.3563e+33,3.0215e+07,-22802,-3.8664e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.27,16128,3.0046e+18,-1.3355e+23,1.5785e+33,3.1487e+07,-14743,-4.0385e+07,0,16128,3.0046e+18,-1.3355e+23,1.5785e+33,3.1487e+07,-14743,-4.0385e+07,"stress_x_0",0,16128,3.0046e+18,-1.3355e+23,1.5785e+33,3.1487e+07,-14743,-4.0385e+07,"stress_x_0",0,16128,3.0046e+18,-1.3355e+23,1.5785e+33,3.1487e+07,-14743,-4.0385e+07,"stress_x_0",0,16128,3.0046e+18,-1.3355e+23,1.5785e+33,3.1487e+07,-14743,-4.0385e+07,"stress_x_0",0,16128,3.0046e+18,-1.3355e+23,1.5785e+33,3.1487e+07,-14743,-4.0385e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.28,16128,3.2319e+18,-1.6854e+23,1.8224e+33,3.2719e+07,-17189,-4.1975e+07,0,16128,3.2319e+18,-1.6854e+23,1.8224e+33,3.2719e+07,-17189,-4.1975e+07,"stress_x_0",0,16128,3.2319e+18,-1.6854e+23,1.8224e+33,3.2719e+07,-17189,-4.1975e+07,"stress_x_0",0,16128,3.2319e+18,-1.6854e+23,1.8224e+33,3.2719e+07,-17189,-4.1975e+07,"stress_x_0",0,16128,3.2319e+18,-1.6854e+23,1.8224e+33,3.2719e+07,-17189,-4.1975e+07,"stress_x_0",0,16128,3.2319e+18,-1.6854e+23,1.8224e+33,3.2719e+07,-17189,-4.1975e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.29,16128,3.4656e+18,-1.8002e+23,2.0921e+33,3.3606e+07,-19767,-4.2807e+07,0,16128,3.4656e+18,-1.8002e+23,2.0921e+33,3.3606e+07,-19767,-4.2807e+07,"stress_x_0",0,16128,3.4656e+18,-1.8002e+23,2.0921e+33,3.3606e+07,-19767,-4.2807e+07,"stress_x_0",0,16128,3.4656e+18,-1.8002e+23,2.0921e+33,3.3606e+07,-19767,-4.2807e+07,"stress_x_0",0,16128,3.4656e+18,-1.8002e+23,2.0921e+33,3.3606e+07,-19767,-4.2807e+07,"stress_x_0",0,16128,3.4656e+18,-1.8002e+23,2.0921e+33,3.3606e+07,-19767,-4.2807e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.3,16128,3.7085e+18,-1.8678e+23,2.4027e+33,3.4665e+07,-19671,-4.411e+07,0,16128,3.7085e+18,-1.8678e+23,2.4027e+33,3.4665e+07,-19671,-4.411e+07,"stress_x_0",0,16128,3.7085e+18,-1.8678e+23,2.4027e+33,3.4665e+07,-19671,-4.411e+07,"stress_x_0",0,16128,3.7085e+18,-1.8678e+23,2.4027e+33,3.4665e+07,-19671,-4.411e+07,"stress_x_0",0,16128,3.7085e+18,-1.8678e+23,2.4027e+33,3.4665e+07,-19671,-4.411e+07,"stress_x_0",0,16128,3.7085e+18,-1.8678e+23,2.4027e+33,3.4665e+07,-19671,-4.411e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.31,16128,3.9594e+18,-1.8805e+23,2.7414e+33,3.5813e+07,-17592,-4.5805e+07,0,16128,3.9594e+18,-1.8805e+23,2.7414e+33,3.5813e+07,-17592,-4.5805e+07,"stress_x_0",0,16128,3.9594e+18,-1.8805e+23,2.7414e+33,3.5813e+07,-17592,-4.5805e+07,"stress_x_0",0,16128,3.9594e+18,-1.8805e+23,2.7414e+33,3.5813e+07,-17592,-4.5805e+07,"stress_x_0",0,16128,3.9594e+18,-1.8805e+23,2.7414e+33,3.5813e+07,-17592,-4.5805e+07,"stress_x_0",0,16128,3.9594e+18,-1.8805e+23,2.7414e+33,3.5813e+07,-17592,-4.5805e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.32,16128,4.2196e+18,-2.3181e+23,3.1002e+33,3.7046e+07,-19238,-4.7264e+07,0,16128,4.2196e+18,-2.3181e+23,3.1002e+33,3.7046e+07,-19238,-4.7264e+07,"stress_x_0",0,16128,4.2196e+18,-2.3181e+23,3.1002e+33,3.7046e+07,-19238,-4.7264e+07,"stress_x_0",0,16128,4.2196e+18,-2.3181e+23,3.1002e+33,3.7046e+07,-19238,-4.7264e+07,"stress_x_0",0,16128,4.2196e+18,-2.3181e+23,3.1002e+33,3.7046e+07,-19238,-4.7264e+07,"stress_x_0",0,16128,4.2196e+18,-2.3181e+23,3.1002e+33,3.7046e+07,-19238,-4.7264e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.33,16128,4.4868e+18,-2.5519e+23,3.5129e+33,3.795e+07,-21981,-4.842e+07,0,16128,4.4868e+18,-2.5519e+23,3.5129e+33,3.795e+07,-21981,-4.842e+07,"stress_x_0",0,16128,4.4868e+18,-2.5519e+23,3.5129e+33,3.795e+07,-21981,-4.842e+07,"stress_x_0",0,16128,4.4868e+18,-2.5519e+23,3.5129e+33,3.795e+07,-21981,-4.842e+07,"stress_x_0",0,16128,4.4868e+18,-2.5519e+23,3.5129e+33,3.795e+07,-21981,-4.842e+07,"stress_x_0",0,16128,4.4868e+18,-2.5519e+23,3.5129e+33,3.795e+07,-21981,-4.842e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
1,0.34,16128,4.7627e+18,-2.611e+23,3.9694e+33,3.8995e+07,-23497,-4.9579e+07,0,16128,4.7627e+18,-2.611e+23,3.9694e+33,3.8995e+07,-23497,-4.9579e+07,"stress_x_0",0,16128,4.7627e+18,-2.611e+23,3.9694e+33,3.8995e+07,-23497,-4.9579e+07,"stress_x_0",0,16128,4.7627e+18,-2.611e+23,3.9694e+33,3.8995e+07,-23497,-4.9579e+07,"stress_x_0",0,16128,4.7627e+18,-2.611e+23,3.9694e+33,3.8995e+07,-23497,-4.9579e+07,"stress_x_0",0,16128,4.7627e+18,-2.611e+23,3.9694e+33,3.8995e+07,-23497,-4.9579e+07,"stress_x_0",0,0,0,0,0,0,0,0,0,1
